utt1	utt2	asv_before	asv_after
LA_0031	LA_E_6433877	0.327059	0.359163
LA_0045	LA_E_5231295	0.237420	0.216719
LA_0004	LA_E_3466694	0.142007	0.308881
LA_0018	LA_E_2894498	0.288294	0.298860
LA_0004	LA_E_7218987	0.020674	0.210293
LA_0042	LA_E_6348642	0.328663	0.342527
LA_0038	LA_E_8645547	0.242249	0.294021
LA_0004	LA_E_4712931	0.079044	0.246023
LA_0028	LA_E_2497126	0.168651	0.338193
LA_0041	LA_E_2532139	0.221183	0.301576
LA_0025	LA_E_1770746	0.163797	0.373241
LA_0037	LA_E_3907090	0.209098	0.338474
LA_0041	LA_E_6807906	0.229476	0.402791
LA_0041	LA_E_2327160	0.345486	0.234957
LA_0042	LA_E_9447534	0.347872	0.403189
LA_0037	LA_E_5020759	0.200106	0.353572
LA_0015	LA_E_8130303	0.201188	0.277508
LA_0016	LA_E_7227174	0.161252	0.331843
LA_0039	LA_E_2224329	0.337789	0.315570
LA_0045	LA_E_4966722	0.195543	0.390185
LA_0031	LA_E_1841613	0.198993	0.370974
LA_0041	LA_E_2288596	0.240934	0.401929
LA_0035	LA_E_9397775	0.341490	0.233838
LA_0013	LA_E_6490551	0.205358	0.306236
LA_0042	LA_E_3931881	0.324080	0.304053
LA_0010	LA_E_3149837	0.170398	0.356285
LA_0017	LA_E_3154071	0.199675	0.383569
LA_0028	LA_E_4142493	0.250835	0.397599
LA_0035	LA_E_3219786	0.280658	0.381780
LA_0010	LA_E_8797117	0.201269	0.359343
LA_0032	LA_E_8563944	0.209278	0.211595
LA_0042	LA_E_2303581	0.239588	0.305529
LA_0026	LA_E_3346353	0.099378	0.373697
LA_0036	LA_E_9327099	0.244143	0.247606
LA_0035	LA_E_7892794	0.297419	0.372373
LA_0043	LA_E_6573455	0.323893	0.316223
LA_0006	LA_E_9882420	0.307888	0.214992
LA_0043	LA_E_8146949	0.309783	0.209634
LA_0042	LA_E_7569092	0.314913	0.319162
LA_0010	LA_E_2288596	0.307648	0.276231
LA_0022	LA_E_4440967	0.206245	0.192115
LA_0043	LA_E_3480679	0.273023	0.239809
LA_0042	LA_E_5818870	0.206101	0.414853
LA_0043	LA_E_4376749	0.263919	0.369473
LA_0009	LA_E_3885033	0.201023	0.393446
LA_0018	LA_E_1370474	0.231304	0.391607
LA_0043	LA_E_5891428	0.295470	0.328822
LA_0045	LA_E_4160898	0.291373	0.223036
LA_0033	LA_E_3931881	0.166994	0.399459
LA_0037	LA_E_9272203	0.180436	0.345478
LA_0047	LA_E_9163883	0.255846	0.252692
LA_0034	LA_E_6668228	0.164442	0.351717
LA_0031	LA_E_6746912	0.185036	0.379046
LA_0007	LA_E_1541503	0.261870	0.260550
LA_0011	LA_E_6089598	0.339595	0.312298
LA_0022	LA_E_6651536	0.169730	0.359896
LA_0041	LA_E_2224329	0.249722	0.365437
LA_0047	LA_E_7157028	0.214779	0.356376
LA_0031	LA_E_1087821	0.185046	0.401391
LA_0019	LA_E_9544869	0.279377	0.262821
LA_0032	LA_E_5397934	0.161686	0.188645
LA_0032	LA_E_9640136	0.231290	0.387074
LA_0039	LA_E_9803164	0.288066	0.268870
LA_0037	LA_E_2584900	0.132160	0.335531
LA_0022	LA_E_6680042	0.251202	0.227374
LA_0042	LA_E_7069760	0.300123	0.311462
LA_0009	LA_E_2823635	0.284927	0.255925
LA_0017	LA_E_7041363	0.175922	0.383842
LA_0022	LA_E_5901034	0.188246	0.232991
LA_0006	LA_E_7862236	0.281847	0.258314
LA_0008	LA_E_7365993	0.180748	0.347068
LA_0041	LA_E_1350377	0.131265	0.266423
LA_0034	LA_E_7536281	0.217320	0.377477
LA_0044	LA_E_2791911	0.242277	0.350907
LA_0037	LA_E_9197393	0.275795	0.394054
LA_0045	LA_E_3856159	0.138684	0.389926
LA_0044	LA_E_7455353	0.194471	0.379400
LA_0027	LA_E_8378735	0.258958	0.402592
LA_0016	LA_E_2734119	0.190070	0.382327
LA_0031	LA_E_1180334	0.274063	0.415957
LA_0007	LA_E_4882078	0.272023	0.281535
LA_0036	LA_E_6238566	0.212938	0.404861
LA_0009	LA_E_8789512	0.257165	0.342944
LA_0031	LA_E_4723892	0.260954	0.209140
LA_0043	LA_E_5196059	0.297833	0.254297
LA_0034	LA_E_2981470	0.152357	0.360357
LA_0041	LA_E_1315925	0.188701	0.321037
LA_0022	LA_E_9667786	0.199534	0.205437
LA_0010	LA_E_8378301	0.086530	0.286402
LA_0033	LA_E_2821360	0.214853	0.316164
LA_0010	LA_E_5328944	0.243319	0.375094
LA_0047	LA_E_4903415	0.104738	0.318975
LA_0030	LA_E_9265511	0.324191	0.310233
LA_0047	LA_E_3286136	0.232379	0.346960
LA_0023	LA_E_9352155	0.195453	0.380761
LA_0033	LA_E_8054101	0.161873	0.328816
LA_0036	LA_E_4648870	0.229876	0.374680
LA_0037	LA_E_5882697	0.205371	0.365074
LA_0045	LA_E_7977068	0.154478	0.304208
LA_0030	LA_E_1632352	0.400070	0.313109
LA_0019	LA_E_4909241	0.223948	0.392936
LA_0006	LA_E_7503369	0.441420	0.368945
LA_0026	LA_E_5625513	0.209533	0.227603
LA_0043	LA_E_7700685	0.303727	0.242947
LA_0010	LA_E_7643815	0.281702	0.390273
LA_0045	LA_E_5254592	0.195781	0.329090
LA_0027	LA_E_6723208	0.349288	0.355980
LA_0037	LA_E_2648590	0.149694	0.309230
LA_0010	LA_E_8537441	0.136680	0.368511
LA_0031	LA_E_9124554	0.348437	0.417621
LA_0017	LA_E_2099206	0.175748	0.388966
LA_0022	LA_E_2621295	0.217860	0.246892
LA_0017	LA_E_1258871	0.263617	0.371563
LA_0035	LA_E_7570949	0.330960	0.254281
LA_0025	LA_E_5141283	0.270074	0.417805
LA_0016	LA_E_4537790	0.260594	0.395045
LA_0013	LA_E_2453283	0.340074	0.325250
LA_0031	LA_E_6250591	0.253801	0.399634
LA_0027	LA_E_8560629	0.306492	0.245662
LA_0031	LA_E_7862687	0.214625	0.395445
LA_0017	LA_E_5923383	0.160184	0.262004
LA_0007	LA_E_3144502	0.278811	0.399410
LA_0030	LA_E_3495362	0.360454	0.335309
LA_0039	LA_E_5742570	0.298986	0.342989
LA_0020	LA_E_6918683	0.084179	0.310651
LA_0006	LA_E_9587391	0.174827	0.366555
LA_0039	LA_E_1241701	0.024415	0.370231
LA_0005	LA_E_1071484	0.310068	0.202116
LA_0045	LA_E_5624940	0.247484	0.371299
LA_0027	LA_E_9722693	0.163404	0.319271
LA_0028	LA_E_7765886	0.310792	0.326531
LA_0016	LA_E_1567330	0.205419	0.323023
LA_0037	LA_E_6845521	0.272263	0.380846
LA_0030	LA_E_3457350	0.294361	0.269255
LA_0015	LA_E_6966715	0.106973	0.249734
LA_0019	LA_E_3833106	0.296224	0.214217
LA_0019	LA_E_5953449	0.214525	0.222110
LA_0023	LA_E_9698333	0.289232	0.365492
LA_0006	LA_E_4587643	0.451185	0.416859
LA_0037	LA_E_6226411	0.336321	0.332272
LA_0025	LA_E_2315971	0.132513	0.419049
LA_0023	LA_E_2461022	0.200111	0.318856
LA_0045	LA_E_7108280	0.145911	0.361621
LA_0019	LA_E_4298805	0.269048	0.261778
LA_0027	LA_E_7184368	0.100407	0.317581
LA_0034	LA_E_2536345	-0.000973	0.373924
LA_0038	LA_E_4142452	0.339380	0.272692
LA_0042	LA_E_8319656	0.328034	0.263125
LA_0037	LA_E_1603570	0.347056	0.285632
LA_0022	LA_E_2927167	0.157702	0.335168
LA_0016	LA_E_4691178	0.175446	0.246248
LA_0042	LA_E_1392000	0.330937	0.320725
LA_0009	LA_E_5806434	0.139464	0.328434
LA_0017	LA_E_8234832	0.155526	0.361286
LA_0043	LA_E_5869890	0.217870	0.278709
LA_0002	LA_E_3876047	0.216624	0.235242
LA_0039	LA_E_2371703	0.353649	0.253674
LA_0028	LA_E_6231208	0.334013	0.240979
LA_0041	LA_E_2845818	0.137566	0.286517
LA_0018	LA_E_9601956	0.286176	0.288960
LA_0037	LA_E_6680042	0.306836	0.244092
LA_0016	LA_E_2303581	0.142835	0.326225
LA_0034	LA_E_7857986	0.156592	0.354364
LA_0037	LA_E_9647402	0.231961	0.393861
LA_0009	LA_E_6234427	0.251950	0.374660
LA_0039	LA_E_8840762	0.261015	0.291686
LA_0036	LA_E_8969012	0.272750	0.221001
LA_0036	LA_E_9082970	0.337483	0.368047
LA_0007	LA_E_9060552	0.222946	0.410241
LA_0010	LA_E_4903568	0.220373	0.374914
LA_0026	LA_E_3398123	0.170429	0.375963
LA_0001	LA_E_2196801	0.183278	0.181532
LA_0004	LA_E_9949425	0.297272	0.298735
LA_0034	LA_E_5328944	0.226332	0.320913
LA_0036	LA_E_4146370	0.211196	0.405541
LA_0027	LA_E_1241701	0.071789	0.333109
LA_0022	LA_E_8786056	0.150408	0.384716
LA_0010	LA_E_1301756	0.163783	0.392806
LA_0018	LA_E_2198141	0.252338	0.245706
LA_0005	LA_E_2594175	0.275614	0.241677
LA_0033	LA_E_1893259	0.245588	0.226409
LA_0025	LA_E_6642570	0.173750	0.415836
LA_0022	LA_E_3616578	0.096218	0.395325
LA_0042	LA_E_4218432	0.300983	0.233261
LA_0023	LA_E_7690893	0.245697	0.403321
LA_0025	LA_E_3422999	0.148827	0.377327
LA_0001	LA_E_9741585	0.203910	0.424942
LA_0041	LA_E_8970114	0.206236	0.275569
LA_0007	LA_E_8099558	0.327042	0.367872
LA_0045	LA_E_9395014	0.019005	0.327273
LA_0031	LA_E_6543651	0.397923	0.408462
LA_0011	LA_E_1010349	0.405858	0.352233
LA_0009	LA_E_6409898	0.224117	0.392994
LA_0030	LA_E_1852684	0.238235	0.395398
LA_0023	LA_E_6336673	0.251383	0.259220
LA_0042	LA_E_1649471	0.263107	0.372465
LA_0047	LA_E_7108280	0.250983	0.263934
LA_0031	LA_E_2041982	0.280907	0.231099
LA_0028	LA_E_2453283	0.232950	0.366971
LA_0004	LA_E_6669611	0.162665	0.245860
LA_0043	LA_E_5504343	0.237195	0.235451
LA_0004	LA_E_1350377	0.051099	0.240642
LA_0041	LA_E_2222270	0.221169	0.245978
LA_0043	LA_E_6712126	0.325121	0.282249
LA_0043	LA_E_6668228	0.293063	0.417285
LA_0039	LA_E_9197393	0.202935	0.207782
LA_0042	LA_E_3212084	0.222437	0.306754
LA_0044	LA_E_5400677	0.224599	0.347029
LA_0041	LA_E_6891052	0.256387	0.337359
LA_0025	LA_E_2822683	0.161716	0.258457
LA_0043	LA_E_1358628	0.288889	0.228029
LA_0010	LA_E_8881522	0.078352	0.386046
LA_0019	LA_E_4160898	0.369572	0.278623
LA_0035	LA_E_2362137	0.160220	0.315094
LA_0030	LA_E_5989469	0.222331	0.402461
LA_0022	LA_E_8388654	0.254199	0.304403
LA_0043	LA_E_9553910	0.258645	0.319850
LA_0025	LA_E_6551658	0.132140	0.265261
LA_0038	LA_E_6336673	0.338020	0.329635
LA_0004	LA_E_2764349	0.167911	0.232364
LA_0022	LA_E_8434174	0.187701	0.269330
LA_0031	LA_E_4829659	0.216762	0.352195
LA_0031	LA_E_1978236	0.252073	0.215089
LA_0005	LA_E_6052276	0.166200	0.366764
LA_0043	LA_E_1392000	0.244568	0.350174
LA_0004	LA_E_9789371	0.340763	0.308104
LA_0037	LA_E_2304975	0.201704	0.430126
LA_0001	LA_E_6286844	0.254360	0.385921
LA_0041	LA_E_4903568	0.347106	0.336378
LA_0039	LA_E_1935135	0.206687	0.208229
LA_0035	LA_E_1526839	0.338470	0.292984
LA_0045	LA_E_5906048	0.185160	0.249013
LA_0020	LA_E_2204836	0.158331	0.388396
LA_0032	LA_E_6500771	0.120421	0.333467
LA_0016	LA_E_3833106	0.182374	0.362264
LA_0022	LA_E_5248605	0.264379	0.258277
LA_0020	LA_E_1819968	-0.037000	0.337725
LA_0028	LA_E_4103863	0.355640	0.240074
LA_0037	LA_E_4679978	0.267427	0.397711
LA_0045	LA_E_7857986	0.250870	0.332309
LA_0031	LA_E_6237402	0.209543	0.357956
LA_0036	LA_E_7410535	0.241845	0.428804
LA_0037	LA_E_6906931	0.164103	0.328064
LA_0043	LA_E_2351298	0.136963	0.281568
LA_0007	LA_E_2397551	0.368961	0.331021
LA_0016	LA_E_9683949	0.101738	0.333385
LA_0035	LA_E_7482442	0.356004	0.247649
LA_0034	LA_E_7564751	0.270081	0.381795
LA_0031	LA_E_3541477	0.297158	0.265995
LA_0030	LA_E_1513280	0.259968	0.222736
LA_0035	LA_E_2204836	0.237295	0.345128
LA_0008	LA_E_3038793	0.398218	0.234727
LA_0009	LA_E_4523976	0.210123	0.359790
LA_0037	LA_E_5296134	0.178987	0.324011
LA_0041	LA_E_6433877	0.247711	0.248116
LA_0045	LA_E_3219786	0.198264	0.408528
LA_0043	LA_E_7365993	0.194566	0.363829
