utt1	utt2	cm_before	cm_after	asv_before	asv_after
LA_0028	LA_E_5108213	-5.982407	1.827450	0.631698	0.254191
LA_0015	LA_E_8185452	-5.951534	2.061621	0.665596	0.227139
LA_0040	LA_E_1990464	-6.082902	2.120152	0.205144	0.227861
LA_0019	LA_E_9311262	-6.039099	2.322025	0.414074	0.272271
LA_0045	LA_E_8234414	-5.671795	1.504399	0.644008	0.246153
LA_0042	LA_E_2264930	-5.966465	1.194851	0.710329	0.243103
LA_0022	LA_E_3051664	-6.099252	3.019559	0.572721	0.340703
LA_0037	LA_E_9094929	-6.117445	1.391736	0.808429	0.373862
LA_0043	LA_E_9301157	-3.648242	1.679279	0.581478	0.321941
LA_0014	LA_E_6544266	-6.111386	1.571636	0.508380	0.392380
LA_0013	LA_E_5587153	-6.213439	2.830488	0.778476	0.431551
LA_0005	LA_E_4344922	-6.196962	0.675715	0.286509	0.261084
LA_0040	LA_E_5385555	-5.950850	1.642964	0.541862	0.462555
LA_0008	LA_E_1910328	-5.717155	1.307964	0.665872	0.398154
LA_0026	LA_E_6502527	-3.507658	1.762953	0.572745	0.300833
LA_0021	LA_E_8098065	-6.098972	2.310505	0.305800	0.192278
LA_0022	LA_E_2751930	-6.193111	0.034036	0.027057	0.315179
LA_0047	LA_E_1812272	-6.276933	1.171845	0.305426	0.263785
LA_0026	LA_E_7967025	0.197725	1.791463	0.417506	0.316999
LA_0033	LA_E_2741895	-2.071519	1.097528	0.498729	0.368355
LA_0002	LA_E_7530461	-5.264104	1.339102	0.587350	0.301044
LA_0012	LA_E_1774668	-5.744491	1.357714	0.572367	0.315737
LA_0035	LA_E_7565295	-4.686036	1.334132	0.756663	0.308954
LA_0003	LA_E_1071098	-5.779655	2.357386	0.569126	0.234616
LA_0005	LA_E_2430828	-6.191299	2.622820	0.159118	0.313579
LA_0019	LA_E_3833671	-3.375443	1.691332	0.218462	0.272339
LA_0021	LA_E_4741832	-6.142920	2.206237	0.630124	0.211743
LA_0043	LA_E_9061532	-5.984044	0.897286	0.593363	0.207089
LA_0035	LA_E_1199713	-6.050797	1.716972	0.626884	0.342863
LA_0015	LA_E_7811984	-5.921516	0.552913	0.302244	0.246294
LA_0041	LA_E_8874376	-5.655081	0.961446	0.616330	0.294698
LA_0016	LA_E_3069830	-6.150063	1.138398	0.178259	0.240739
LA_0034	LA_E_7406120	-5.924374	1.840605	0.695842	0.270166
LA_0009	LA_E_7612016	-1.976332	2.480414	0.524070	0.322725
LA_0011	LA_E_2024832	-5.959997	1.997326	0.393039	0.367351
LA_0045	LA_E_2988817	-5.787797	2.023671	0.692999	0.375737
LA_0024	LA_E_9968525	-5.786520	1.857350	0.538980	0.230753
LA_0020	LA_E_2307750	-5.132319	2.173433	0.630610	0.279005
LA_0039	LA_E_5302702	-0.697568	2.802454	0.425050	0.342497
LA_0046	LA_E_1027204	-1.838819	1.375606	0.331851	0.331245
LA_0036	LA_E_1465478	-5.915054	2.205884	0.653570	0.316889
LA_0038	LA_E_3979294	-1.572148	1.831212	0.072177	0.359056
LA_0045	LA_E_4553302	-6.148821	1.577097	0.449476	0.330001
LA_0027	LA_E_9525090	-6.181018	1.463153	0.170714	0.222756
LA_0025	LA_E_5584532	-5.541203	2.611316	0.399534	0.287175
LA_0018	LA_E_7029051	-1.961096	1.839410	0.822786	0.293322
LA_0017	LA_E_3697930	-6.140499	1.398147	0.542459	0.364021
LA_0030	LA_E_5763022	-5.776660	1.529246	0.317838	0.378188
LA_0042	LA_E_8623717	-4.996843	3.779564	0.326101	0.353589
LA_0014	LA_E_2958157	-6.173985	0.997763	0.674607	0.415069
LA_0003	LA_E_8639132	-6.235918	0.907922	0.208912	0.358603
LA_0028	LA_E_6342319	-4.110746	1.387125	0.541261	0.343370
LA_0044	LA_E_8739982	-5.778725	1.160861	0.756961	0.348478
LA_0007	LA_E_7559622	-6.029100	3.029404	0.369957	0.267704
LA_0017	LA_E_8806838	-6.277281	-1.326272	0.562961	0.372240
LA_0042	LA_E_8962142	-5.348635	0.929513	0.507759	0.258583
LA_0020	LA_E_9373644	-6.052627	1.736830	0.431239	0.187654
LA_0033	LA_E_5873387	-5.345054	1.347449	0.634530	0.360324
LA_0046	LA_E_6475858	-6.242875	2.096508	0.448591	0.393151
LA_0008	LA_E_4980078	-5.943248	1.652156	0.771733	0.379186
LA_0009	LA_E_4071127	-6.116370	1.041367	0.620114	0.251170
LA_0008	LA_E_2723727	-5.677095	1.657362	0.773129	0.371598
LA_0030	LA_E_5666043	-0.244586	2.266154	0.796452	0.225195
LA_0021	LA_E_9345608	-5.941476	1.371065	0.608355	0.388032
LA_0033	LA_E_9361678	-6.251527	1.800094	0.137516	0.377384
LA_0029	LA_E_8177837	-2.078442	1.719489	0.664194	0.350008
LA_0046	LA_E_8267831	-5.417391	1.869180	0.368400	0.267195
LA_0044	LA_E_8206182	-5.694420	1.985285	0.579029	0.271304
LA_0025	LA_E_5133927	-5.996121	2.321943	0.623918	0.423388
LA_0034	LA_E_3440928	-5.784126	1.211400	0.435004	0.229167
LA_0015	LA_E_4259120	-5.884621	1.865800	0.706101	0.236848
LA_0047	LA_E_8544787	-2.421073	1.704265	0.720753	0.325770
LA_0010	LA_E_6787661	-6.094593	2.229307	0.262850	0.368708
LA_0019	LA_E_3406118	-5.816249	1.145914	0.502556	0.203550
LA_0018	LA_E_7808621	-1.024753	3.545558	0.611237	0.359202
LA_0001	LA_E_5415787	-0.997219	1.602695	0.668707	0.320563
LA_0042	LA_E_2402824	-6.213085	1.554734	0.440362	0.287717
LA_0021	LA_E_5670433	-6.008534	1.895899	0.036434	0.332468
LA_0036	LA_E_5612994	-4.678729	1.757051	0.514318	0.387916
LA_0023	LA_E_3731469	-5.773516	2.606546	0.025368	0.193540
LA_0019	LA_E_2890143	-5.806142	1.866949	0.653534	0.392688
LA_0020	LA_E_8477380	-5.330264	0.824075	0.360049	0.387979
LA_0009	LA_E_2358963	-5.172218	1.909610	0.803173	0.377792
LA_0042	LA_E_7756324	-6.149485	1.549839	0.431072	0.260110
LA_0026	LA_E_7842080	-6.231324	1.318165	0.859386	0.393185
LA_0038	LA_E_8057565	-5.609494	1.297655	0.528975	0.297146
LA_0025	LA_E_1293034	-6.112656	1.850669	0.712068	0.276427
LA_0012	LA_E_4629572	-4.599648	1.920397	0.689422	0.263486
LA_0024	LA_E_8199200	-5.735041	2.149304	0.111023	0.376545
LA_0005	LA_E_8933061	-6.017212	1.525828	0.220303	0.326866
LA_0039	LA_E_1360009	-3.455269	2.047440	0.594825	0.415577
LA_0015	LA_E_4445214	-5.916459	2.091259	0.135263	0.388921
LA_0045	LA_E_5762823	-6.050172	1.424181	0.748945	0.271143
LA_0036	LA_E_5725907	-3.298263	2.235795	0.648835	0.343128
LA_0029	LA_E_8872872	-6.018712	1.456581	0.240985	0.383243
LA_0019	LA_E_1583469	-5.610722	3.123613	0.738424	0.396397
LA_0045	LA_E_8534900	-6.145607	1.906323	0.561409	0.407075
LA_0036	LA_E_3228512	-6.139865	2.040471	0.389892	0.238097
LA_0010	LA_E_2450132	-5.894946	2.011992	0.073261	0.334199
LA_0034	LA_E_6064504	-1.332354	0.984328	0.703936	0.394848
LA_0026	LA_E_2514297	-5.163609	1.751841	0.664676	0.229619
LA_0018	LA_E_1310046	-2.495346	1.356761	0.885060	0.276756
LA_0017	LA_E_4778609	-5.256695	1.269338	0.295514	0.333929
LA_0030	LA_E_1769041	-5.923911	2.201493	0.823482	0.223632
LA_0035	LA_E_9057952	-6.139681	2.574021	0.540884	0.229845
LA_0006	LA_E_1724291	-2.441963	2.478333	0.795225	0.222926
LA_0022	LA_E_3752053	-5.976103	1.757867	0.261162	0.260428
LA_0036	LA_E_4422123	-5.927289	1.398396	0.686628	0.321597
LA_0019	LA_E_1177635	-5.415229	0.846480	0.060042	0.336791
LA_0016	LA_E_7627834	-6.302038	2.815483	0.316297	0.330277
LA_0003	LA_E_6191347	-4.950588	1.177735	0.789400	0.317694
LA_0045	LA_E_1384200	-5.631279	1.602121	0.742673	0.338271
LA_0036	LA_E_5272850	-5.448867	1.800072	0.414357	0.371500
LA_0008	LA_E_7079505	-5.968307	1.268580	0.746431	0.347764
LA_0020	LA_E_3293254	-4.935120	1.680843	0.549267	0.359854
LA_0007	LA_E_3341479	-6.265112	2.670711	0.201639	0.258191
LA_0034	LA_E_5673222	-4.464456	1.920188	0.672540	0.391184
LA_0030	LA_E_5454984	-2.317376	2.619038	0.566862	0.371226
LA_0039	LA_E_6183181	-2.003810	2.671695	0.397195	0.364919
LA_0014	LA_E_2366197	-4.617665	1.999265	0.507953	0.295798
LA_0015	LA_E_3316740	-5.628341	2.027642	0.635275	0.251440
LA_0047	LA_E_5406938	-5.742634	2.068255	0.746361	0.288757
LA_0034	LA_E_5915051	-6.126524	2.801965	0.357478	0.304042
LA_0045	LA_E_8917694	-5.433168	0.920844	0.465304	0.278841
LA_0038	LA_E_3409018	-3.849647	1.117906	0.761694	0.250423
LA_0034	LA_E_7034235	-5.947823	2.824937	0.522796	0.260360
LA_0024	LA_E_4882830	-6.263496	1.982116	0.478360	0.264690
LA_0004	LA_E_2855242	-2.139016	1.925783	0.236107	0.262031
LA_0027	LA_E_8373944	-4.280199	2.409430	0.629495	0.417086
LA_0024	LA_E_9326905	-5.012923	1.429332	0.400568	0.309870
LA_0008	LA_E_2678589	-5.259644	1.616934	0.683442	0.381211
LA_0021	LA_E_8169591	-6.065653	0.798186	0.108002	0.363790
LA_0015	LA_E_9469965	-6.110399	1.907075	0.539801	0.287582
LA_0006	LA_E_2169583	-6.203270	-0.365017	0.362071	0.278381
LA_0022	LA_E_7619796	-6.204788	2.312769	0.507197	0.409351
LA_0023	LA_E_7466888	-5.882343	2.855872	0.766894	0.303049
LA_0020	LA_E_2157770	-6.147223	0.970399	0.283383	0.274654
LA_0033	LA_E_6472962	-1.821113	2.036330	0.426248	0.357171
LA_0042	LA_E_5061278	-5.972684	0.584818	0.531890	0.345514
LA_0032	LA_E_6775111	-6.163904	1.829920	0.632125	0.209132
LA_0010	LA_E_8657915	-5.942201	3.152769	0.650898	0.423125
LA_0014	LA_E_9848538	-6.131085	1.454405	0.278929	0.272871
LA_0014	LA_E_1141909	-6.159588	2.393592	0.707747	0.389215
LA_0023	LA_E_4713585	-1.238027	1.895897	0.562402	0.301807
LA_0035	LA_E_3435899	-6.072813	2.565039	0.519807	0.393427
LA_0037	LA_E_1641446	-5.964501	0.616231	0.246837	0.309869
LA_0037	LA_E_8563875	-6.002453	2.320799	0.676697	0.418604
LA_0025	LA_E_6726238	-4.270220	2.055048	0.610671	0.373194
LA_0007	LA_E_2822307	-5.716122	2.505716	0.658560	0.293678
LA_0037	LA_E_4438185	-4.699386	2.867057	0.219923	0.320698
LA_0016	LA_E_6646002	-6.148961	1.095483	0.360689	0.430605
LA_0018	LA_E_1653348	-5.971801	3.444279	0.459871	0.348572
LA_0021	LA_E_6846596	-6.089161	1.769461	0.347482	0.326535
LA_0014	LA_E_3189816	-5.892922	2.390393	0.272273	0.272474
LA_0017	LA_E_3929367	-5.870528	1.206478	0.006972	0.283919
LA_0014	LA_E_3654415	-6.108305	1.050972	0.850540	0.395737
LA_0022	LA_E_8679526	-2.729641	0.952713	0.681424	0.310318
LA_0034	LA_E_7954155	-6.212246	1.028578	0.551483	0.338653
LA_0033	LA_E_1421875	-6.154516	1.443380	0.236662	0.293033
LA_0021	LA_E_3468081	-5.902148	2.286862	0.032288	0.372900
LA_0020	LA_E_2509781	-5.788849	1.125003	0.406568	0.234708
LA_0029	LA_E_9046653	-6.028094	3.175807	0.158227	0.310300
LA_0041	LA_E_9725899	-6.121370	0.358567	0.709414	0.369822
LA_0019	LA_E_9340618	-6.148361	0.716981	0.149919	0.261755
LA_0006	LA_E_6481276	-6.044546	4.564455	0.180788	0.323615
LA_0020	LA_E_6547552	-6.216167	1.224107	0.261706	0.368780
LA_0021	LA_E_8987865	-6.145924	0.602355	0.276752	0.343692
LA_0039	LA_E_8710162	-5.508050	1.945013	0.522494	0.409437
LA_0025	LA_E_3919251	-6.093570	1.367195	0.745955	0.283691
LA_0035	LA_E_7667886	-6.070010	1.540563	0.618047	0.267544
LA_0007	LA_E_8036421	-6.033047	1.241500	0.504262	0.376299
LA_0012	LA_E_9449209	-5.461326	1.649707	0.365050	0.275508
LA_0018	LA_E_3644175	-4.628684	1.029436	0.228029	0.385231
LA_0026	LA_E_1308202	-6.120215	1.627866	0.419530	0.252711
LA_0015	LA_E_3150448	-2.982708	1.807173	0.396958	0.361397
LA_0021	LA_E_8751714	-4.282948	1.060170	0.750734	0.354462
LA_0043	LA_E_2084444	-5.665471	1.218004	0.449323	0.367324
LA_0042	LA_E_3162340	-6.091178	2.350276	0.449640	0.279850
LA_0047	LA_E_3089672	-2.751184	1.584780	0.732505	0.243768
LA_0031	LA_E_7615111	-5.768971	1.537484	0.677104	0.264545
LA_0017	LA_E_7310204	-4.924566	1.658105	0.518553	0.376085
LA_0034	LA_E_2449449	-5.892826	0.672005	0.606705	0.286625
LA_0006	LA_E_8864606	-5.948637	3.287075	-0.078302	0.243780
LA_0004	LA_E_6363782	-6.201302	2.531921	0.523072	0.242874
LA_0004	LA_E_7194257	-6.063434	1.973653	0.622781	0.258336
LA_0029	LA_E_7422273	-1.379610	1.882219	0.675994	0.215419
LA_0017	LA_E_8430753	-6.073812	2.395711	0.103775	0.300229
LA_0039	LA_E_2585651	-5.329551	1.435342	0.668966	0.224564
LA_0016	LA_E_6539838	-5.886849	1.189347	0.472428	0.373989
LA_0005	LA_E_8618314	-5.979478	1.486483	0.076497	0.312136
LA_0025	LA_E_6003876	-5.960156	2.235550	0.677424	0.256159
LA_0027	LA_E_9037254	-5.683467	1.859142	0.657896	0.219822
LA_0031	LA_E_4350241	-5.962371	0.899958	0.268056	0.357436
LA_0019	LA_E_8919513	-4.833334	1.650748	0.706546	0.417484
LA_0047	LA_E_6681496	-5.960848	2.113495	0.116294	0.284885
LA_0045	LA_E_8981600	-6.232938	3.613796	0.112172	0.272949
LA_0030	LA_E_8141376	-5.838359	1.690876	0.621058	0.385729
LA_0018	LA_E_8692210	-1.108509	1.454788	0.660051	0.340416
LA_0024	LA_E_6162574	-2.514070	1.901306	0.605010	0.457982
LA_0005	LA_E_1520324	-5.773970	1.492706	0.787276	0.393194
LA_0003	LA_E_2168592	-5.990425	3.021557	0.474037	0.393214
LA_0029	LA_E_1713615	-3.897987	0.945793	0.297984	0.358421
LA_0045	LA_E_4778825	-5.899221	1.222983	0.573665	0.322324
LA_0003	LA_E_5534495	-1.951929	1.306095	0.709475	0.375222
LA_0009	LA_E_5501854	-6.026288	0.482396	0.772149	0.298067
LA_0035	LA_E_9063859	-6.170866	2.016966	0.168650	0.233873
LA_0010	LA_E_8524309	-4.021624	3.404390	0.125326	0.305314
LA_0017	LA_E_3266233	-6.130995	2.512006	0.136257	0.306113
LA_0042	LA_E_3327863	-6.128313	1.596268	0.687654	0.381836
LA_0013	LA_E_9073111	-0.865910	2.536242	0.504532	0.321260
LA_0042	LA_E_1486062	-4.514366	2.395501	0.585016	0.294886
LA_0043	LA_E_8391505	-4.652648	2.002190	0.551322	0.261960
LA_0043	LA_E_8869866	-6.138067	2.291802	0.745898	0.243766
LA_0032	LA_E_9310583	-6.034009	2.941443	0.116732	0.300079
LA_0018	LA_E_2311380	-5.699876	2.175724	0.858269	0.287522
LA_0034	LA_E_8955364	-6.022225	1.280692	0.140166	0.292578
LA_0045	LA_E_9141228	-6.080084	1.107599	0.734310	0.361687
LA_0021	LA_E_7655061	-6.226781	1.360111	0.650220	0.364605
LA_0044	LA_E_9941401	-6.170356	1.990729	0.807895	0.275169
LA_0006	LA_E_8035769	-4.863269	1.503533	0.820808	0.301092
LA_0046	LA_E_2014277	-6.255907	-0.164434	0.070211	0.335167
LA_0031	LA_E_8352201	-5.852504	1.354606	0.637661	0.207979
LA_0015	LA_E_3090481	-6.218971	2.101067	0.540789	0.289408
LA_0033	LA_E_6865636	-6.093139	0.938053	0.305022	0.310225
LA_0040	LA_E_2510696	-5.679089	1.643813	0.625085	0.258972
LA_0027	LA_E_3908852	-5.930488	1.130787	0.278629	0.358559
LA_0024	LA_E_8713381	-5.970931	1.997792	0.400427	0.404405
LA_0034	LA_E_2782892	-5.017175	1.851505	0.701291	0.379763
LA_0027	LA_E_8672055	-2.574194	2.192358	0.715784	0.348881
LA_0032	LA_E_7010099	-6.115572	1.884147	0.848964	0.214399
LA_0024	LA_E_4176866	-5.878321	1.792664	0.415233	0.391802
LA_0034	LA_E_9097466	-4.685076	1.303341	0.766275	0.268791
LA_0014	LA_E_6129407	-5.890415	1.244190	0.250585	0.313220
LA_0016	LA_E_6659471	-5.629964	1.339631	0.556107	0.381842
LA_0042	LA_E_7952537	-5.759472	2.327636	0.704606	0.211017
LA_0021	LA_E_9587048	-5.345302	1.737624	0.710183	0.288448
LA_0027	LA_E_7460184	-6.143202	1.462519	0.532759	0.305317
LA_0039	LA_E_7295746	-5.652847	1.991799	-0.095723	0.253484
LA_0048	LA_E_9087574	-3.244364	1.657487	0.505512	0.352107
LA_0036	LA_E_5298480	-6.055167	0.811235	0.208093	0.221705
LA_0041	LA_E_1618887	-5.343652	2.031673	0.482502	0.383157
LA_0001	LA_E_7282639	-5.637846	2.177752	0.600050	0.243816
LA_0022	LA_E_6734409	-6.174298	2.519225	0.679573	0.221890
LA_0018	LA_E_3120645	-2.542016	1.698392	0.885806	0.273676
LA_0041	LA_E_6914423	-3.705924	2.017232	0.513424	0.387542
LA_0047	LA_E_1931542	-5.740492	1.891177	0.239806	0.219949
LA_0017	LA_E_4345782	-5.496517	1.186300	0.172571	0.307512
LA_0012	LA_E_4453919	-6.038982	2.567456	0.709289	0.422575
LA_0029	LA_E_3071680	-6.215148	1.587045	0.505242	0.304559
LA_0022	LA_E_7449858	-6.126091	1.638561	0.521164	0.327571
LA_0010	LA_E_8248731	0.160144	2.481242	-0.025670	0.400678
LA_0024	LA_E_2457465	-6.050384	2.401521	0.682586	0.224190
LA_0036	LA_E_6754048	-6.109741	2.846741	0.700575	0.252365
LA_0024	LA_E_5589676	-1.041309	2.022002	-0.019652	0.369078
LA_0026	LA_E_4125812	-1.743804	1.500311	0.789733	0.399185
LA_0005	LA_E_9583515	-6.145127	2.173688	0.559000	0.251352
LA_0042	LA_E_2406874	-5.920389	1.700455	0.164943	0.396556
LA_0026	LA_E_2435984	-5.448699	1.451998	0.653773	0.345129
LA_0004	LA_E_1666110	-6.068086	1.072228	0.156782	0.254733
LA_0031	LA_E_2292404	-4.401534	2.489045	0.809996	0.178939
LA_0037	LA_E_3501849	-6.163113	1.609954	0.194866	0.278324
LA_0026	LA_E_7171870	-5.890951	0.982658	0.463541	0.309639
LA_0007	LA_E_9859089	-6.120864	1.778951	0.573988	0.363071
LA_0039	LA_E_6019089	-3.638594	2.803902	-0.093544	0.301982
LA_0020	LA_E_6407718	-6.160714	1.785959	0.247682	0.389603
LA_0015	LA_E_1965636	-6.234512	1.230103	0.317134	0.361473
LA_0008	LA_E_4681284	-6.216366	0.155717	0.507167	0.350598
LA_0008	LA_E_6727329	-3.742737	1.947949	0.356253	0.383244
LA_0014	LA_E_1000989	-5.922447	2.305135	0.199471	0.248550
LA_0030	LA_E_3559485	-2.633858	1.493883	0.715550	0.364580
LA_0017	LA_E_6367206	-6.334069	1.970070	0.137553	0.273121
LA_0011	LA_E_9306788	-6.117730	1.151616	0.692135	0.377833
LA_0031	LA_E_6644700	-4.999393	2.601994	0.669255	0.411166
LA_0024	LA_E_9605348	-5.756170	1.501071	0.570037	0.364097
LA_0012	LA_E_4028317	-6.167136	2.890311	0.477621	0.264858
LA_0020	LA_E_5856389	-6.069266	2.866968	0.177696	0.331963
LA_0016	LA_E_8441835	-4.345204	4.076774	0.154415	0.384260
LA_0042	LA_E_9792738	-6.061722	0.895902	0.764383	0.278087
LA_0017	LA_E_3496644	-5.689540	0.899178	0.575119	0.371716
LA_0046	LA_E_6308103	-5.234364	2.026459	0.684113	0.227980
LA_0030	LA_E_1060895	-5.713462	1.332488	0.634321	0.369144
LA_0037	LA_E_8671688	-5.920179	1.716175	0.712328	0.282667
LA_0020	LA_E_3312612	-5.608281	2.266670	0.617557	0.329047
LA_0019	LA_E_2940607	-5.762673	2.249932	0.011712	0.372034
LA_0008	LA_E_2997183	-1.528160	1.598922	0.199217	0.267253
LA_0017	LA_E_7995254	-6.188923	1.565297	0.685398	0.320653
LA_0012	LA_E_8106589	-6.291368	0.648968	0.480461	0.297300
LA_0031	LA_E_1043553	-2.648846	1.940833	0.640631	0.355111
LA_0033	LA_E_2816656	-4.234387	2.926869	0.206260	0.199068
LA_0025	LA_E_9038405	-6.059729	1.398255	0.669595	0.307598
LA_0014	LA_E_4332127	-6.255044	1.703938	0.376719	0.364262
LA_0030	LA_E_1835000	-5.948118	3.012429	0.225999	0.313406
LA_0033	LA_E_6744808	-3.339583	1.665184	0.393856	0.231754
LA_0025	LA_E_9545999	-6.257218	2.554163	0.120603	0.408785
LA_0023	LA_E_1181201	-5.658922	2.088909	0.613947	0.283646
LA_0033	LA_E_5136386	-6.044762	2.507316	0.477869	0.264538
LA_0020	LA_E_5768632	-4.887797	1.943672	0.167420	0.405916
LA_0027	LA_E_8260002	-6.079651	1.745682	0.801618	0.381286
LA_0024	LA_E_7464044	-6.050403	1.456571	0.776431	0.284122
LA_0006	LA_E_7941397	-5.341587	1.940146	0.876631	0.415186
LA_0016	LA_E_2860725	-5.942924	1.833114	0.681241	0.271163
LA_0039	LA_E_3677721	-6.087343	2.311945	0.060814	0.283739
LA_0041	LA_E_6472101	-5.011182	2.959928	0.531239	0.455999
