utt1	utt2	cm_before	cm_after	asv_before	asv_after
LA_0015	LA_E_3246561	6.298014	7.664175	0.104048	0.275607
LA_0016	LA_E_1121844	6.085436	7.471478	0.268347	0.281484
LA_0034	LA_E_6346117	6.504882	7.873902	0.293133	0.327390
LA_0043	LA_E_5296134	6.042970	7.291736	0.299355	0.366968
LA_0001	LA_E_1173407	5.933594	7.729852	0.198402	0.357247
LA_0042	LA_E_5903059	6.094370	7.859842	0.288049	0.394377
LA_0034	LA_E_2041982	6.142266	7.273763	0.279886	0.378094
LA_0031	LA_E_5108121	5.989035	7.400650	0.233048	0.243153
LA_0008	LA_E_5625513	5.870858	7.386070	0.242981	0.272830
LA_0035	LA_E_1373332	5.954067	7.235003	0.237587	0.260168
LA_0009	LA_E_4691178	5.874273	7.532324	0.202081	0.331614
LA_0036	LA_E_6802463	5.896481	7.380429	0.290031	0.356875
LA_0008	LA_E_6826899	6.331647	7.805182	0.177385	0.381977
LA_0037	LA_E_7955349	6.246908	7.383628	0.335214	0.353236
LA_0010	LA_E_4484865	5.084508	7.395646	0.216799	0.437500
LA_0035	LA_E_8786056	5.904277	7.075197	0.219143	0.363487
LA_0004	LA_E_3572990	5.803145	7.422362	0.295255	0.238252
LA_0001	LA_E_7010243	6.336101	7.484272	0.284283	0.226103
LA_0023	LA_E_6017356	6.019198	7.179498	0.147377	0.199492
LA_0025	LA_E_2240603	6.125496	7.454622	0.099553	0.395660
LA_0016	LA_E_8672894	6.366686	7.573083	0.265422	0.208790
LA_0018	LA_E_9318500	6.204659	7.658226	0.298634	0.269488
LA_0043	LA_E_3822402	6.285519	7.282296	0.223143	0.273537
LA_0039	LA_E_8169597	6.417088	7.610418	0.288001	0.295824
LA_0017	LA_E_2222270	6.510851	7.909551	0.249777	0.209006
LA_0039	LA_E_6873356	5.652803	7.759851	0.170681	0.421670
LA_0047	LA_E_2025487	6.126920	7.625583	0.124724	0.281204
LA_0026	LA_E_9362104	6.018758	7.480626	0.238659	0.235153
LA_0009	LA_E_7862687	5.960294	7.350304	0.135818	0.360941
LA_0017	LA_E_5318552	6.271271	7.410345	0.248503	0.294244
LA_0043	LA_E_9777016	6.139984	7.290843	0.296716	0.349790
LA_0027	LA_E_1978236	6.050845	7.546436	0.250134	0.245550
LA_0009	LA_E_9480739	6.135283	7.723876	0.206175	0.383468
LA_0031	LA_E_3551532	6.158280	7.348659	0.254555	0.430537
LA_0047	LA_E_3715131	5.245144	6.986118	0.348284	0.287982
LA_0027	LA_E_5049397	6.438218	7.870898	0.216772	0.407033
LA_0045	LA_E_3704118	6.400801	7.562256	0.303066	0.229466
LA_0017	LA_E_2456681	6.094885	7.377314	0.203680	0.418255
LA_0015	LA_E_9082970	6.212625	8.026571	0.235796	0.325520
LA_0016	LA_E_7218987	6.102642	7.300432	0.065566	0.268101
LA_0044	LA_E_7769419	5.384804	7.340588	0.250902	0.382833
LA_0043	LA_E_2267312	5.599077	7.478317	0.145008	0.391821
LA_0037	LA_E_9630978	6.323189	7.576741	0.299553	0.314350
LA_0041	LA_E_5385777	5.623046	7.392354	0.318298	0.280214
LA_0017	LA_E_3206572	6.424969	7.501121	0.167356	0.385489
LA_0033	LA_E_6152359	5.539860	7.311790	0.337838	0.327617
LA_0037	LA_E_7295579	4.959955	7.080543	0.306253	0.254090
LA_0041	LA_E_3417739	5.998095	7.342944	0.338590	0.353927
LA_0010	LA_E_6712126	6.030588	7.420413	0.215384	0.222854
LA_0022	LA_E_1613408	5.952629	7.406292	0.106503	0.341886
LA_0005	LA_E_5421571	6.408051	7.261432	0.238673	0.321830
LA_0035	LA_E_4407998	6.076273	7.418520	0.155630	0.404761
LA_0034	LA_E_2288596	5.689251	7.495324	0.166670	0.366368
LA_0027	LA_E_3425904	6.196429	7.283875	0.206906	0.344527
LA_0016	LA_E_1540962	6.269091	7.647534	0.104748	0.313490
LA_0027	LA_E_4352922	6.589682	7.761043	0.221214	0.393221
LA_0039	LA_E_1715585	6.230258	7.419563	0.160255	0.423390
LA_0018	LA_E_8563944	6.077277	7.852354	0.287788	0.267958
LA_0016	LA_E_8547733	5.686225	7.330719	0.126245	0.369838
LA_0016	LA_E_2896889	6.279119	7.589017	0.222101	0.332453
LA_0017	LA_E_5928848	6.140696	7.492230	0.358397	0.413546
LA_0022	LA_E_4376357	6.128639	7.435853	0.157087	0.416229
LA_0023	LA_E_8563944	6.077277	7.889310	0.177498	0.338472
LA_0007	LA_E_1010349	6.255440	7.459939	0.343833	0.328051
LA_0037	LA_E_9667786	6.289331	7.993556	0.353514	0.347501
LA_0009	LA_E_1819595	5.626957	7.209720	0.162285	0.287180
LA_0045	LA_E_6346117	6.504882	7.836841	0.197513	0.251636
LA_0027	LA_E_4856684	5.883228	7.370877	0.209247	0.235679
LA_0036	LA_E_7455353	5.987572	7.519773	0.291107	0.302130
LA_0031	LA_E_2714189	6.329946	7.521162	0.157339	0.421048
LA_0010	LA_E_4218432	5.779537	7.708276	0.221326	0.367791
LA_0045	LA_E_2514376	5.996896	7.592458	0.293326	0.375152
LA_0004	LA_E_3306877	5.724100	7.438953	0.181568	0.316647
LA_0045	LA_E_4352922	6.589682	7.722596	0.200936	0.226208
LA_0016	LA_E_2724873	5.096128	7.553232	0.138691	0.321657
LA_0025	LA_E_3246059	5.962335	7.432494	0.130668	0.317143
LA_0007	LA_E_3527138	6.652676	7.711956	0.253515	0.232271
LA_0037	LA_E_6873356	5.652803	7.732753	0.210910	0.361688
LA_0013	LA_E_6500771	6.257715	7.517845	0.237954	0.359240
LA_0027	LA_E_5899892	6.275688	7.721833	0.226605	0.207648
LA_0022	LA_E_2097092	5.914764	7.106391	0.198996	0.426890
LA_0021	LA_E_3775722	5.831135	7.383834	0.121308	0.318569
LA_0018	LA_E_5588661	6.407807	7.641254	0.291247	0.378560
LA_0043	LA_E_4325150	5.894443	7.495283	0.296386	0.198752
LA_0043	LA_E_4479083	6.349959	7.703046	0.299418	0.235037
LA_0007	LA_E_8601887	5.879272	7.887840	0.178375	0.405473
LA_0037	LA_E_5376768	6.159697	7.590880	0.246405	0.273329
LA_0034	LA_E_8146949	5.291011	7.424946	0.145106	0.356972
LA_0011	LA_E_1357326	5.997893	7.645724	0.352414	0.289109
LA_0026	LA_E_4352922	6.589682	7.751502	0.173274	0.243801
LA_0045	LA_E_5668603	6.375387	7.739933	0.206306	0.397213
LA_0025	LA_E_1174819	5.986142	7.225464	0.218350	0.427306
LA_0031	LA_E_5329393	5.356219	7.074068	0.268407	0.216465
LA_0023	LA_E_7721272	5.888206	7.310836	0.317261	0.293795
LA_0039	LA_E_7386758	6.340647	7.465540	0.378613	0.317916
LA_0004	LA_E_5901444	5.985542	7.240659	0.117513	0.248778
LA_0006	LA_E_9005251	6.051210	7.533685	0.334069	0.269674
LA_0009	LA_E_1046597	6.282696	7.741873	0.275187	0.278278
LA_0011	LA_E_2458204	6.469676	7.812178	0.377712	0.363028
LA_0037	LA_E_7673185	6.001072	7.345565	0.280013	0.254566
LA_0027	LA_E_7397434	5.310363	7.377008	0.293030	0.431558
LA_0045	LA_E_8792884	6.406097	7.718751	0.308732	0.252265
LA_0010	LA_E_1053797	5.749687	7.376144	0.106208	0.411904
LA_0027	LA_E_1301756	5.432336	7.321245	0.315354	0.266008
LA_0010	LA_E_3471461	6.244245	7.693019	0.222856	0.361018
LA_0045	LA_E_7434509	5.704199	6.995830	0.130620	0.304193
LA_0042	LA_E_7487309	5.882317	7.357164	0.298458	0.270258
LA_0031	LA_E_5744054	6.224318	7.368483	0.275798	0.403463
LA_0009	LA_E_7108280	5.962952	7.244114	0.314969	0.333493
LA_0019	LA_E_7620884	6.358159	7.731279	0.255022	0.283599
LA_0010	LA_E_8131218	5.975936	7.567100	0.165548	0.388770
LA_0011	LA_E_9847129	6.156887	7.539085	0.371395	0.298227
LA_0042	LA_E_5361943	6.309877	7.721740	0.176780	0.340627
LA_0035	LA_E_4712931	6.028831	7.472621	0.205890	0.346362
LA_0022	LA_E_4056939	5.752636	7.189159	0.229175	0.376568
LA_0016	LA_E_7661561	6.316916	7.836825	0.272476	0.221105
LA_0043	LA_E_2456681	6.094885	7.498426	0.281599	0.356085
LA_0037	LA_E_5667435	5.816525	7.584084	0.115900	0.333677
LA_0001	LA_E_3419023	6.405467	7.599894	0.233571	0.272127
LA_0016	LA_E_6217699	5.786126	7.123517	0.181321	0.319199
LA_0035	LA_E_6409898	6.191971	7.520034	0.246339	0.372021
LA_0041	LA_E_6723208	5.894334	7.834804	0.264717	0.344129
LA_0009	LA_E_3154071	5.750883	7.404251	0.195956	0.368876
LA_0009	LA_E_6413429	5.821893	7.618394	0.219266	0.343293
LA_0037	LA_E_6385327	5.977988	7.573478	0.206064	0.390127
LA_0042	LA_E_3190451	5.577523	7.171021	0.214618	0.386927
LA_0036	LA_E_6786709	6.147933	7.420454	0.279217	0.281799
LA_0018	LA_E_2458204	6.469676	7.795924	0.302377	0.237747
LA_0043	LA_E_3577705	6.112134	7.702789	0.288040	0.240296
LA_0016	LA_E_2172964	6.009192	7.148666	0.232759	0.377849
LA_0045	LA_E_7694653	6.415293	7.831983	0.213113	0.259725
LA_0013	LA_E_8118874	6.227235	7.512316	0.279942	0.332130
LA_0016	LA_E_1768192	6.241110	7.533661	0.301221	0.354287
LA_0032	LA_E_8590847	6.496218	7.748818	0.293072	0.342205
LA_0017	LA_E_1603570	6.299885	7.585841	0.236244	0.384036
LA_0037	LA_E_4517012	5.796280	7.617006	0.180108	0.433937
LA_0034	LA_E_3085516	5.743523	7.103750	0.193042	0.286342
LA_0039	LA_E_1499507	6.275995	7.774517	0.277615	0.296392
LA_0027	LA_E_4409988	5.959397	7.498952	0.365153	0.380193
LA_0023	LA_E_9741585	5.998424	7.294611	0.215480	0.228868
LA_0034	LA_E_1567330	5.868548	7.785400	0.182309	0.343872
LA_0018	LA_E_2854126	5.837181	7.301856	0.420546	0.211013
LA_0042	LA_E_6754038	5.773610	7.639530	0.271487	0.436522
LA_0004	LA_E_6583989	6.059142	7.513505	0.157505	0.321440
LA_0004	LA_E_7706675	6.019732	7.357646	0.133231	0.349600
LA_0019	LA_E_5231295	6.147387	7.642033	0.226723	0.385863
LA_0020	LA_E_7924241	6.031200	7.803377	0.056030	0.358388
LA_0028	LA_E_6414118	6.043751	7.307038	0.255986	0.394449
LA_0004	LA_E_7636373	5.697236	7.588706	0.136646	0.310084
LA_0045	LA_E_5258229	5.887732	7.819741	0.297826	0.306240
LA_0004	LA_E_4049611	6.020120	7.198958	0.356099	0.255738
LA_0036	LA_E_9351726	6.164459	7.892718	0.212452	0.227453
LA_0042	LA_E_5083001	6.303809	7.739539	0.194264	0.367197
LA_0036	LA_E_3497087	5.945972	7.472672	0.195192	0.271249
LA_0043	LA_E_5706857	6.118992	7.575929	0.309479	0.388642
LA_0004	LA_E_4048558	5.679284	7.336205	0.168242	0.355199
LA_0047	LA_E_1721212	6.101461	7.419751	0.219074	0.408428
LA_0041	LA_E_9053445	5.720677	7.470867	0.252147	0.380457
LA_0034	LA_E_9203619	5.866357	7.863835	0.212503	0.266325
LA_0008	LA_E_5322895	5.638326	6.892108	0.296792	0.249251
LA_0042	LA_E_2532139	5.531581	7.592076	0.328023	0.412067
LA_0028	LA_E_5593955	5.776650	7.318986	0.325079	0.261667
LA_0017	LA_E_1644905	6.205156	7.220111	0.236218	0.344761
LA_0004	LA_E_9020394	6.063021	7.247080	0.162524	0.394135
LA_0038	LA_E_2987280	5.997094	7.559230	0.263297	0.357252
LA_0017	LA_E_5810015	6.355102	7.749316	0.174275	0.320892
LA_0018	LA_E_5384156	6.227426	7.831685	0.258714	0.227288
LA_0014	LA_E_7970060	5.958704	7.559550	0.322778	0.295079
LA_0004	LA_E_2621295	6.210918	7.500726	0.041609	0.271953
LA_0041	LA_E_2544206	6.269827	7.795712	0.316840	0.391466
LA_0017	LA_E_6433877	6.270405	7.445416	0.301138	0.244503
LA_0025	LA_E_3480966	6.076688	7.452872	0.205095	0.406895
LA_0009	LA_E_4596132	5.630967	7.711049	0.170037	0.368947
LA_0009	LA_E_2748855	6.171666	7.462760	0.348397	0.338995
LA_0031	LA_E_5362271	5.888836	7.381695	0.174112	0.430298
LA_0031	LA_E_1211932	6.137115	7.390197	0.286159	0.253572
LA_0023	LA_E_7765886	6.346241	7.499422	0.248638	0.235481
LA_0019	LA_E_3673703	6.159488	7.677077	0.269178	0.241096
LA_0006	LA_E_4125001	5.809517	7.380253	0.218491	0.370340
LA_0004	LA_E_9098424	5.787268	7.352084	0.258868	0.403779
LA_0045	LA_E_5049397	6.438218	7.791924	0.130390	0.405401
LA_0045	LA_E_4903415	5.725037	7.292329	0.200169	0.251446
LA_0037	LA_E_1395552	5.979495	7.633095	0.253257	0.250435
LA_0029	LA_E_1441455	6.160417	7.683527	0.115408	0.384120
LA_0009	LA_E_2005096	6.131907	7.779282	0.198807	0.403291
LA_0008	LA_E_9395014	6.170294	7.066029	0.370893	0.401866
LA_0001	LA_E_5899229	6.259021	7.617455	0.315594	0.271813
LA_0017	LA_E_6822685	6.125834	6.876951	0.242733	0.358420
LA_0022	LA_E_3346353	6.153003	7.532922	0.356435	0.246340
LA_0023	LA_E_4694710	6.229354	7.227136	0.207995	0.387762
LA_0031	LA_E_7028286	6.346766	7.524352	0.305184	0.306384
LA_0027	LA_E_2660035	6.025629	7.371516	0.259981	0.223184
LA_0006	LA_E_5891428	6.185541	7.770097	0.239843	0.231292
LA_0027	LA_E_5047880	6.215422	7.341371	0.240722	0.396562
LA_0009	LA_E_7094448	6.224837	7.846059	0.280588	0.222506
LA_0041	LA_E_5706857	6.118992	7.561695	0.261107	0.355870
LA_0042	LA_E_5869890	6.037501	7.867296	0.177815	0.384751
LA_0045	LA_E_8004101	6.190869	7.371949	0.145614	0.374941
LA_0037	LA_E_1145965	6.028591	7.164969	0.178914	0.305153
LA_0036	LA_E_5191078	6.450047	7.671054	0.260778	0.231529
LA_0017	LA_E_3420406	6.023801	7.754858	0.192120	0.372184
LA_0026	LA_E_3541477	6.285120	7.676805	0.238401	0.256927
LA_0032	LA_E_3372566	6.274677	7.516444	0.204472	0.403640
LA_0033	LA_E_7564751	5.947628	7.315416	0.292571	0.286237
LA_0025	LA_E_9830496	6.392021	7.793709	0.202038	0.260201
LA_0041	LA_E_1935135	6.497246	7.948541	0.134579	0.248068
LA_0001	LA_E_9981609	6.322524	7.442769	0.268027	0.360644
LA_0001	LA_E_1933882	6.073246	7.423414	0.115459	0.332138
LA_0045	LA_E_8189451	5.764216	7.317197	0.223988	0.390442
LA_0036	LA_E_1971612	6.276021	7.691783	0.236745	0.287241
LA_0035	LA_E_5590452	6.092428	7.596311	0.310253	0.385135
LA_0033	LA_E_5467152	5.998413	7.465176	0.191407	0.402938
LA_0043	LA_E_4217025	5.954196	7.746403	0.280287	0.421008
LA_0019	LA_E_1518359	5.537138	7.474030	0.296581	0.305014
LA_0045	LA_E_3725702	5.970379	7.703186	0.263751	0.306623
LA_0022	LA_E_3572990	5.803145	7.349022	0.170986	0.366567
LA_0042	LA_E_3471187	5.738582	7.027876	0.336372	0.322488
LA_0044	LA_E_3754241	6.201593	7.286291	0.176694	0.287314
LA_0010	LA_E_6723208	5.894334	7.734649	0.215868	0.420693
LA_0044	LA_E_4801924	6.537858	7.335334	0.158930	0.342608
LA_0006	LA_E_9497025	6.272335	7.651913	0.213229	0.443347
LA_0014	LA_E_3885033	5.912152	7.014707	0.239653	0.363545
LA_0027	LA_E_3313944	6.007771	7.345492	0.254378	0.395721
LA_0020	LA_E_5972524	5.976503	7.749834	0.131899	0.363365
LA_0035	LA_E_6826899	6.331647	7.761148	0.290134	0.364353
LA_0039	LA_E_2467617	5.975165	7.153219	0.236974	0.239933
LA_0001	LA_E_7501521	6.321915	8.045940	0.182576	0.218484
LA_0014	LA_E_5923383	6.127028	7.355504	0.225402	0.325638
LA_0036	LA_E_7803346	6.243796	7.424082	0.207729	0.352700
LA_0023	LA_E_7459392	6.025676	7.275872	0.124923	0.330018
LA_0014	LA_E_6259763	6.306418	7.764475	0.350572	0.387521
LA_0026	LA_E_4148892	5.903149	7.407485	0.189877	0.397960
LA_0038	LA_E_9274211	6.073223	7.747940	0.373597	0.350375
LA_0013	LA_E_4943305	6.093753	7.474498	0.308499	0.407485
LA_0026	LA_E_1439904	6.478444	7.545410	0.234039	0.250358
LA_0041	LA_E_8789512	6.253935	7.810658	0.244705	0.272812
LA_0037	LA_E_7055986	6.044671	7.336249	0.262651	0.228044
LA_0011	LA_E_5160672	6.079126	7.982220	0.333269	0.308413
LA_0045	LA_E_6910266	6.037006	7.386438	0.219462	0.387205
LA_0048	LA_E_7902329	5.931183	7.492750	0.286888	0.221468
LA_0034	LA_E_4845413	5.992219	7.571193	0.196126	0.386836
LA_0025	LA_E_5358511	6.045714	7.435638	0.135896	0.334389
LA_0014	LA_E_1841613	5.627897	7.137808	0.239815	0.353869
LA_0021	LA_E_2987280	5.997094	7.505612	0.310134	0.246160
LA_0007	LA_E_3457350	4.848149	7.093006	0.229636	0.401136
LA_0039	LA_E_1304770	6.030199	7.681429	0.169068	0.195236
LA_0039	LA_E_3344290	5.520866	7.482546	0.337932	0.361186
LA_0031	LA_E_8378735	5.877190	7.361747	0.221197	0.242953
LA_0020	LA_E_4188335	5.855219	7.266779	0.134702	0.322168
LA_0043	LA_E_1352427	5.860113	7.208793	0.301198	0.223771
LA_0019	LA_E_3313393	5.994205	7.628335	0.171849	0.309598
LA_0043	LA_E_1768450	5.607769	7.929901	0.323470	0.313893
LA_0004	LA_E_4217025	5.954196	7.685647	0.138442	0.374214
LA_0001	LA_E_8962526	6.282343	7.906407	0.281788	0.253967
LA_0001	LA_E_4506237	6.160401	7.646572	0.261254	0.391736
LA_0037	LA_E_5821881	6.424870	7.666791	0.265595	0.213979
LA_0027	LA_E_3931632	5.967446	7.354845	0.127849	0.313417
LA_0027	LA_E_8959603	5.896310	7.190089	0.186247	0.305080
LA_0018	LA_E_9196975	5.828658	7.336939	0.293838	0.270183
LA_0028	LA_E_6255286	6.057534	7.660650	0.265005	0.345368
LA_0026	LA_E_2621295	6.210918	7.497210	0.259543	0.280747
LA_0034	LA_E_7028286	6.346766	7.498198	0.239707	0.360654
LA_0047	LA_E_2486913	6.064513	7.850501	0.006864	0.401749
LA_0023	LA_E_7180994	6.129101	7.088625	0.266594	0.388508
LA_0021	LA_E_4103863	5.833566	7.253581	0.323311	0.225119
LA_0031	LA_E_6433877	6.270405	7.532046	0.327059	0.375394
LA_0045	LA_E_5231295	6.147387	7.695503	0.237420	0.221127
LA_0004	LA_E_3466694	6.273182	7.520306	0.142007	0.286235
LA_0018	LA_E_2894498	6.151458	7.410679	0.288294	0.298276
LA_0004	LA_E_7218987	6.102642	7.365719	0.020674	0.230183
LA_0042	LA_E_6348642	5.963517	7.620656	0.328663	0.366140
LA_0038	LA_E_8645547	6.062008	7.734634	0.242249	0.325682
LA_0004	LA_E_4712931	6.028831	7.457112	0.079044	0.251647
LA_0028	LA_E_2497126	6.117283	7.575993	0.168651	0.355304
LA_0041	LA_E_2532139	5.531581	7.473917	0.221183	0.323983
LA_0025	LA_E_1770746	6.253519	7.573509	0.163797	0.359541
LA_0037	LA_E_3907090	6.405816	7.744639	0.209098	0.339217
LA_0041	LA_E_6807906	5.651320	7.811200	0.229476	0.405631
LA_0041	LA_E_2327160	5.933866	7.431566	0.345486	0.272761
LA_0042	LA_E_9447534	5.289873	7.555085	0.347872	0.420016
LA_0037	LA_E_5020759	5.780355	7.472913	0.200106	0.345910
LA_0015	LA_E_8130303	6.068175	7.448357	0.201188	0.310786
LA_0016	LA_E_7227174	6.339076	7.523436	0.161252	0.235754
LA_0039	LA_E_2224329	6.257007	7.682411	0.337789	0.299834
LA_0045	LA_E_4966722	6.080428	7.462064	0.195543	0.382659
LA_0031	LA_E_1841613	5.627897	7.199969	0.198993	0.383706
LA_0041	LA_E_2288596	5.689251	7.461699	0.240934	0.385744
LA_0035	LA_E_9397775	6.495523	7.911990	0.341490	0.271514
LA_0013	LA_E_6490551	6.295657	7.639402	0.205358	0.339512
LA_0042	LA_E_3931881	5.292758	7.543243	0.324080	0.302689
LA_0010	LA_E_3149837	6.012871	7.451947	0.170398	0.383901
LA_0017	LA_E_3154071	5.750883	7.449111	0.199675	0.365796
LA_0028	LA_E_4142493	6.606454	7.708261	0.250835	0.415617
LA_0035	LA_E_3219786	6.305972	7.735009	0.280658	0.377853
LA_0010	LA_E_8797117	6.116782	7.541692	0.201269	0.348963
LA_0032	LA_E_8563944	6.077277	7.897955	0.209278	0.404845
LA_0042	LA_E_2303581	6.088410	7.560831	0.239588	0.341080
LA_0026	LA_E_3346353	6.153003	7.561489	0.099378	0.386407
LA_0036	LA_E_9327099	6.395896	7.452524	0.244143	0.237744
LA_0035	LA_E_7892794	6.340311	7.789209	0.297419	0.368817
LA_0043	LA_E_6573455	5.907388	7.500577	0.323893	0.339494
LA_0006	LA_E_9882420	5.938583	7.313735	0.307888	0.374390
LA_0043	LA_E_8146949	5.291011	7.382360	0.309783	0.230867
LA_0042	LA_E_7569092	5.526853	7.437878	0.314913	0.334060
LA_0010	LA_E_2288596	5.689251	7.469044	0.307648	0.268551
LA_0022	LA_E_4440967	6.154032	7.394840	0.206245	0.193661
LA_0043	LA_E_3480679	6.148172	7.896459	0.273023	0.242922
LA_0042	LA_E_5818870	6.144701	7.462556	0.206101	0.399958
LA_0043	LA_E_4376749	5.888163	7.440012	0.263919	0.378369
LA_0009	LA_E_3885033	5.912152	7.096519	0.201023	0.201249
LA_0018	LA_E_1370474	6.344809	7.942716	0.231304	0.371861
LA_0043	LA_E_5891428	6.185541	7.699754	0.295470	0.334122
LA_0045	LA_E_4160898	5.952204	7.508982	0.291373	0.408591
LA_0033	LA_E_3931881	5.292758	7.586738	0.166994	0.413585
LA_0037	LA_E_9272203	5.716703	7.409226	0.180436	0.366841
LA_0047	LA_E_9163883	6.105630	7.318489	0.255846	0.238083
LA_0034	LA_E_6668228	4.888006	7.327554	0.164442	0.384328
LA_0031	LA_E_6746912	5.583417	7.299014	0.185036	0.389684
LA_0007	LA_E_1541503	5.699100	7.992032	0.261870	0.411486
LA_0011	LA_E_6089598	6.125569	7.611243	0.339595	0.306751
LA_0022	LA_E_6651536	6.088733	7.220714	0.169730	0.357267
LA_0041	LA_E_2224329	6.257007	7.685191	0.249722	0.194294
LA_0047	LA_E_7157028	6.122097	7.308840	0.214779	0.368518
LA_0031	LA_E_1087821	5.423431	7.222680	0.185046	0.391039
LA_0019	LA_E_9544869	6.090141	7.646008	0.279377	0.293527
LA_0032	LA_E_5397934	6.541588	7.761720	0.161686	0.232832
LA_0032	LA_E_9640136	5.738955	7.524124	0.231290	0.378442
LA_0039	LA_E_9803164	6.064553	7.537638	0.288066	0.274042
LA_0037	LA_E_2584900	5.984385	7.351209	0.132160	0.339592
LA_0022	LA_E_6680042	5.964058	7.344213	0.251202	0.279582
LA_0042	LA_E_7069760	5.918819	7.156915	0.300123	0.328967
LA_0009	LA_E_2823635	5.581723	7.197082	0.284927	0.254214
LA_0017	LA_E_7041363	6.254840	7.626505	0.175922	0.362281
LA_0022	LA_E_5901034	6.061906	7.526407	0.188246	0.245903
LA_0006	LA_E_7862236	5.391217	7.653148	0.281847	0.252402
LA_0008	LA_E_7365993	5.794764	7.306857	0.180748	0.353556
LA_0041	LA_E_1350377	6.253887	7.658990	0.131265	0.241825
LA_0034	LA_E_7536281	6.077498	7.711824	0.217320	0.384503
LA_0044	LA_E_2791911	6.441389	7.612269	0.242277	0.362182
LA_0037	LA_E_9197393	6.162301	7.653305	0.275795	0.382644
LA_0045	LA_E_3856159	6.093973	7.874743	0.138684	0.391038
LA_0044	LA_E_7455353	5.987572	7.441564	0.194471	0.370060
LA_0027	LA_E_8378735	5.877190	7.363258	0.258958	0.224263
LA_0016	LA_E_2734119	6.124200	7.263127	0.190070	0.374028
LA_0031	LA_E_1180334	6.088227	7.696661	0.274063	0.228507
LA_0007	LA_E_4882078	5.997091	7.287358	0.272023	0.336174
LA_0036	LA_E_6238566	6.075395	7.193484	0.212938	0.383174
LA_0009	LA_E_8789512	6.253935	7.738522	0.257165	0.311243
LA_0031	LA_E_4723892	6.187679	7.237468	0.260954	0.435080
LA_0043	LA_E_5196059	5.980740	7.708525	0.297833	0.242410
LA_0034	LA_E_2981470	5.850205	7.421374	0.152357	0.350534
LA_0041	LA_E_1315925	6.221291	7.565423	0.188701	0.353017
LA_0022	LA_E_9667786	6.289331	7.925870	0.199534	0.201289
LA_0010	LA_E_8378301	5.830647	7.017900	0.086530	0.333479
LA_0033	LA_E_2821360	6.108479	7.803128	0.214853	0.350389
LA_0010	LA_E_5328944	5.882421	7.076593	0.243319	0.417311
LA_0047	LA_E_4903415	5.725037	7.238124	0.104738	0.341524
LA_0030	LA_E_9265511	6.578867	7.488294	0.324191	0.290726
LA_0047	LA_E_3286136	5.959511	7.366032	0.232379	0.343884
LA_0023	LA_E_9352155	5.712378	7.575235	0.195453	0.353779
LA_0033	LA_E_8054101	5.793452	7.585343	0.161873	0.336203
LA_0036	LA_E_4648870	6.290889	7.683011	0.229876	0.382246
