utt1	utt2	asv_before	asv_after
LA_0016	LA_E_8547733	0.126245	0.332458
LA_0016	LA_E_2896889	0.222101	0.338923
LA_0017	LA_E_5928848	0.358397	0.378735
LA_0022	LA_E_4376357	0.157087	0.273860
LA_0023	LA_E_8563944	0.177498	0.253212
LA_0007	LA_E_1010349	0.343833	0.303291
LA_0037	LA_E_9667786	0.353514	0.375586
LA_0009	LA_E_1819595	0.162285	0.287961
LA_0045	LA_E_6346117	0.197513	0.264784
LA_0027	LA_E_4856684	0.209247	0.243459
LA_0036	LA_E_7455353	0.291107	0.306395
LA_0031	LA_E_2714189	0.157339	0.401342
LA_0010	LA_E_4218432	0.221326	0.407324
LA_0045	LA_E_2514376	0.293326	0.369090
LA_0004	LA_E_3306877	0.181568	0.261310
LA_0045	LA_E_4352922	0.200936	0.398964
LA_0016	LA_E_2724873	0.138691	0.258511
LA_0025	LA_E_3246059	0.130668	0.323632
LA_0007	LA_E_3527138	0.253515	0.429856
LA_0037	LA_E_6873356	0.210910	0.264508
LA_0013	LA_E_6500771	0.237954	0.336161
LA_0027	LA_E_5899892	0.226605	0.233825
LA_0022	LA_E_2097092	0.198996	0.209320
LA_0021	LA_E_3775722	0.121308	0.289965
LA_0018	LA_E_5588661	0.291247	0.350144
LA_0043	LA_E_4325150	0.296386	0.326346
LA_0043	LA_E_4479083	0.299418	0.380892
LA_0007	LA_E_8601887	0.178375	0.371654
LA_0037	LA_E_5376768	0.246405	0.262409
LA_0034	LA_E_8146949	0.145106	0.350367
LA_0011	LA_E_1357326	0.352414	0.275859
LA_0026	LA_E_4352922	0.173274	0.247998
LA_0045	LA_E_5668603	0.206306	0.412933
LA_0025	LA_E_1174819	0.218350	0.226650
LA_0031	LA_E_5329393	0.268407	0.428695
LA_0023	LA_E_7721272	0.317261	0.217402
LA_0039	LA_E_7386758	0.378613	0.275245
LA_0004	LA_E_5901444	0.117513	0.275132
LA_0006	LA_E_9005251	0.334069	0.180323
LA_0009	LA_E_1046597	0.275187	0.241510
LA_0011	LA_E_2458204	0.377712	0.363057
LA_0037	LA_E_7673185	0.280013	0.265608
LA_0027	LA_E_7397434	0.293030	0.203997
LA_0045	LA_E_8792884	0.308732	0.284415
LA_0010	LA_E_1053797	0.106208	0.385492
LA_0027	LA_E_1301756	0.315354	0.213396
LA_0010	LA_E_3471461	0.222856	0.406943
LA_0045	LA_E_7434509	0.130620	0.338443
LA_0042	LA_E_7487309	0.298458	0.226338
LA_0031	LA_E_5744054	0.275798	0.356440
LA_0009	LA_E_7108280	0.314969	0.266378
LA_0019	LA_E_7620884	0.255022	0.270972
LA_0010	LA_E_8131218	0.165548	0.335077
LA_0011	LA_E_9847129	0.371395	0.281483
LA_0042	LA_E_5361943	0.176780	0.369309
LA_0035	LA_E_4712931	0.205890	0.312075
LA_0022	LA_E_4056939	0.229175	0.386683
LA_0016	LA_E_7661561	0.272476	0.200828
LA_0043	LA_E_2456681	0.281599	0.391378
LA_0037	LA_E_5667435	0.115900	0.375307
LA_0001	LA_E_3419023	0.233571	0.226516
LA_0016	LA_E_6217699	0.181321	0.232649
LA_0035	LA_E_6409898	0.246339	0.331116
LA_0041	LA_E_6723208	0.264717	0.327389
LA_0009	LA_E_3154071	0.195956	0.346511
LA_0009	LA_E_6413429	0.219266	0.310918
LA_0037	LA_E_6385327	0.206064	0.338363
LA_0042	LA_E_3190451	0.214618	0.367873
LA_0036	LA_E_6786709	0.279217	0.279724
LA_0018	LA_E_2458204	0.302377	0.227132
LA_0043	LA_E_3577705	0.288040	0.368895
LA_0016	LA_E_2172964	0.232759	0.384633
LA_0045	LA_E_7694653	0.213113	0.304523
LA_0013	LA_E_8118874	0.279942	0.393232
LA_0016	LA_E_1768192	0.301221	0.349750
LA_0032	LA_E_8590847	0.293072	0.279504
LA_0017	LA_E_1603570	0.236244	0.182408
LA_0037	LA_E_4517012	0.180108	0.368401
LA_0034	LA_E_3085516	0.193042	0.275723
LA_0039	LA_E_1499507	0.277615	0.312352
LA_0027	LA_E_4409988	0.365153	0.371919
LA_0023	LA_E_9741585	0.215480	0.363211
LA_0034	LA_E_1567330	0.182309	0.365540
LA_0018	LA_E_2854126	0.420546	0.205268
LA_0042	LA_E_6754038	0.271487	0.382178
LA_0004	LA_E_6583989	0.157505	0.325298
LA_0004	LA_E_7706675	0.133231	0.309914
LA_0019	LA_E_5231295	0.226723	0.385754
LA_0020	LA_E_7924241	0.056030	0.363663
LA_0028	LA_E_6414118	0.255986	0.359355
LA_0004	LA_E_7636373	0.136646	0.266316
LA_0045	LA_E_5258229	0.297826	0.275817
LA_0004	LA_E_4049611	0.356099	0.255044
LA_0036	LA_E_9351726	0.212452	0.387631
LA_0042	LA_E_5083001	0.194264	0.342662
LA_0036	LA_E_3497087	0.195192	0.245151
LA_0043	LA_E_5706857	0.309479	0.352330
LA_0004	LA_E_4048558	0.168242	0.316623
LA_0047	LA_E_1721212	0.219074	0.377417
LA_0041	LA_E_9053445	0.252147	0.339908
LA_0034	LA_E_9203619	0.212503	0.297805
LA_0008	LA_E_5322895	0.296792	0.228440
LA_0042	LA_E_2532139	0.328023	0.343099
LA_0028	LA_E_5593955	0.325079	0.242085
LA_0017	LA_E_1644905	0.236218	0.325959
LA_0004	LA_E_9020394	0.162524	0.360319
LA_0038	LA_E_2987280	0.263297	0.360112
LA_0017	LA_E_5810015	0.174275	0.294700
LA_0018	LA_E_5384156	0.258714	0.219767
LA_0014	LA_E_7970060	0.322778	0.335614
LA_0004	LA_E_2621295	0.041609	0.266534
LA_0041	LA_E_2544206	0.316840	0.370354
LA_0017	LA_E_6433877	0.301138	0.377750
LA_0025	LA_E_3480966	0.205095	0.378349
LA_0009	LA_E_4596132	0.170037	0.383625
LA_0009	LA_E_2748855	0.348397	0.275458
LA_0031	LA_E_5362271	0.174112	0.431036
LA_0031	LA_E_1211932	0.286159	0.461788
LA_0023	LA_E_7765886	0.248638	0.447524
LA_0019	LA_E_3673703	0.269178	0.379116
LA_0006	LA_E_4125001	0.218491	0.321583
LA_0004	LA_E_9098424	0.258868	0.384313
LA_0045	LA_E_5049397	0.130390	0.235437
LA_0045	LA_E_4903415	0.200169	0.245066
LA_0037	LA_E_1395552	0.253257	0.223068
LA_0029	LA_E_1441455	0.115408	0.346379
LA_0009	LA_E_2005096	0.198807	0.367024
LA_0008	LA_E_9395014	0.370893	0.416176
LA_0001	LA_E_5899229	0.315594	0.221965
LA_0017	LA_E_6822685	0.242733	0.321311
LA_0022	LA_E_3346353	0.356435	0.253221
LA_0023	LA_E_4694710	0.207995	0.364240
LA_0031	LA_E_7028286	0.305184	0.307612
LA_0027	LA_E_2660035	0.259981	0.394823
LA_0006	LA_E_5891428	0.239843	0.237758
LA_0027	LA_E_5047880	0.240722	0.399219
LA_0009	LA_E_7094448	0.280588	0.212335
LA_0041	LA_E_5706857	0.261107	0.254599
LA_0042	LA_E_5869890	0.177815	0.397841
LA_0045	LA_E_8004101	0.145614	0.411733
LA_0037	LA_E_1145965	0.178914	0.294373
LA_0036	LA_E_5191078	0.260778	0.251425
LA_0017	LA_E_3420406	0.192120	0.356730
LA_0026	LA_E_3541477	0.238401	0.231295
LA_0032	LA_E_3372566	0.204472	0.375814
LA_0033	LA_E_7564751	0.292571	0.209366
LA_0025	LA_E_9830496	0.202038	0.220367
LA_0041	LA_E_1935135	0.134579	0.255142
LA_0001	LA_E_9981609	0.268027	0.377472
LA_0001	LA_E_1933882	0.115459	0.337112
LA_0045	LA_E_8189451	0.223988	0.367922
LA_0036	LA_E_1971612	0.236745	0.289669
LA_0035	LA_E_5590452	0.310253	0.315318
LA_0033	LA_E_5467152	0.191407	0.354843
LA_0043	LA_E_4217025	0.280287	0.375581
LA_0019	LA_E_1518359	0.296581	0.279083
LA_0045	LA_E_3725702	0.263751	0.257764
LA_0022	LA_E_3572990	0.170986	0.412925
LA_0042	LA_E_3471187	0.336372	0.284641
LA_0044	LA_E_3754241	0.176694	0.356037
LA_0010	LA_E_6723208	0.215868	0.367206
LA_0044	LA_E_4801924	0.158930	0.266372
LA_0006	LA_E_9497025	0.213229	0.433798
LA_0014	LA_E_3885033	0.239653	0.362698
LA_0027	LA_E_3313944	0.254378	0.396754
LA_0020	LA_E_5972524	0.131899	0.365756
LA_0035	LA_E_6826899	0.290134	0.356782
LA_0039	LA_E_2467617	0.236974	0.272021
LA_0001	LA_E_7501521	0.182576	0.264148
LA_0014	LA_E_5923383	0.225402	0.320374
LA_0036	LA_E_7803346	0.207729	0.343500
LA_0023	LA_E_7459392	0.124923	0.273940
LA_0014	LA_E_6259763	0.350572	0.373561
LA_0026	LA_E_4148892	0.189877	0.269373
LA_0038	LA_E_9274211	0.373597	0.380304
LA_0013	LA_E_4943305	0.308499	0.388901
LA_0026	LA_E_1439904	0.234039	0.236304
LA_0041	LA_E_8789512	0.244705	0.245276
LA_0037	LA_E_7055986	0.262651	0.403123
LA_0011	LA_E_5160672	0.333269	0.351428
LA_0045	LA_E_6910266	0.219462	0.393684
LA_0048	LA_E_7902329	0.286888	0.374901
LA_0034	LA_E_4845413	0.196126	0.247947
LA_0025	LA_E_5358511	0.135896	0.316451
LA_0014	LA_E_1841613	0.239815	0.339481
LA_0021	LA_E_2987280	0.310134	0.366269
LA_0007	LA_E_3457350	0.229636	0.401552
LA_0039	LA_E_1304770	0.169068	0.400106
LA_0039	LA_E_3344290	0.337932	0.377224
LA_0031	LA_E_8378735	0.221197	0.243423
LA_0020	LA_E_4188335	0.134702	0.332885
LA_0043	LA_E_1352427	0.301198	0.391354
LA_0019	LA_E_3313393	0.171849	0.262003
LA_0043	LA_E_1768450	0.323470	0.269718
LA_0004	LA_E_4217025	0.138442	0.356148
LA_0001	LA_E_8962526	0.281788	0.280927
LA_0001	LA_E_4506237	0.261254	0.392341
LA_0037	LA_E_5821881	0.265595	0.387297
LA_0027	LA_E_3931632	0.127849	0.280256
LA_0027	LA_E_8959603	0.186247	0.284793
LA_0018	LA_E_9196975	0.293838	0.250210
LA_0028	LA_E_6255286	0.265005	0.255057
LA_0026	LA_E_2621295	0.259543	0.277787
LA_0034	LA_E_7028286	0.239707	0.373955
LA_0047	LA_E_2486913	0.006864	0.247377
LA_0023	LA_E_7180994	0.266594	0.377959
LA_0021	LA_E_4103863	0.323311	0.355936
LA_0031	LA_E_6433877	0.327059	0.380954
LA_0045	LA_E_5231295	0.237420	0.214188
LA_0004	LA_E_3466694	0.142007	0.279231
LA_0018	LA_E_2894498	0.288294	0.292562
LA_0004	LA_E_7218987	0.020674	0.234356
LA_0042	LA_E_6348642	0.328663	0.346478
LA_0038	LA_E_8645547	0.242249	0.332694
LA_0004	LA_E_4712931	0.079044	0.234649
LA_0028	LA_E_2497126	0.168651	0.349179
LA_0041	LA_E_2532139	0.221183	0.242095
LA_0025	LA_E_1770746	0.163797	0.422561
LA_0037	LA_E_3907090	0.209098	0.277719
LA_0041	LA_E_6807906	0.229476	0.367266
LA_0041	LA_E_2327160	0.345486	0.366094
LA_0042	LA_E_9447534	0.347872	0.410120
LA_0037	LA_E_5020759	0.200106	0.369236
LA_0015	LA_E_8130303	0.201188	0.303986
LA_0016	LA_E_7227174	0.161252	0.271609
LA_0039	LA_E_2224329	0.337789	0.359922
LA_0045	LA_E_4966722	0.195543	0.356066
LA_0031	LA_E_1841613	0.198993	0.324644
LA_0041	LA_E_2288596	0.240934	0.429791
LA_0035	LA_E_9397775	0.341490	0.214176
LA_0013	LA_E_6490551	0.205358	0.259053
LA_0042	LA_E_3931881	0.324080	0.278108
LA_0010	LA_E_3149837	0.170398	0.342719
LA_0017	LA_E_3154071	0.199675	0.362178
LA_0028	LA_E_4142493	0.250835	0.389575
LA_0035	LA_E_3219786	0.280658	0.356200
LA_0010	LA_E_8797117	0.201269	0.332047
LA_0032	LA_E_8563944	0.209278	0.234316
LA_0042	LA_E_2303581	0.239588	0.261104
LA_0026	LA_E_3346353	0.099378	0.220449
LA_0036	LA_E_9327099	0.244143	0.239038
LA_0035	LA_E_7892794	0.297419	0.396212
LA_0043	LA_E_6573455	0.323893	0.361461
LA_0006	LA_E_9882420	0.307888	0.350422
LA_0043	LA_E_8146949	0.309783	0.354425
LA_0042	LA_E_7569092	0.314913	0.284335
LA_0010	LA_E_2288596	0.307648	0.315110
LA_0022	LA_E_4440967	0.206245	0.189011
LA_0043	LA_E_3480679	0.273023	0.248415
LA_0042	LA_E_5818870	0.206101	0.317458
LA_0043	LA_E_4376749	0.263919	0.358982
LA_0009	LA_E_3885033	0.201023	0.388181
LA_0018	LA_E_1370474	0.231304	0.339471
LA_0043	LA_E_5891428	0.295470	0.347178
LA_0045	LA_E_4160898	0.291373	0.371286
LA_0033	LA_E_3931881	0.166994	0.403279
LA_0037	LA_E_9272203	0.180436	0.327709
LA_0047	LA_E_9163883	0.255846	0.432751
LA_0034	LA_E_6668228	0.164442	0.377480
LA_0031	LA_E_6746912	0.185036	0.355958
LA_0007	LA_E_1541503	0.261870	0.275268
LA_0011	LA_E_6089598	0.339595	0.302075
LA_0022	LA_E_6651536	0.169730	0.343961
LA_0041	LA_E_2224329	0.249722	0.350032
LA_0047	LA_E_7157028	0.214779	0.332585
LA_0031	LA_E_1087821	0.185046	0.415294
LA_0019	LA_E_9544869	0.279377	0.268728
LA_0032	LA_E_5397934	0.161686	0.383054
LA_0032	LA_E_9640136	0.231290	0.373224
LA_0039	LA_E_9803164	0.288066	0.253166
LA_0037	LA_E_2584900	0.132160	0.361586
LA_0022	LA_E_6680042	0.251202	0.395374
LA_0042	LA_E_7069760	0.300123	0.301237
LA_0009	LA_E_2823635	0.284927	0.411652
LA_0017	LA_E_7041363	0.175922	0.391621
LA_0022	LA_E_5901034	0.188246	0.199950
LA_0006	LA_E_7862236	0.281847	0.449493
LA_0008	LA_E_7365993	0.180748	0.368855
LA_0041	LA_E_1350377	0.131265	0.198622
LA_0034	LA_E_7536281	0.217320	0.247295
LA_0044	LA_E_2791911	0.242277	0.358681
LA_0037	LA_E_9197393	0.275795	0.363520
LA_0045	LA_E_3856159	0.138684	0.376675
LA_0044	LA_E_7455353	0.194471	0.371398
LA_0027	LA_E_8378735	0.258958	0.382000
LA_0016	LA_E_2734119	0.190070	0.317728
LA_0031	LA_E_1180334	0.274063	0.409519
LA_0007	LA_E_4882078	0.272023	0.260230
LA_0036	LA_E_6238566	0.212938	0.222859
LA_0009	LA_E_8789512	0.257165	0.375813
LA_0031	LA_E_4723892	0.260954	0.427228
LA_0043	LA_E_5196059	0.297833	0.382049
LA_0034	LA_E_2981470	0.152357	0.365101
LA_0041	LA_E_1315925	0.188701	0.263605
LA_0022	LA_E_9667786	0.199534	0.237555
LA_0010	LA_E_8378301	0.086530	0.275206
LA_0033	LA_E_2821360	0.214853	0.355356
LA_0010	LA_E_5328944	0.243319	0.377775
LA_0047	LA_E_4903415	0.104738	0.284654
LA_0030	LA_E_9265511	0.324191	0.297717
LA_0047	LA_E_3286136	0.232379	0.342033
LA_0023	LA_E_9352155	0.195453	0.367838
LA_0033	LA_E_8054101	0.161873	0.338457
LA_0036	LA_E_4648870	0.229876	0.376854
LA_0037	LA_E_5882697	0.205371	0.287508
LA_0045	LA_E_7977068	0.154478	0.335919
LA_0030	LA_E_1632352	0.400070	0.311066
LA_0019	LA_E_4909241	0.223948	0.368020
LA_0006	LA_E_7503369	0.441420	0.338677
LA_0026	LA_E_5625513	0.209533	0.248889
LA_0043	LA_E_7700685	0.303727	0.253797
LA_0010	LA_E_7643815	0.281702	0.408780
LA_0045	LA_E_5254592	0.195781	0.347112
LA_0027	LA_E_6723208	0.349288	0.430230
LA_0037	LA_E_2648590	0.149694	0.278049
LA_0010	LA_E_8537441	0.136680	0.374384
LA_0031	LA_E_9124554	0.348437	0.181080
LA_0017	LA_E_2099206	0.175748	0.335747
LA_0022	LA_E_2621295	0.217860	0.225302
LA_0017	LA_E_1258871	0.263617	0.236202
LA_0035	LA_E_7570949	0.330960	0.226931
LA_0025	LA_E_5141283	0.270074	0.373150
LA_0016	LA_E_4537790	0.260594	0.232413
LA_0013	LA_E_2453283	0.340074	0.314247
LA_0031	LA_E_6250591	0.253801	0.404819
LA_0027	LA_E_8560629	0.306492	0.387222
LA_0031	LA_E_7862687	0.214625	0.410636
LA_0017	LA_E_5923383	0.160184	0.313226
LA_0007	LA_E_3144502	0.278811	0.410069
LA_0030	LA_E_3495362	0.360454	0.387499
LA_0039	LA_E_5742570	0.298986	0.354265
LA_0020	LA_E_6918683	0.084179	0.249605
LA_0006	LA_E_9587391	0.174827	0.370856
LA_0039	LA_E_1241701	0.024415	0.355161
LA_0005	LA_E_1071484	0.310068	0.211497
LA_0045	LA_E_5624940	0.247484	0.342822
LA_0027	LA_E_9722693	0.163404	0.245899
LA_0028	LA_E_7765886	0.310792	0.285995
LA_0016	LA_E_1567330	0.205419	0.270589
LA_0037	LA_E_6845521	0.272263	0.385232
LA_0030	LA_E_3457350	0.294361	0.257669
LA_0015	LA_E_6966715	0.106973	0.222586
LA_0019	LA_E_3833106	0.296224	0.392879
LA_0019	LA_E_5953449	0.214525	0.406441
LA_0023	LA_E_9698333	0.289232	0.363105
LA_0006	LA_E_4587643	0.451185	0.362043
LA_0037	LA_E_6226411	0.336321	0.329342
LA_0025	LA_E_2315971	0.132513	0.388215
LA_0023	LA_E_2461022	0.200111	0.313101
LA_0045	LA_E_7108280	0.145911	0.328255
LA_0019	LA_E_4298805	0.269048	0.401097
LA_0027	LA_E_7184368	0.100407	0.336482
LA_0034	LA_E_2536345	-0.000973	0.384668
LA_0038	LA_E_4142452	0.339380	0.274832
LA_0042	LA_E_8319656	0.328034	0.252429
LA_0037	LA_E_1603570	0.347056	0.328339
LA_0022	LA_E_2927167	0.157702	0.364480
LA_0016	LA_E_4691178	0.175446	0.201368
LA_0042	LA_E_1392000	0.330937	0.339472
LA_0009	LA_E_5806434	0.139464	0.339712
LA_0017	LA_E_8234832	0.155526	0.360111
LA_0043	LA_E_5869890	0.217870	0.219040
LA_0002	LA_E_3876047	0.216624	0.389543
LA_0039	LA_E_2371703	0.353649	0.207138
LA_0028	LA_E_6231208	0.334013	0.231821
LA_0041	LA_E_2845818	0.137566	0.328726
LA_0018	LA_E_9601956	0.286176	0.274936
LA_0037	LA_E_6680042	0.306836	0.219442
LA_0016	LA_E_2303581	0.142835	0.356143
LA_0034	LA_E_7857986	0.156592	0.400675
LA_0037	LA_E_9647402	0.231961	0.337104
LA_0009	LA_E_6234427	0.251950	0.400592
LA_0039	LA_E_8840762	0.261015	0.269417
LA_0036	LA_E_8969012	0.272750	0.409811
LA_0036	LA_E_9082970	0.337483	0.287636
LA_0007	LA_E_9060552	0.222946	0.418112
LA_0010	LA_E_4903568	0.220373	0.376365
LA_0026	LA_E_3398123	0.170429	0.389135
LA_0001	LA_E_2196801	0.183278	0.216410
LA_0004	LA_E_9949425	0.297272	0.259111
LA_0034	LA_E_5328944	0.226332	0.283400
LA_0036	LA_E_4146370	0.211196	0.403146
LA_0027	LA_E_1241701	0.071789	0.246614
LA_0022	LA_E_8786056	0.150408	0.394633
LA_0010	LA_E_1301756	0.163783	0.396730
LA_0018	LA_E_2198141	0.252338	0.403014
LA_0005	LA_E_2594175	0.275614	0.288698
LA_0033	LA_E_1893259	0.245588	0.399881
LA_0025	LA_E_6642570	0.173750	0.398868
LA_0022	LA_E_3616578	0.096218	0.431496
LA_0042	LA_E_4218432	0.300983	0.240521
LA_0023	LA_E_7690893	0.245697	0.390042
LA_0025	LA_E_3422999	0.148827	0.363728
LA_0001	LA_E_9741585	0.203910	0.404363
LA_0041	LA_E_8970114	0.206236	0.239452
LA_0007	LA_E_8099558	0.327042	0.407895
LA_0045	LA_E_9395014	0.019005	0.318281
LA_0031	LA_E_6543651	0.397923	0.410292
LA_0011	LA_E_1010349	0.405858	0.378495
LA_0009	LA_E_6409898	0.224117	0.371329
LA_0030	LA_E_1852684	0.238235	0.224800
LA_0023	LA_E_6336673	0.251383	0.261869
LA_0042	LA_E_1649471	0.263107	0.391040
LA_0047	LA_E_7108280	0.250983	0.407516
LA_0031	LA_E_2041982	0.280907	0.400273
LA_0028	LA_E_2453283	0.232950	0.339288
LA_0004	LA_E_6669611	0.162665	0.271909
LA_0043	LA_E_5504343	0.237195	0.446489
LA_0004	LA_E_1350377	0.051099	0.311889
LA_0041	LA_E_2222270	0.221169	0.258117
LA_0043	LA_E_6712126	0.325121	0.242573
LA_0043	LA_E_6668228	0.293063	0.394867
LA_0039	LA_E_9197393	0.202935	0.378352
LA_0042	LA_E_3212084	0.222437	0.240828
LA_0044	LA_E_5400677	0.224599	0.325153
LA_0041	LA_E_6891052	0.256387	0.270791
LA_0025	LA_E_2822683	0.161716	0.258612
LA_0043	LA_E_1358628	0.288889	0.369448
LA_0010	LA_E_8881522	0.078352	0.351928
LA_0019	LA_E_4160898	0.369572	0.261992
LA_0035	LA_E_2362137	0.160220	0.329945
LA_0030	LA_E_5989469	0.222331	0.382853
LA_0022	LA_E_8388654	0.254199	0.263477
LA_0043	LA_E_9553910	0.258645	0.347816
LA_0025	LA_E_6551658	0.132140	0.241982
LA_0038	LA_E_6336673	0.338020	0.363045
LA_0004	LA_E_2764349	0.167911	0.233677
LA_0022	LA_E_8434174	0.187701	0.322277
LA_0031	LA_E_4829659	0.216762	0.244530
LA_0031	LA_E_1978236	0.252073	0.383505
LA_0005	LA_E_6052276	0.166200	0.385699
LA_0043	LA_E_1392000	0.244568	0.356532
LA_0004	LA_E_9789371	0.340763	0.263407
LA_0037	LA_E_2304975	0.201704	0.394385
LA_0001	LA_E_6286844	0.254360	0.370966
LA_0041	LA_E_4903568	0.347106	0.238008
LA_0039	LA_E_1935135	0.206687	0.401152
LA_0035	LA_E_1526839	0.338470	0.273111
LA_0045	LA_E_5906048	0.185160	0.251582
LA_0020	LA_E_2204836	0.158331	0.208222
LA_0032	LA_E_6500771	0.120421	0.370072
LA_0016	LA_E_3833106	0.182374	0.405579
LA_0022	LA_E_5248605	0.264379	0.234047
LA_0020	LA_E_1819968	-0.037000	0.324243
LA_0028	LA_E_4103863	0.355640	0.211998
LA_0037	LA_E_4679978	0.267427	0.448424
LA_0045	LA_E_7857986	0.250870	0.337546
LA_0031	LA_E_6237402	0.209543	0.332966
LA_0036	LA_E_7410535	0.241845	0.210952
LA_0037	LA_E_6906931	0.164103	0.344419
LA_0043	LA_E_2351298	0.136963	0.314305
LA_0007	LA_E_2397551	0.368961	0.317876
LA_0016	LA_E_9683949	0.101738	0.343447
LA_0035	LA_E_7482442	0.356004	0.234598
LA_0034	LA_E_7564751	0.270081	0.396723
LA_0031	LA_E_3541477	0.297158	0.247346
LA_0030	LA_E_1513280	0.259968	0.226088
LA_0035	LA_E_2204836	0.237295	0.264092
LA_0008	LA_E_3038793	0.398218	0.243009
LA_0009	LA_E_4523976	0.210123	0.384491
LA_0037	LA_E_5296134	0.178987	0.279614
LA_0041	LA_E_6433877	0.247711	0.401574
LA_0045	LA_E_3219786	0.198264	0.447362
LA_0043	LA_E_7365993	0.194566	0.361687
