utt1	utt2	cm_before	cm_after	asv_before	asv_after
LA_0027	LA_E_5899892	6.275688	7.786914	0.249117	0.975179
LA_0022	LA_E_2097092	5.914764	7.021947	0.196132	0.945265
LA_0021	LA_E_3775722	5.831135	7.298185	0.157027	0.957692
LA_0018	LA_E_5588661	6.407807	7.706500	0.288185	0.926663
LA_0043	LA_E_4325150	5.894443	7.505225	0.272346	0.961101
LA_0043	LA_E_4479083	6.349959	7.713417	0.365768	0.957907
LA_0007	LA_E_8601887	5.879272	7.982870	0.223748	0.961706
LA_0037	LA_E_5376768	6.159697	7.565510	0.380907	0.956414
LA_0034	LA_E_8146949	5.291011	7.481611	0.304412	0.971598
LA_0011	LA_E_1357326	5.997893	7.678652	0.354303	0.953631
LA_0026	LA_E_4352922	6.589682	7.789692	0.220203	0.950321
LA_0045	LA_E_5668603	6.375387	7.754516	0.237788	0.946337
LA_0025	LA_E_1174819	5.986142	7.325840	0.198044	0.972163
LA_0031	LA_E_5329393	5.356219	7.163469	0.372260	0.974752
LA_0023	LA_E_7721272	5.888206	7.495119	0.281930	0.951890
LA_0039	LA_E_7386758	6.340647	7.585223	0.272617	0.955924
LA_0004	LA_E_5901444	5.985542	7.332985	0.224265	0.913099
LA_0006	LA_E_9005251	6.051210	7.490374	0.256612	0.943183
LA_0009	LA_E_1046597	6.282696	7.793159	0.373329	0.967821
LA_0011	LA_E_2458204	6.469676	7.880952	0.318223	0.973746
LA_0037	LA_E_7673185	6.001072	7.402549	0.302170	0.960494
LA_0027	LA_E_7397434	5.310363	7.317849	0.290213	0.968617
LA_0045	LA_E_8792884	6.406097	7.775665	0.317778	0.967743
LA_0010	LA_E_1053797	5.749687	7.280871	0.193219	0.959091
LA_0027	LA_E_1301756	5.432336	7.369040	0.376322	0.960042
LA_0010	LA_E_3471461	6.244245	7.692176	0.214161	0.965916
LA_0045	LA_E_7434509	5.704199	6.897019	0.110081	0.932434
LA_0042	LA_E_7487309	5.882317	7.544116	0.246253	0.954963
LA_0031	LA_E_5744054	6.224318	7.380469	0.429994	0.959337
LA_0009	LA_E_7108280	5.962952	7.370258	0.277357	0.967366
LA_0019	LA_E_7620884	6.358159	7.810794	0.429699	0.957359
LA_0010	LA_E_8131218	5.975936	7.598918	0.181557	0.961313
LA_0011	LA_E_9847129	6.156887	7.596160	0.365257	0.969251
LA_0042	LA_E_5361943	6.309877	7.795424	0.239626	0.957003
LA_0035	LA_E_4712931	6.028831	7.412024	0.230618	0.947771
LA_0022	LA_E_4056939	5.752636	7.268994	0.229204	0.938309
LA_0016	LA_E_7661561	6.316916	7.890800	0.310743	0.962319
LA_0043	LA_E_2456681	6.094885	7.491250	0.352169	0.961973
LA_0037	LA_E_5667435	5.816525	7.593751	0.191115	0.937739
LA_0001	LA_E_3419023	6.405467	7.645768	0.413438	0.972346
LA_0016	LA_E_6217699	5.786126	7.179527	0.335418	0.948274
LA_0035	LA_E_6409898	6.191971	7.555557	0.253836	0.962355
LA_0041	LA_E_6723208	5.894334	7.882020	0.292854	0.949745
LA_0009	LA_E_3154071	5.750883	7.614163	0.300312	0.961916
LA_0009	LA_E_6413429	5.821893	7.480236	0.185272	0.964960
LA_0037	LA_E_6385327	5.977988	7.625135	0.252850	0.968056
LA_0042	LA_E_3190451	5.577523	7.306992	0.192226	0.951712
LA_0036	LA_E_6786709	6.147933	7.490647	0.320159	0.937362
LA_0018	LA_E_2458204	6.469676	7.870084	0.293281	0.965663
LA_0043	LA_E_3577705	6.112134	7.771268	0.380959	0.962705
LA_0016	LA_E_2172964	6.009192	7.250524	0.257266	0.945690
LA_0045	LA_E_7694653	6.415293	7.874046	0.268126	0.962223
LA_0013	LA_E_8118874	6.227235	7.410007	0.388373	0.946034
LA_0016	LA_E_1768192	6.241110	7.586017	0.344689	0.949191
LA_0032	LA_E_8590847	6.496218	7.745917	0.240328	0.962149
LA_0017	LA_E_1603570	6.299885	7.631162	0.319030	0.971567
LA_0037	LA_E_4517012	5.796280	7.789051	0.263654	0.967958
LA_0034	LA_E_3085516	5.743523	7.017369	0.206849	0.942666
LA_0039	LA_E_1499507	6.275995	7.779175	0.299798	0.967440
LA_0027	LA_E_4409988	5.959397	7.532521	0.361628	0.961906
LA_0023	LA_E_9741585	5.998424	7.327711	0.268799	0.967759
LA_0034	LA_E_1567330	5.868548	7.825135	0.321011	0.963644
LA_0018	LA_E_2854126	5.837181	7.317369	0.480223	0.950401
LA_0042	LA_E_6754038	5.773610	7.663589	0.292198	0.942545
LA_0004	LA_E_6583989	6.059142	7.569816	0.292025	0.943110
LA_0004	LA_E_7706675	6.019732	7.418523	0.307622	0.952240
LA_0019	LA_E_5231295	6.147387	7.682048	0.367137	0.956275
LA_0020	LA_E_7924241	6.031200	7.826393	0.148134	0.949618
LA_0028	LA_E_6414118	6.043751	7.317316	0.312972	0.948100
LA_0004	LA_E_7636373	5.697236	7.596060	0.181478	0.938110
LA_0045	LA_E_5258229	5.887732	7.771223	0.286652	0.950471
LA_0004	LA_E_4049611	6.020120	7.240006	0.256221	0.874769
LA_0036	LA_E_9351726	6.164459	7.805662	0.236366	0.962356
LA_0042	LA_E_5083001	6.303809	7.833852	0.276180	0.957819
LA_0036	LA_E_3497087	5.945972	7.384347	0.223560	0.949134
LA_0043	LA_E_5706857	6.118992	7.580273	0.332585	0.955583
LA_0004	LA_E_4048558	5.679284	7.524229	0.328440	0.962052
LA_0047	LA_E_1721212	6.101461	7.510815	0.286189	0.965388
LA_0041	LA_E_9053445	5.720677	7.616278	0.349351	0.955257
LA_0034	LA_E_9203619	5.866357	7.977741	0.230883	0.953016
LA_0008	LA_E_5322895	5.638326	7.015579	0.399363	0.966092
LA_0042	LA_E_2532139	5.531581	7.607749	0.312946	0.953263
LA_0028	LA_E_5593955	5.776650	7.390270	0.349569	0.944859
LA_0017	LA_E_1644905	6.205156	7.186233	0.261636	0.956670
LA_0004	LA_E_9020394	6.063021	7.191493	0.194294	0.955752
LA_0038	LA_E_2987280	5.997094	7.557585	0.256978	0.961144
LA_0017	LA_E_5810015	6.355102	7.762212	0.177109	0.946345
LA_0018	LA_E_5384156	6.227426	7.794296	0.304848	0.956335
LA_0014	LA_E_7970060	5.958704	7.573779	0.361369	0.927134
LA_0004	LA_E_2621295	6.210918	7.482752	0.248612	0.954846
LA_0041	LA_E_2544206	6.269827	7.784167	0.272567	0.944384
LA_0017	LA_E_6433877	6.270405	7.573161	0.242419	0.954574
LA_0025	LA_E_3480966	6.076688	7.534326	0.260813	0.955386
LA_0009	LA_E_4596132	5.630967	7.891189	0.280319	0.960856
LA_0009	LA_E_2748855	6.171666	7.505110	0.382667	0.960969
LA_0031	LA_E_5362271	5.888836	7.451426	0.296169	0.977188
LA_0031	LA_E_1211932	6.137115	7.359651	0.362178	0.980118
LA_0023	LA_E_7765886	6.346241	7.509197	0.302650	0.954365
LA_0019	LA_E_3673703	6.159488	7.808942	0.254668	0.953800
LA_0006	LA_E_4125001	5.809517	7.485456	0.344132	0.963658
LA_0004	LA_E_9098424	5.787268	7.434100	0.330645	0.938064
LA_0045	LA_E_5049397	6.438218	7.837269	0.211087	0.975238
LA_0045	LA_E_4903415	5.725037	7.307071	0.272948	0.951683
LA_0037	LA_E_1395552	5.979495	7.612544	0.261398	0.963476
LA_0029	LA_E_1441455	6.160417	7.683095	0.126916	0.964482
LA_0009	LA_E_2005096	6.131907	7.825777	0.272659	0.970329
LA_0008	LA_E_9395014	6.170294	7.110755	0.235711	0.949955
LA_0001	LA_E_5899229	6.259021	7.619974	0.413821	0.950930
LA_0017	LA_E_6822685	6.125834	6.816819	0.312287	0.967804
LA_0022	LA_E_3346353	6.153003	7.616574	0.353565	0.952785
LA_0023	LA_E_4694710	6.229354	7.228293	0.280778	0.967418
LA_0031	LA_E_7028286	6.346766	7.597060	0.391337	0.970253
LA_0027	LA_E_2660035	6.025629	7.383792	0.263390	0.962948
LA_0006	LA_E_5891428	6.185541	7.879165	0.228697	0.958839
LA_0027	LA_E_5047880	6.215422	7.413836	0.237244	0.955619
LA_0009	LA_E_7094448	6.224837	7.895635	0.338506	0.972877
LA_0041	LA_E_5706857	6.118992	7.572535	0.298280	0.964803
LA_0042	LA_E_5869890	6.037501	7.906450	0.186226	0.957393
LA_0045	LA_E_8004101	6.190869	7.395096	0.236551	0.973265
LA_0037	LA_E_1145965	6.028591	7.113393	0.271925	0.924953
LA_0036	LA_E_5191078	6.450047	7.703861	0.359233	0.955233
LA_0017	LA_E_3420406	6.023801	7.722696	0.383592	0.956784
LA_0026	LA_E_3541477	6.285120	7.642426	0.252025	0.951734
LA_0032	LA_E_3372566	6.274677	7.560169	0.321569	0.960129
LA_0033	LA_E_7564751	5.947628	7.305129	0.354021	0.961427
LA_0025	LA_E_9830496	6.392021	7.806377	0.234867	0.961390
LA_0041	LA_E_1935135	6.497246	7.894634	0.232200	0.937876
LA_0001	LA_E_9981609	6.322524	7.533055	0.320218	0.955018
LA_0001	LA_E_1933882	6.073246	7.433347	0.117846	0.972090
LA_0045	LA_E_8189451	5.764216	7.337024	0.260164	0.967040
LA_0036	LA_E_1971612	6.276021	7.732651	0.377067	0.943932
LA_0035	LA_E_5590452	6.092428	7.617896	0.276639	0.962704
LA_0033	LA_E_5467152	5.998413	7.549346	0.254619	0.935521
LA_0043	LA_E_4217025	5.954196	7.839042	0.289321	0.958576
LA_0019	LA_E_1518359	5.537138	7.599152	0.442841	0.952096
LA_0045	LA_E_3725702	5.970379	7.724808	0.296510	0.939277
LA_0022	LA_E_3572990	5.803145	7.429827	0.266521	0.936337
LA_0042	LA_E_3471187	5.738582	6.996799	0.303479	0.941722
LA_0044	LA_E_3754241	6.201593	7.281271	0.215254	0.936802
LA_0010	LA_E_6723208	5.894334	7.781269	0.253156	0.962144
LA_0044	LA_E_4801924	6.537858	7.427773	0.351443	0.959866
LA_0006	LA_E_9497025	6.272335	7.782558	0.232567	0.972563
LA_0014	LA_E_3885033	5.912152	7.187639	0.364821	0.961620
LA_0027	LA_E_3313944	6.007771	7.371840	0.238294	0.963111
LA_0020	LA_E_5972524	5.976503	7.819240	0.228117	0.958987
LA_0035	LA_E_6826899	6.331647	7.798833	0.299983	0.965262
LA_0039	LA_E_2467617	5.975165	7.323820	0.250158	0.974869
LA_0001	LA_E_7501521	6.321915	8.082209	0.266556	0.956296
LA_0014	LA_E_5923383	6.127028	7.392972	0.226284	0.953673
LA_0036	LA_E_7803346	6.243796	7.510752	0.170107	0.935263
LA_0023	LA_E_7459392	6.025676	7.225979	0.195553	0.961768
LA_0014	LA_E_6259763	6.306418	7.768073	0.357549	0.903061
LA_0026	LA_E_4148892	5.903149	7.507579	0.235852	0.953088
LA_0038	LA_E_9274211	6.073223	7.770490	0.393663	0.972238
LA_0013	LA_E_4943305	6.093753	7.541716	0.386257	0.943158
LA_0026	LA_E_1439904	6.478444	7.608881	0.223419	0.960494
LA_0041	LA_E_8789512	6.253935	7.862893	0.260288	0.961967
LA_0037	LA_E_7055986	6.044671	7.360129	0.261489	0.937613
LA_0011	LA_E_5160672	6.079126	8.059958	0.270545	0.977687
LA_0045	LA_E_6910266	6.037006	7.478479	0.214116	0.948078
LA_0048	LA_E_7902329	5.931183	7.566405	0.308548	0.959501
LA_0034	LA_E_4845413	5.992219	7.657184	0.264196	0.951396
LA_0025	LA_E_5358511	6.045714	7.348163	0.162017	0.926209
LA_0014	LA_E_1841613	5.627897	7.151937	0.265397	0.955431
LA_0021	LA_E_2987280	5.997094	7.488971	0.301196	0.939343
LA_0007	LA_E_3457350	4.848149	7.087828	0.396135	0.963413
LA_0039	LA_E_1304770	6.030199	7.687280	0.207179	0.964591
LA_0039	LA_E_3344290	5.520866	7.511550	0.336786	0.966153
LA_0031	LA_E_8378735	5.877190	7.493386	0.332823	0.973173
LA_0020	LA_E_4188335	5.855219	7.258287	0.249839	0.949534
LA_0043	LA_E_1352427	5.860113	7.230479	0.425974	0.956807
LA_0019	LA_E_3313393	5.994205	7.668620	0.315336	0.958942
LA_0043	LA_E_1768450	5.607769	8.051262	0.349836	0.948062
LA_0004	LA_E_4217025	5.954196	7.742686	0.293020	0.943953
LA_0001	LA_E_8962526	6.282343	7.966353	0.311230	0.970643
LA_0001	LA_E_4506237	6.160401	7.706946	0.394122	0.973576
LA_0037	LA_E_5821881	6.424870	7.656631	0.270225	0.961232
LA_0027	LA_E_3931632	5.967446	7.445404	0.275109	0.963690
LA_0027	LA_E_8959603	5.896310	7.191517	0.279994	0.946385
LA_0018	LA_E_9196975	5.828658	7.362439	0.294507	0.952170
LA_0028	LA_E_6255286	6.057534	7.662784	0.319669	0.949014
LA_0026	LA_E_2621295	6.210918	7.529627	0.235811	0.947641
LA_0034	LA_E_7028286	6.346766	7.600531	0.357916	0.942974
LA_0047	LA_E_2486913	6.064513	7.828007	0.154318	0.949527
LA_0023	LA_E_7180994	6.129101	7.168978	0.251333	0.967492
LA_0021	LA_E_4103863	5.833566	7.268002	0.337027	0.938624
LA_0031	LA_E_6433877	6.270405	7.505706	0.299112	0.953724
LA_0045	LA_E_5231295	6.147387	7.664732	0.273661	0.962483
LA_0004	LA_E_3466694	6.273182	7.547072	0.227565	0.929902
LA_0018	LA_E_2894498	6.151458	7.466752	0.310990	0.972895
LA_0004	LA_E_7218987	6.102642	7.322550	0.156375	0.940629
LA_0042	LA_E_6348642	5.963517	7.614488	0.333354	0.955384
LA_0038	LA_E_8645547	6.062008	7.736136	0.204267	0.946610
LA_0004	LA_E_4712931	6.028831	7.485073	0.167697	0.926418
LA_0028	LA_E_2497126	6.117283	7.595889	0.236745	0.958014
LA_0041	LA_E_2532139	5.531581	7.697142	0.287714	0.954255
LA_0025	LA_E_1770746	6.253519	7.639093	0.257194	0.946308
LA_0037	LA_E_3907090	6.405816	7.774484	0.274365	0.960648
LA_0041	LA_E_6807906	5.651320	7.819979	0.234794	0.960101
LA_0041	LA_E_2327160	5.933866	7.383547	0.440315	0.956602
LA_0042	LA_E_9447534	5.289873	7.636044	0.363524	0.955871
LA_0037	LA_E_5020759	5.780355	7.363936	0.314267	0.925138
LA_0015	LA_E_8130303	6.068175	7.558208	0.163811	0.954721
LA_0016	LA_E_7227174	6.339076	7.520559	0.168714	0.942651
LA_0039	LA_E_2224329	6.257007	7.704143	0.319827	0.962358
LA_0045	LA_E_4966722	6.080428	7.527277	0.297172	0.956279
LA_0031	LA_E_1841613	5.627897	7.197168	0.266871	0.958049
LA_0041	LA_E_2288596	5.689251	7.573161	0.341208	0.951149
LA_0035	LA_E_9397775	6.495523	7.947356	0.251784	0.954179
LA_0013	LA_E_6490551	6.295657	7.609686	0.302271	0.944305
LA_0042	LA_E_3931881	5.292758	7.623619	0.283970	0.968443
LA_0010	LA_E_3149837	6.012871	7.511282	0.100542	0.959105
LA_0017	LA_E_3154071	5.750883	7.622679	0.392951	0.965715
LA_0028	LA_E_4142493	6.606454	7.702454	0.233945	0.938354
LA_0035	LA_E_3219786	6.305972	7.708812	0.252022	0.931644
LA_0010	LA_E_8797117	6.116782	7.469545	0.159680	0.949934
LA_0032	LA_E_8563944	6.077277	7.875747	0.097465	0.961119
LA_0042	LA_E_2303581	6.088410	7.589133	0.206760	0.966127
LA_0026	LA_E_3346353	6.153003	7.596301	0.255247	0.956266
LA_0036	LA_E_9327099	6.395896	7.472114	0.384498	0.958212
LA_0035	LA_E_7892794	6.340311	7.754650	0.210068	0.962500
LA_0043	LA_E_6573455	5.907388	7.641850	0.287511	0.956864
LA_0006	LA_E_9882420	5.938583	7.390502	0.315900	0.961666
LA_0043	LA_E_8146949	5.291011	7.593545	0.315828	0.938542
LA_0042	LA_E_7569092	5.526853	7.590540	0.368356	0.942740
LA_0010	LA_E_2288596	5.689251	7.577413	0.352556	0.967304
LA_0022	LA_E_4440967	6.154032	7.553891	0.363431	0.964804
LA_0043	LA_E_3480679	6.148172	7.951834	0.344768	0.943710
LA_0042	LA_E_5818870	6.144701	7.449203	0.243949	0.947833
LA_0043	LA_E_4376749	5.888163	7.522202	0.317312	0.940062
LA_0009	LA_E_3885033	5.912152	7.248064	0.338358	0.949075
LA_0018	LA_E_1370474	6.344809	8.082220	0.240140	0.961245
LA_0043	LA_E_5891428	6.185541	7.864929	0.324050	0.948423
LA_0045	LA_E_4160898	5.952204	7.597481	0.188242	0.946048
LA_0033	LA_E_3931881	5.292758	7.647219	0.314292	0.974517
LA_0037	LA_E_9272203	5.716703	7.446121	0.190520	0.954348
LA_0047	LA_E_9163883	6.105630	7.374430	0.309548	0.961546
LA_0034	LA_E_6668228	4.888006	7.610417	0.288054	0.942738
LA_0031	LA_E_6746912	5.583417	7.291545	0.260108	0.973880
LA_0007	LA_E_1541503	5.699100	7.958986	0.201553	0.954691
LA_0011	LA_E_6089598	6.125569	7.650133	0.348061	0.969133
LA_0022	LA_E_6651536	6.088733	7.205278	0.251160	0.952015
LA_0041	LA_E_2224329	6.257007	7.685859	0.256890	0.942982
LA_0047	LA_E_7157028	6.122097	7.320625	0.268330	0.962721
LA_0031	LA_E_1087821	5.423431	7.337007	0.297620	0.980292
LA_0019	LA_E_9544869	6.090141	7.697237	0.424383	0.948534
LA_0032	LA_E_5397934	6.541588	7.807769	0.067178	0.958834
LA_0032	LA_E_9640136	5.738955	7.415182	0.246617	0.974123
LA_0039	LA_E_9803164	6.064553	7.638595	0.334113	0.974068
LA_0037	LA_E_2584900	5.984385	7.357126	0.221650	0.960498
LA_0022	LA_E_6680042	5.964058	7.358887	0.269635	0.936200
LA_0042	LA_E_7069760	5.918819	7.191476	0.304886	0.957777
LA_0009	LA_E_2823635	5.581723	7.209543	0.230792	0.964805
LA_0017	LA_E_7041363	6.254840	7.680023	0.392464	0.969401
LA_0022	LA_E_5901034	6.061906	7.507059	0.296696	0.957410
LA_0006	LA_E_7862236	5.391217	7.649018	0.325244	0.966024
LA_0008	LA_E_7365993	5.794764	7.365145	0.258026	0.955032
LA_0041	LA_E_1350377	6.253887	7.701133	0.220342	0.927381
LA_0034	LA_E_7536281	6.077498	7.902585	0.274582	0.944833
LA_0044	LA_E_2791911	6.441389	7.665947	0.265804	0.962743
LA_0037	LA_E_9197393	6.162301	7.605113	0.358874	0.937907
LA_0045	LA_E_3856159	6.093973	7.911985	0.270842	0.968143
LA_0044	LA_E_7455353	5.987572	7.563361	0.228740	0.959454
LA_0027	LA_E_8378735	5.877190	7.428956	0.307496	0.974400
LA_0016	LA_E_2734119	6.124200	7.321496	0.251211	0.956240
LA_0031	LA_E_1180334	6.088227	7.819830	0.402056	0.970927
LA_0007	LA_E_4882078	5.997091	7.512579	0.296773	0.943738
LA_0036	LA_E_6238566	6.075395	7.408310	0.398760	0.937681
LA_0009	LA_E_8789512	6.253935	7.896259	0.284253	0.955940
LA_0031	LA_E_4723892	6.187679	7.394515	0.366045	0.966143
LA_0043	LA_E_5196059	5.980740	7.753275	0.422139	0.954367
LA_0034	LA_E_2981470	5.850205	7.572346	0.254381	0.947331
LA_0041	LA_E_1315925	6.221291	7.611112	0.203100	0.951266
LA_0022	LA_E_9667786	6.289331	8.080274	0.278308	0.935712
LA_0010	LA_E_8378301	5.830647	7.101686	0.244621	0.956881
LA_0033	LA_E_2821360	6.108479	7.956417	0.206547	0.956344
LA_0010	LA_E_5328944	5.882421	7.201362	0.271628	0.946277
LA_0047	LA_E_4903415	5.725037	7.214620	0.173934	0.956584
LA_0030	LA_E_9265511	6.578867	7.400372	0.356287	0.966225
LA_0047	LA_E_3286136	5.959511	7.396066	0.264166	0.955801
LA_0023	LA_E_9352155	5.712378	7.424188	0.220348	0.961845
LA_0033	LA_E_8054101	5.793452	7.662728	0.235509	0.957225
LA_0036	LA_E_4648870	6.290889	7.766113	0.250421	0.953450
