utt1	utt2	cm_before	cm_after	asv_before	asv_after
LA_0023	LA_E_6017356	-4.005682	3.045836	0.185025	0.945558
LA_0025	LA_E_2240603	-3.084133	3.262877	0.272561	0.963026
LA_0016	LA_E_8672894	-3.716865	1.826824	0.318532	0.968197
LA_0018	LA_E_9318500	-4.256114	4.025504	0.311104	0.976921
LA_0043	LA_E_3822402	-4.274585	3.289552	0.399107	0.964135
LA_0039	LA_E_8169597	-3.554768	0.092357	0.267616	0.977050
LA_0017	LA_E_2222270	-4.216074	2.384406	0.204141	0.949297
LA_0039	LA_E_6873356	-5.885295	0.221991	0.189263	0.977460
LA_0047	LA_E_2025487	-3.758093	0.617833	0.278165	0.959618
LA_0026	LA_E_9362104	-4.269401	4.597907	0.245962	0.968112
LA_0009	LA_E_7862687	-3.897915	1.503219	0.174157	0.965887
LA_0017	LA_E_5318552	-3.923128	3.564816	0.218584	0.962196
LA_0043	LA_E_9777016	-4.501757	1.284109	0.361453	0.944222
LA_0027	LA_E_1978236	-0.929155	3.143769	0.341747	0.971469
LA_0009	LA_E_9480739	-1.534846	-1.652707	0.256927	0.956275
LA_0031	LA_E_3551532	-1.623846	2.174967	0.337634	0.956995
LA_0047	LA_E_3715131	-2.960313	3.163709	0.348870	0.959137
LA_0027	LA_E_5049397	-6.218993	3.794896	0.206316	0.971778
LA_0045	LA_E_3704118	-4.397400	3.288634	0.395234	0.959370
LA_0017	LA_E_2456681	-2.886288	2.585525	0.397683	0.966413
LA_0015	LA_E_9082970	-4.803968	0.074789	0.210627	0.962849
LA_0016	LA_E_7218987	-2.446754	3.198809	0.246078	0.946691
LA_0044	LA_E_7769419	-1.211461	3.739169	0.286254	0.965076
LA_0043	LA_E_2267312	-4.504326	3.116187	0.262065	0.974911
LA_0037	LA_E_9630978	-2.133208	3.181897	0.367646	0.937511
LA_0041	LA_E_5385777	-1.823175	-0.230283	0.350876	0.951613
LA_0017	LA_E_3206572	-2.571961	2.404482	0.331601	0.971144
LA_0033	LA_E_6152359	-4.312245	3.479002	0.405598	0.974033
LA_0037	LA_E_7295579	-5.221936	3.302469	0.342376	0.963306
LA_0041	LA_E_3417739	-2.492325	3.625795	0.388973	0.957126
LA_0010	LA_E_6712126	-5.653028	1.290534	0.305315	0.948265
LA_0022	LA_E_1613408	-3.825421	2.073200	0.202694	0.941729
LA_0005	LA_E_5421571	-3.073870	1.320746	0.351556	0.953273
LA_0035	LA_E_4407998	-2.276181	3.671276	0.253449	0.941726
LA_0034	LA_E_2288596	-5.371700	0.035677	0.262229	0.960548
LA_0027	LA_E_3425904	-3.858476	3.879420	0.204832	0.966034
LA_0016	LA_E_1540962	-4.315784	0.900129	0.188936	0.960847
LA_0027	LA_E_4352922	-5.413514	0.148311	0.244680	0.964438
LA_0039	LA_E_1715585	-2.705560	3.815667	0.282391	0.970100
LA_0018	LA_E_8563944	-4.787406	2.957790	0.275647	0.978512
LA_0016	LA_E_8547733	1.281753	1.148937	0.306456	0.950116
LA_0016	LA_E_2896889	-4.846691	1.308339	0.375712	0.963342
LA_0017	LA_E_5928848	-4.217860	0.052413	0.345906	0.972387
LA_0022	LA_E_4376357	-3.358043	3.313573	0.275151	0.951896
LA_0023	LA_E_8563944	-4.787406	2.277668	0.103993	0.963874
LA_0007	LA_E_1010349	-3.178239	3.460992	0.338449	0.969674
LA_0037	LA_E_9667786	-4.500984	4.904938	0.297187	0.956507
LA_0009	LA_E_1819595	-3.909284	1.986578	0.289911	0.950857
LA_0045	LA_E_6346117	-5.646995	-0.794668	0.258468	0.965283
LA_0027	LA_E_4856684	-3.983592	1.893720	0.209962	0.967183
LA_0036	LA_E_7455353	-4.248877	1.770099	0.255777	0.927109
LA_0031	LA_E_2714189	-4.293036	3.923269	0.308696	0.977797
LA_0010	LA_E_4218432	-5.903584	3.879588	0.297855	0.964619
LA_0045	LA_E_2514376	-4.754441	3.155138	0.241297	0.960867
LA_0004	LA_E_3306877	-5.325502	4.306294	0.300222	0.938679
LA_0045	LA_E_4352922	-5.413514	1.948057	0.204696	0.972331
LA_0016	LA_E_2724873	-6.023472	4.246075	0.323187	0.962688
LA_0025	LA_E_3246059	-1.521205	2.171022	0.146749	0.952387
LA_0007	LA_E_3527138	0.894344	1.208423	0.233216	0.946771
LA_0037	LA_E_6873356	-5.885295	0.727639	0.351848	0.975093
LA_0013	LA_E_6500771	-2.589856	3.135836	0.350220	0.941265
LA_0027	LA_E_5899892	-4.512597	3.346995	0.249117	0.979059
LA_0022	LA_E_2097092	-4.310990	1.844166	0.196132	0.959461
LA_0021	LA_E_3775722	-4.626221	1.443933	0.157027	0.963557
LA_0018	LA_E_5588661	-3.437556	2.076695	0.288185	0.934227
LA_0043	LA_E_4325150	-4.043119	1.197059	0.272346	0.960968
LA_0043	LA_E_4479083	-4.528171	0.655638	0.365768	0.972899
LA_0007	LA_E_8601887	-4.270425	-0.743134	0.223748	0.963534
LA_0037	LA_E_5376768	0.579498	3.343768	0.380907	0.961498
LA_0034	LA_E_8146949	-4.742661	1.927089	0.304412	0.974570
LA_0011	LA_E_1357326	-3.993579	3.341265	0.354303	0.963960
LA_0026	LA_E_4352922	-5.413514	0.533344	0.220203	0.957438
LA_0045	LA_E_5668603	-2.433247	1.620136	0.237788	0.961322
LA_0025	LA_E_1174819	-4.517897	3.090742	0.198044	0.955281
LA_0031	LA_E_5329393	-2.495261	3.937641	0.372260	0.971000
LA_0023	LA_E_7721272	-2.953097	3.734869	0.281930	0.965770
LA_0039	LA_E_7386758	-0.743834	4.114791	0.272617	0.976502
LA_0004	LA_E_5901444	-4.279548	2.974241	0.224265	0.943487
LA_0006	LA_E_9005251	-4.852168	1.949400	0.256612	0.952205
LA_0009	LA_E_1046597	-3.476784	1.537153	0.373329	0.969276
LA_0011	LA_E_2458204	-4.205631	0.973976	0.318223	0.971731
LA_0037	LA_E_7673185	-4.304587	4.276031	0.302170	0.962459
LA_0027	LA_E_7397434	-5.402989	3.468969	0.290213	0.972751
LA_0045	LA_E_8792884	-1.154265	0.997808	0.317778	0.969177
LA_0010	LA_E_1053797	-4.330806	1.569793	0.193219	0.971677
LA_0027	LA_E_1301756	-5.394592	2.996556	0.376322	0.966722
LA_0010	LA_E_3471461	-4.779357	3.799742	0.214161	0.956794
LA_0045	LA_E_7434509	-4.811769	1.831121	0.110081	0.943514
LA_0042	LA_E_7487309	-5.453163	1.028782	0.246253	0.944453
LA_0031	LA_E_5744054	-4.760027	2.999311	0.429994	0.975524
LA_0009	LA_E_7108280	-4.053954	3.624426	0.277357	0.970984
LA_0019	LA_E_7620884	-5.230319	-0.661186	0.429699	0.966429
LA_0010	LA_E_8131218	-2.406555	0.898748	0.181557	0.975731
LA_0011	LA_E_9847129	-3.661089	3.985976	0.365257	0.963719
LA_0042	LA_E_5361943	-4.870946	3.471912	0.239626	0.959191
LA_0035	LA_E_4712931	-4.594296	2.727115	0.230618	0.957887
LA_0022	LA_E_4056939	-2.507350	2.925935	0.229204	0.963096
LA_0016	LA_E_7661561	-4.050514	4.562178	0.310743	0.969400
LA_0043	LA_E_2456681	-2.886288	2.783510	0.352169	0.952003
LA_0037	LA_E_5667435	-2.515789	3.276686	0.191115	0.960098
LA_0001	LA_E_3419023	-1.554142	3.308933	0.413438	0.969767
LA_0016	LA_E_6217699	-3.268396	3.531370	0.335418	0.957700
LA_0035	LA_E_6409898	-4.134010	3.752291	0.253836	0.963712
LA_0041	LA_E_6723208	-6.318461	-0.644972	0.292854	0.958521
LA_0009	LA_E_3154071	-4.184135	3.574046	0.300312	0.975989
LA_0009	LA_E_6413429	-5.993233	2.992858	0.185272	0.955125
LA_0037	LA_E_6385327	-3.599019	-0.850170	0.252850	0.970943
LA_0042	LA_E_3190451	-3.152413	2.988858	0.192226	0.972304
LA_0036	LA_E_6786709	-3.418582	3.098098	0.320159	0.940972
LA_0018	LA_E_2458204	-4.205631	0.744453	0.293281	0.965854
LA_0043	LA_E_3577705	-4.508388	3.052810	0.380959	0.950822
LA_0016	LA_E_2172964	-3.584053	2.984323	0.257266	0.956951
LA_0045	LA_E_7694653	-4.980361	3.575096	0.268126	0.950026
LA_0013	LA_E_8118874	-0.154685	3.499027	0.388373	0.951214
LA_0016	LA_E_1768192	-4.218237	2.784197	0.344689	0.949664
LA_0032	LA_E_8590847	-2.881426	3.946980	0.240328	0.972626
LA_0017	LA_E_1603570	-5.158361	3.563909	0.319030	0.960534
LA_0037	LA_E_4517012	-5.788116	-0.893077	0.263654	0.962825
LA_0034	LA_E_3085516	-3.983382	1.412940	0.206849	0.953760
LA_0039	LA_E_1499507	-4.247634	3.839291	0.299798	0.967627
LA_0027	LA_E_4409988	-2.950831	4.540116	0.361628	0.966280
LA_0023	LA_E_9741585	-0.780404	1.349726	0.268799	0.981986
LA_0034	LA_E_1567330	-6.073560	3.308762	0.321011	0.950463
LA_0018	LA_E_2854126	-3.666833	3.107222	0.480223	0.960220
LA_0042	LA_E_6754038	-4.576687	3.709606	0.292198	0.949626
LA_0004	LA_E_6583989	-4.406893	1.229967	0.292025	0.951734
LA_0004	LA_E_7706675	-4.250576	3.624131	0.307622	0.945767
LA_0019	LA_E_5231295	-2.346833	0.880386	0.367137	0.958215
LA_0020	LA_E_7924241	-4.075248	0.614471	0.148134	0.938759
LA_0028	LA_E_6414118	-0.257858	3.800556	0.312972	0.954191
LA_0004	LA_E_7636373	-4.217241	0.181131	0.181478	0.953981
LA_0045	LA_E_5258229	-1.569078	1.330063	0.286652	0.952539
LA_0004	LA_E_4049611	-2.352682	3.355296	0.256221	0.902078
LA_0036	LA_E_9351726	-3.819385	2.884625	0.236366	0.949481
LA_0042	LA_E_5083001	-3.584387	3.246088	0.276180	0.954964
LA_0036	LA_E_3497087	-3.553429	3.636241	0.223560	0.966721
LA_0043	LA_E_5706857	-5.079720	4.120972	0.332585	0.959660
LA_0004	LA_E_4048558	-4.177360	3.325894	0.328440	0.936971
LA_0047	LA_E_1721212	-4.993901	3.412513	0.286189	0.976061
LA_0041	LA_E_9053445	-5.102210	1.781880	0.349351	0.974057
LA_0034	LA_E_9203619	-2.500600	-0.422585	0.230883	0.959077
LA_0008	LA_E_5322895	-3.772277	3.552464	0.399363	0.958417
LA_0042	LA_E_2532139	-6.099548	3.200276	0.312946	0.965065
LA_0028	LA_E_5593955	-2.087620	2.465570	0.349569	0.952881
LA_0017	LA_E_1644905	-1.380080	3.023193	0.261636	0.962191
LA_0004	LA_E_9020394	-3.805292	3.239693	0.194294	0.954681
LA_0038	LA_E_2987280	-2.649571	3.553446	0.256978	0.962019
LA_0017	LA_E_5810015	-3.677025	0.960315	0.177109	0.968640
LA_0018	LA_E_5384156	-5.224635	1.250700	0.304848	0.942346
LA_0014	LA_E_7970060	-4.340376	3.654713	0.361369	0.907542
LA_0004	LA_E_2621295	-2.232076	3.458420	0.248612	0.953437
LA_0041	LA_E_2544206	-5.230605	3.290743	0.272567	0.949566
LA_0017	LA_E_6433877	-5.107635	2.777541	0.242419	0.960415
LA_0025	LA_E_3480966	-3.880048	1.471317	0.260813	0.963330
LA_0009	LA_E_4596132	-5.453022	3.673904	0.280319	0.964305
LA_0009	LA_E_2748855	2.080150	2.558929	0.382667	0.968426
LA_0031	LA_E_5362271	-3.483157	3.427818	0.296169	0.966437
LA_0031	LA_E_1211932	-3.807193	1.082683	0.362178	0.979363
LA_0023	LA_E_7765886	-1.845642	3.458015	0.302650	0.958741
LA_0019	LA_E_3673703	-5.766600	3.137381	0.254668	0.959441
LA_0006	LA_E_4125001	-4.854179	3.146131	0.344132	0.954938
LA_0004	LA_E_9098424	-4.862003	3.452053	0.330645	0.942744
LA_0045	LA_E_5049397	-6.218993	3.720828	0.211087	0.969077
LA_0045	LA_E_4903415	-4.585195	2.876488	0.272948	0.953947
LA_0037	LA_E_1395552	-4.541590	-0.393363	0.261398	0.956583
LA_0029	LA_E_1441455	-3.935371	3.862943	0.126916	0.962916
LA_0009	LA_E_2005096	-5.569126	3.244986	0.272659	0.961536
LA_0008	LA_E_9395014	0.337845	2.309448	0.235711	0.948926
LA_0001	LA_E_5899229	-2.085227	1.728222	0.413821	0.950965
LA_0017	LA_E_6822685	-4.503225	2.880514	0.312287	0.957653
LA_0022	LA_E_3346353	-3.159131	1.669113	0.353565	0.961893
LA_0023	LA_E_4694710	-3.536680	3.110886	0.280778	0.962211
LA_0031	LA_E_7028286	-2.774816	3.539019	0.391337	0.968921
LA_0027	LA_E_2660035	-4.957050	3.770610	0.263390	0.962677
LA_0006	LA_E_5891428	-4.562796	3.500240	0.228697	0.975753
LA_0027	LA_E_5047880	-1.712376	3.245908	0.237244	0.958345
LA_0009	LA_E_7094448	-5.120281	4.028821	0.338506	0.966258
LA_0041	LA_E_5706857	-5.079720	3.502609	0.298280	0.965896
LA_0042	LA_E_5869890	-2.799399	3.672054	0.186226	0.958932
LA_0045	LA_E_8004101	-2.404613	3.163523	0.236551	0.976807
LA_0037	LA_E_1145965	-5.293205	2.130584	0.271925	0.956962
LA_0036	LA_E_5191078	-4.506994	3.911884	0.359233	0.952543
LA_0017	LA_E_3420406	-4.560919	4.097051	0.383592	0.970172
LA_0026	LA_E_3541477	-5.458331	3.394226	0.252025	0.957178
LA_0032	LA_E_3372566	-4.873691	-0.104738	0.321569	0.979468
LA_0033	LA_E_7564751	-3.720282	2.873838	0.354021	0.960959
LA_0025	LA_E_9830496	-5.462738	4.714078	0.234867	0.965362
LA_0041	LA_E_1935135	-5.729076	2.519646	0.232200	0.965869
LA_0001	LA_E_9981609	-2.773664	3.075640	0.320218	0.956957
LA_0001	LA_E_1933882	0.243617	3.858207	0.117846	0.969605
LA_0045	LA_E_8189451	-4.246981	0.140796	0.260164	0.947963
LA_0036	LA_E_1971612	-2.611039	2.256159	0.377067	0.945274
LA_0035	LA_E_5590452	-0.422081	-0.041189	0.276639	0.958067
LA_0033	LA_E_5467152	-4.558363	4.100659	0.254619	0.953961
LA_0043	LA_E_4217025	-5.907934	1.392160	0.289321	0.960182
LA_0019	LA_E_1518359	-1.961492	3.142901	0.442841	0.922347
LA_0045	LA_E_3725702	-2.026433	1.495759	0.296510	0.961874
LA_0022	LA_E_3572990	-4.879323	1.794235	0.266521	0.956250
LA_0042	LA_E_3471187	-3.177103	2.442151	0.303479	0.951046
LA_0044	LA_E_3754241	-3.597436	2.878756	0.215254	0.932537
LA_0010	LA_E_6723208	-6.318461	2.841537	0.253156	0.962106
LA_0044	LA_E_4801924	-1.357921	2.346033	0.351443	0.949105
LA_0006	LA_E_9497025	-3.731269	0.504826	0.232567	0.970383
LA_0014	LA_E_3885033	-4.152804	2.186409	0.364821	0.956019
LA_0027	LA_E_3313944	-4.162850	3.384705	0.238294	0.970816
LA_0020	LA_E_5972524	-3.263143	1.855617	0.228117	0.953903
LA_0035	LA_E_6826899	-4.509106	-1.233061	0.299983	0.947406
LA_0039	LA_E_2467617	-3.177103	3.021626	0.250158	0.982968
LA_0001	LA_E_7501521	-5.306659	3.779988	0.266556	0.964808
LA_0014	LA_E_5923383	-3.371265	3.171560	0.226284	0.941531
LA_0036	LA_E_7803346	0.301056	1.532991	0.170107	0.947020
LA_0023	LA_E_7459392	-3.762790	2.270271	0.195553	0.954681
LA_0014	LA_E_6259763	-4.983768	-0.988594	0.357549	0.900703
LA_0026	LA_E_4148892	-4.488748	3.630686	0.235852	0.956758
LA_0038	LA_E_9274211	-5.012632	3.046470	0.393663	0.954933
LA_0013	LA_E_4943305	-1.918618	2.419724	0.386257	0.949040
LA_0026	LA_E_1439904	-3.744240	3.438607	0.223419	0.958835
LA_0041	LA_E_8789512	-3.332168	3.165586	0.260288	0.962651
LA_0037	LA_E_7055986	-1.377979	3.021822	0.261489	0.946925
LA_0011	LA_E_5160672	-6.242451	4.926254	0.270545	0.979160
LA_0045	LA_E_6910266	-4.270291	3.135100	0.214116	0.944751
LA_0048	LA_E_7902329	-2.752544	1.750516	0.308548	0.957887
LA_0034	LA_E_4845413	-4.856205	4.220759	0.264196	0.956607
LA_0025	LA_E_5358511	-3.310576	3.625848	0.162017	0.947936
LA_0014	LA_E_1841613	-4.236652	3.004522	0.265397	0.953740
LA_0021	LA_E_2987280	-2.649571	4.010551	0.301196	0.944257
LA_0007	LA_E_3457350	-1.836401	2.035873	0.396135	0.970071
LA_0039	LA_E_1304770	-5.565123	3.262996	0.207179	0.976441
LA_0039	LA_E_3344290	-5.353696	3.598032	0.336786	0.974128
LA_0031	LA_E_8378735	-3.128584	3.388022	0.332823	0.970683
LA_0020	LA_E_4188335	-4.160037	1.855435	0.249839	0.938250
LA_0043	LA_E_1352427	-3.878843	2.184567	0.425974	0.958868
LA_0019	LA_E_3313393	-1.482996	3.457618	0.315336	0.959373
LA_0043	LA_E_1768450	-5.055524	3.108231	0.349836	0.944225
LA_0004	LA_E_4217025	-5.907934	-0.892562	0.293020	0.954908
LA_0001	LA_E_8962526	-4.427789	-0.959024	0.311230	0.980777
LA_0001	LA_E_4506237	-4.634553	3.632796	0.394122	0.955266
LA_0037	LA_E_5821881	-5.235037	1.485038	0.270225	0.941873
LA_0027	LA_E_3931632	-4.766757	2.186453	0.275109	0.954176
LA_0027	LA_E_8959603	-2.929824	2.412534	0.279994	0.960343
LA_0018	LA_E_9196975	-4.160000	2.004836	0.294507	0.958591
LA_0028	LA_E_6255286	-1.279366	3.754420	0.319669	0.964496
LA_0026	LA_E_2621295	-2.232076	0.717587	0.235811	0.977336
LA_0034	LA_E_7028286	-2.774816	3.776330	0.357916	0.958938
LA_0047	LA_E_2486913	-5.950517	3.357106	0.154318	0.951121
LA_0023	LA_E_7180994	-0.391105	3.871634	0.251333	0.953586
LA_0021	LA_E_4103863	-4.135292	2.954285	0.337027	0.951404
LA_0031	LA_E_6433877	-5.107635	1.747366	0.299112	0.967642
LA_0045	LA_E_5231295	-2.346833	1.182706	0.273661	0.967719
LA_0004	LA_E_3466694	-2.504952	3.726145	0.227565	0.938892
LA_0018	LA_E_2894498	-4.371697	3.726824	0.310990	0.962032
LA_0004	LA_E_7218987	-2.446754	3.343732	0.156375	0.914109
LA_0042	LA_E_6348642	-5.684591	3.354048	0.333354	0.956051
LA_0038	LA_E_8645547	-4.454028	0.400773	0.204267	0.933804
LA_0004	LA_E_4712931	-4.594296	0.180275	0.167697	0.933836
LA_0028	LA_E_2497126	-3.748310	3.742887	0.236745	0.968458
LA_0041	LA_E_2532139	-6.099548	3.025776	0.287714	0.955516
LA_0025	LA_E_1770746	-3.800602	4.197319	0.257194	0.957040
LA_0037	LA_E_3907090	-5.341306	4.204185	0.274365	0.966394
LA_0041	LA_E_6807906	-5.023270	0.454061	0.234794	0.970179
LA_0041	LA_E_2327160	-2.264717	1.657108	0.440315	0.946146
LA_0042	LA_E_9447534	-5.332598	2.975811	0.363524	0.953957
LA_0037	LA_E_5020759	-0.902855	3.755954	0.314267	0.952182
LA_0015	LA_E_8130303	-3.090650	2.969132	0.163811	0.965116
LA_0016	LA_E_7227174	-1.475113	3.019285	0.168714	0.929601
LA_0039	LA_E_2224329	-3.147615	-0.455074	0.319827	0.956615
LA_0045	LA_E_4966722	-3.008020	3.822865	0.297172	0.960448
LA_0031	LA_E_1841613	-4.236652	3.492630	0.266871	0.948027
LA_0041	LA_E_2288596	-5.371700	-0.855510	0.341208	0.970656
LA_0035	LA_E_9397775	-6.174843	5.195140	0.251784	0.951281
LA_0013	LA_E_6490551	-4.198089	1.611178	0.302271	0.956294
LA_0042	LA_E_3931881	-5.336082	0.053829	0.283970	0.970111
LA_0010	LA_E_3149837	-0.773192	3.216553	0.100542	0.949691
LA_0017	LA_E_3154071	-4.184135	3.526892	0.392951	0.980696
LA_0028	LA_E_4142493	-0.964181	4.341033	0.233945	0.975909
LA_0035	LA_E_3219786	-5.801425	3.630151	0.252022	0.944791
LA_0010	LA_E_8797117	-4.559145	3.167660	0.159680	0.915814
LA_0032	LA_E_8563944	-4.787406	1.052887	0.097465	0.951643
LA_0042	LA_E_2303581	-4.259271	2.989064	0.206760	0.963917
LA_0026	LA_E_3346353	-3.159131	1.509924	0.255247	0.961142
LA_0036	LA_E_9327099	-3.612945	3.616749	0.384498	0.940082
LA_0035	LA_E_7892794	-5.204844	3.509243	0.210068	0.960241
LA_0043	LA_E_6573455	-3.345424	3.528659	0.287511	0.956831
LA_0006	LA_E_9882420	-4.460246	3.564448	0.315900	0.966857
LA_0043	LA_E_8146949	-4.742661	2.711690	0.315828	0.928336
LA_0042	LA_E_7569092	-3.722240	3.511867	0.368356	0.964691
LA_0010	LA_E_2288596	-5.371700	-0.863343	0.352556	0.975988
LA_0022	LA_E_4440967	-3.972804	0.465700	0.363431	0.964627
LA_0043	LA_E_3480679	-3.745990	0.860756	0.344768	0.953180
LA_0042	LA_E_5818870	-2.314838	3.081608	0.243949	0.932536
LA_0043	LA_E_4376749	-4.177098	3.701713	0.317312	0.945786
LA_0009	LA_E_3885033	-4.152804	2.928869	0.338358	0.951727
LA_0018	LA_E_1370474	-5.093391	-1.987277	0.240140	0.973262
LA_0043	LA_E_5891428	-4.562796	3.528564	0.324050	0.952204
LA_0045	LA_E_4160898	-4.156623	3.041569	0.188242	0.963192
LA_0033	LA_E_3931881	-5.336082	-0.891142	0.314292	0.973954
LA_0037	LA_E_9272203	-4.157262	2.869441	0.190520	0.939426
LA_0047	LA_E_9163883	-4.199173	2.409785	0.309548	0.968302
LA_0034	LA_E_6668228	-4.764008	-0.131604	0.288054	0.967188
LA_0031	LA_E_6746912	-5.441324	3.107013	0.260108	0.963874
LA_0007	LA_E_1541503	-5.320269	3.226027	0.201553	0.954029
LA_0011	LA_E_6089598	-4.456799	3.219446	0.348061	0.974208
LA_0022	LA_E_6651536	-4.607206	2.752354	0.251160	0.954582
LA_0041	LA_E_2224329	-3.147615	0.517179	0.256890	0.951845
LA_0047	LA_E_7157028	-2.439229	3.127279	0.268330	0.965322
LA_0031	LA_E_1087821	-1.431451	3.175860	0.297620	0.971906
LA_0019	LA_E_9544869	-4.372059	3.288250	0.424383	0.947009
LA_0032	LA_E_5397934	-3.997262	2.609580	0.067178	0.958395
LA_0032	LA_E_9640136	-5.314639	0.478164	0.246617	0.963230
LA_0039	LA_E_9803164	-0.781336	3.680854	0.334113	0.979296
LA_0037	LA_E_2584900	-3.341177	1.901856	0.221650	0.958482
LA_0022	LA_E_6680042	-0.906031	3.009681	0.269635	0.954820
LA_0042	LA_E_7069760	-4.209695	2.047257	0.304886	0.958637
LA_0009	LA_E_2823635	-1.910059	1.485985	0.230792	0.960009
LA_0017	LA_E_7041363	-4.278374	3.856588	0.392464	0.977628
LA_0022	LA_E_5901034	-4.460107	3.195599	0.296696	0.975661
LA_0006	LA_E_7862236	-4.453341	1.046983	0.325244	0.973969
LA_0008	LA_E_7365993	0.035746	2.283127	0.258026	0.969730
LA_0041	LA_E_1350377	-3.560353	3.683264	0.220342	0.905833
LA_0034	LA_E_7536281	-2.377393	3.120723	0.274582	0.951194
LA_0044	LA_E_2791911	-2.723296	4.158220	0.265804	0.970112
LA_0037	LA_E_9197393	-5.709897	3.505139	0.358874	0.971745
LA_0045	LA_E_3856159	-5.875351	4.385671	0.270842	0.964514
LA_0044	LA_E_7455353	-4.248877	1.890393	0.228740	0.954810
LA_0027	LA_E_8378735	-3.128584	3.713348	0.307496	0.954157
LA_0016	LA_E_2734119	-2.418497	1.688970	0.251211	0.960128
LA_0031	LA_E_1180334	-6.081303	3.632069	0.402056	0.969996
LA_0007	LA_E_4882078	-2.035880	3.051436	0.296773	0.949956
LA_0036	LA_E_6238566	-3.327772	1.758014	0.398760	0.956690
LA_0009	LA_E_8789512	-3.332168	2.862258	0.284253	0.956183
LA_0031	LA_E_4723892	-3.115123	2.442702	0.366045	0.964750
LA_0043	LA_E_5196059	-2.986708	-0.211592	0.422139	0.964969
LA_0034	LA_E_2981470	-3.441872	3.399240	0.254381	0.957433
