utt_id,enroll_id,cosine_score
LA_E_9362104,LA_0026,0.606173
LA_E_7862687,LA_0009,0.575729
LA_E_5318552,LA_0017,0.537839
LA_E_9777016,LA_0043,0.470481
LA_E_1978236,LA_0027,0.615581
LA_E_9480739,LA_0009,0.623606
LA_E_3551532,LA_0031,0.562952
LA_E_3715131,LA_0047,0.510470
LA_E_5049397,LA_0027,0.535636
LA_E_3704118,LA_0045,0.581905
LA_E_2456681,LA_0017,0.631775
LA_E_9082970,LA_0015,0.550483
LA_E_7218987,LA_0016,0.570321
LA_E_7769419,LA_0044,0.495517
LA_E_2267312,LA_0043,0.586245
LA_E_9630978,LA_0037,0.561540
LA_E_5385777,LA_0041,0.477443
LA_E_3206572,LA_0017,0.589812
LA_E_6152359,LA_0033,0.547646
LA_E_7295579,LA_0037,0.507007
LA_E_3417739,LA_0041,0.498531
LA_E_6712126,LA_0010,0.580800
LA_E_1613408,LA_0022,0.568253
LA_E_5421571,LA_0005,0.550137
LA_E_4407998,LA_0035,0.493060
LA_E_2288596,LA_0034,0.525203
LA_E_3425904,LA_0027,0.620498
LA_E_1540962,LA_0016,0.617241
LA_E_4352922,LA_0027,0.581228
LA_E_1715585,LA_0039,0.568255
LA_E_8563944,LA_0018,0.582809
LA_E_8547733,LA_0016,0.531867
LA_E_2896889,LA_0016,0.608009
LA_E_5928848,LA_0017,0.488766
LA_E_4376357,LA_0022,0.585984
LA_E_8563944,LA_0023,0.566350
LA_E_1010349,LA_0007,0.505348
LA_E_9667786,LA_0037,0.557152
LA_E_1819595,LA_0009,0.577774
LA_E_6346117,LA_0045,0.520495
LA_E_4856684,LA_0027,0.519015
LA_E_7455353,LA_0036,0.476823
LA_E_2714189,LA_0031,0.582521
LA_E_4218432,LA_0010,0.584736
LA_E_2514376,LA_0045,0.547443
LA_E_3306877,LA_0004,0.486865
LA_E_4352922,LA_0045,0.546200
LA_E_2724873,LA_0016,0.581800
LA_E_3246059,LA_0025,0.526829
LA_E_3527138,LA_0007,0.504656
LA_E_6873356,LA_0037,0.535300
LA_E_6500771,LA_0013,0.468072
LA_E_5899892,LA_0027,0.607427
LA_E_2097092,LA_0022,0.482098
LA_E_3775722,LA_0021,0.517111
LA_E_5588661,LA_0018,0.524520
LA_E_4325150,LA_0043,0.577677
LA_E_4479083,LA_0043,0.606750
LA_E_8601887,LA_0007,0.517985
LA_E_5376768,LA_0037,0.577093
LA_E_8146949,LA_0034,0.541063
LA_E_1357326,LA_0011,0.637558
LA_E_4352922,LA_0026,0.483542
LA_E_5668603,LA_0045,0.601032
LA_E_1174819,LA_0025,0.536477
LA_E_5329393,LA_0031,0.558077
LA_E_7721272,LA_0023,0.494406
LA_E_7386758,LA_0039,0.553309
LA_E_5901444,LA_0004,0.558293
LA_E_9005251,LA_0006,0.556194
LA_E_1046597,LA_0009,0.593252
LA_E_2458204,LA_0011,0.547939
LA_E_7673185,LA_0037,0.529480
LA_E_7397434,LA_0027,0.539655
LA_E_8792884,LA_0045,0.541632
LA_E_1053797,LA_0010,0.595504
LA_E_1301756,LA_0027,0.560896
LA_E_3471461,LA_0010,0.586343
LA_E_7434509,LA_0045,0.480249
LA_E_7487309,LA_0042,0.530104
LA_E_5744054,LA_0031,0.585213
LA_E_7108280,LA_0009,0.610008
LA_E_7620884,LA_0019,0.544235
LA_E_8131218,LA_0010,0.591750
LA_E_9847129,LA_0011,0.574738
LA_E_5361943,LA_0042,0.536590
LA_E_4712931,LA_0035,0.517452
LA_E_4056939,LA_0022,0.510259
LA_E_7661561,LA_0016,0.644448
LA_E_2456681,LA_0043,0.582137
LA_E_5667435,LA_0037,0.509140
LA_E_3419023,LA_0001,0.498831
LA_E_6217699,LA_0016,0.547923
LA_E_6409898,LA_0035,0.577766
LA_E_6723208,LA_0041,0.621714
LA_E_3154071,LA_0009,0.613185
LA_E_6413429,LA_0009,0.587441
LA_E_6385327,LA_0037,0.502795
LA_E_3190451,LA_0042,0.517444
LA_E_6786709,LA_0036,0.512890
LA_E_2458204,LA_0018,0.533644
LA_E_3577705,LA_0043,0.581284
LA_E_2172964,LA_0016,0.563810
LA_E_7694653,LA_0045,0.632864
LA_E_8118874,LA_0013,0.542217
LA_E_1768192,LA_0016,0.669646
LA_E_8590847,LA_0032,0.548557
LA_E_1603570,LA_0017,0.562930
LA_E_4517012,LA_0037,0.568549
LA_E_3085516,LA_0034,0.421691
LA_E_1499507,LA_0039,0.586367
LA_E_4409988,LA_0027,0.566339
LA_E_9741585,LA_0023,0.560128
LA_E_1567330,LA_0034,0.552231
LA_E_2854126,LA_0018,0.475566
LA_E_6754038,LA_0042,0.590399
LA_E_6583989,LA_0004,0.533688
LA_E_7706675,LA_0004,0.513217
LA_E_5231295,LA_0019,0.586786
LA_E_7924241,LA_0020,0.512224
LA_E_6414118,LA_0028,0.424744
LA_E_7636373,LA_0004,0.547796
LA_E_5258229,LA_0045,0.557363
LA_E_4049611,LA_0004,0.432719
LA_E_9351726,LA_0036,0.518503
LA_E_5083001,LA_0042,0.546567
LA_E_3497087,LA_0036,0.559840
LA_E_5706857,LA_0043,0.603805
LA_E_4048558,LA_0004,0.478118
LA_E_1721212,LA_0047,0.529289
LA_E_9053445,LA_0041,0.504183
LA_E_9203619,LA_0034,0.517243
LA_E_5322895,LA_0008,0.536987
LA_E_2532139,LA_0042,0.619631
LA_E_5593955,LA_0028,0.438196
LA_E_1644905,LA_0017,0.445687
LA_E_9020394,LA_0004,0.537579
LA_E_2987280,LA_0038,0.517853
LA_E_5810015,LA_0017,0.489155
LA_E_5384156,LA_0018,0.510566
LA_E_7970060,LA_0014,0.484337
LA_E_2621295,LA_0004,0.570520
LA_E_2544206,LA_0041,0.529512
LA_E_6433877,LA_0017,0.492986
LA_E_3480966,LA_0025,0.502070
LA_E_4596132,LA_0009,0.653477
LA_E_2748855,LA_0009,0.521770
LA_E_5362271,LA_0031,0.593283
LA_E_1211932,LA_0031,0.607467
LA_E_7765886,LA_0023,0.599411
LA_E_3673703,LA_0019,0.603562
LA_E_4125001,LA_0006,0.490195
LA_E_9098424,LA_0004,0.487120
LA_E_5049397,LA_0045,0.503565
LA_E_4903415,LA_0045,0.579431
LA_E_1395552,LA_0037,0.543502
LA_E_1441455,LA_0029,0.598923
LA_E_2005096,LA_0009,0.610883
LA_E_9395014,LA_0008,0.497599
LA_E_5899229,LA_0001,0.562291
LA_E_6822685,LA_0017,0.532351
LA_E_3346353,LA_0022,0.546763
LA_E_4694710,LA_0023,0.487288
LA_E_7028286,LA_0031,0.558857
LA_E_2660035,LA_0027,0.512005
LA_E_5891428,LA_0006,0.595551
LA_E_5047880,LA_0027,0.565591
LA_E_7094448,LA_0009,0.616446
LA_E_5706857,LA_0041,0.565927
LA_E_5869890,LA_0042,0.561337
LA_E_8004101,LA_0045,0.540239
LA_E_1145965,LA_0037,0.476704
LA_E_5191078,LA_0036,0.525519
LA_E_3420406,LA_0017,0.605316
LA_E_3541477,LA_0026,0.535021
LA_E_3372566,LA_0032,0.556468
LA_E_7564751,LA_0033,0.602105
LA_E_9830496,LA_0025,0.581869
LA_E_1935135,LA_0041,0.577282
LA_E_9981609,LA_0001,0.506009
LA_E_1933882,LA_0001,0.572873
LA_E_8189451,LA_0045,0.558018
LA_E_1971612,LA_0036,0.532223
LA_E_5590452,LA_0035,0.563421
LA_E_5467152,LA_0033,0.553764
LA_E_4217025,LA_0043,0.561420
LA_E_1518359,LA_0019,0.482079
LA_E_3725702,LA_0045,0.524526
LA_E_3572990,LA_0022,0.569272
LA_E_3471187,LA_0042,0.474141
LA_E_3754241,LA_0044,0.547253
LA_E_6723208,LA_0010,0.655797
LA_E_4801924,LA_0044,0.517770
LA_E_9497025,LA_0006,0.622908
LA_E_3885033,LA_0014,0.494024
LA_E_3313944,LA_0027,0.532715
LA_E_5972524,LA_0020,0.557958
LA_E_6826899,LA_0035,0.583685
LA_E_2467617,LA_0039,0.548599
LA_E_7501521,LA_0001,0.557562
LA_E_5923383,LA_0014,0.562347
LA_E_7803346,LA_0036,0.498967
LA_E_7459392,LA_0023,0.568359
LA_E_6259763,LA_0014,0.458169
LA_E_4148892,LA_0026,0.530421
LA_E_9274211,LA_0038,0.505869
LA_E_4943305,LA_0013,0.496290
LA_E_1439904,LA_0026,0.602658
LA_E_8789512,LA_0041,0.544532
LA_E_7055986,LA_0037,0.468082
LA_E_5160672,LA_0011,0.586375
LA_E_6910266,LA_0045,0.515857
LA_E_7902329,LA_0048,0.498710
LA_E_4845413,LA_0034,0.542873
LA_E_5358511,LA_0025,0.533544
LA_E_1841613,LA_0014,0.457618
LA_E_2987280,LA_0021,0.470316
LA_E_3457350,LA_0007,0.539760
LA_E_1304770,LA_0039,0.600804
LA_E_3344290,LA_0039,0.601757
LA_E_8378735,LA_0031,0.591734
LA_E_4188335,LA_0020,0.523370
LA_E_1352427,LA_0043,0.624205
LA_E_3313393,LA_0019,0.476282
LA_E_1768450,LA_0043,0.568815
LA_E_4217025,LA_0004,0.492590
LA_E_8962526,LA_0001,0.576900
LA_E_4506237,LA_0001,0.470096
LA_E_5821881,LA_0037,0.493716
LA_E_3931632,LA_0027,0.580072
LA_E_8959603,LA_0027,0.531211
LA_E_9196975,LA_0018,0.474690
LA_E_6255286,LA_0028,0.516227
LA_E_2621295,LA_0026,0.654894
LA_E_7028286,LA_0034,0.454934
LA_E_2486913,LA_0047,0.532278
LA_E_7180994,LA_0023,0.406789
LA_E_4103863,LA_0021,0.470050
LA_E_6433877,LA_0031,0.520310
LA_E_5231295,LA_0045,0.554647
LA_E_3466694,LA_0004,0.566431
LA_E_2894498,LA_0018,0.468826
LA_E_7218987,LA_0004,0.537340
LA_E_6348642,LA_0042,0.659787
LA_E_8645547,LA_0038,0.528742
LA_E_4712931,LA_0004,0.539402
LA_E_2497126,LA_0028,0.555731
LA_E_2532139,LA_0041,0.518287
LA_E_1770746,LA_0025,0.558891
LA_E_3907090,LA_0037,0.544625
LA_E_6807906,LA_0041,0.545469
LA_E_2327160,LA_0041,0.521291
LA_E_9447534,LA_0042,0.674548
LA_E_5020759,LA_0037,0.475834
LA_E_8130303,LA_0015,0.505061
LA_E_7227174,LA_0016,0.498558
LA_E_2224329,LA_0039,0.588870
LA_E_4966722,LA_0045,0.567874
LA_E_1841613,LA_0031,0.561821
LA_E_2288596,LA_0041,0.533609
LA_E_9397775,LA_0035,0.634568
LA_E_6490551,LA_0013,0.478797
LA_E_3931881,LA_0042,0.600652
LA_E_3149837,LA_0010,0.573012
LA_E_3154071,LA_0017,0.584429
LA_E_4142493,LA_0028,0.474414
LA_E_3219786,LA_0035,0.484756
LA_E_8797117,LA_0010,0.462726
LA_E_8563944,LA_0032,0.567359
LA_E_2303581,LA_0042,0.641854
LA_E_3346353,LA_0026,0.505546
LA_E_9327099,LA_0036,0.540882
LA_E_7892794,LA_0035,0.565825
LA_E_6573455,LA_0043,0.555619
LA_E_9882420,LA_0006,0.537850
LA_E_8146949,LA_0043,0.569408
LA_E_7569092,LA_0042,0.591435
LA_E_2288596,LA_0010,0.576635
LA_E_4440967,LA_0022,0.620672
LA_E_3480679,LA_0043,0.597726
LA_E_5818870,LA_0042,0.514190
LA_E_4376749,LA_0043,0.602790
LA_E_3885033,LA_0009,0.569857
LA_E_1370474,LA_0018,0.550491
LA_E_5891428,LA_0043,0.558732
LA_E_4160898,LA_0045,0.551945
LA_E_3931881,LA_0033,0.514836
LA_E_9272203,LA_0037,0.480732
LA_E_9163883,LA_0047,0.560846
LA_E_6668228,LA_0034,0.551768
LA_E_6746912,LA_0031,0.534762
LA_E_1541503,LA_0007,0.558629
LA_E_6089598,LA_0011,0.553573
LA_E_6651536,LA_0022,0.449266
LA_E_2224329,LA_0041,0.576526
LA_E_7157028,LA_0047,0.607760
LA_E_1087821,LA_0031,0.566562
LA_E_9544869,LA_0019,0.516525
LA_E_5397934,LA_0032,0.561339
LA_E_9640136,LA_0032,0.552103
LA_E_9803164,LA_0039,0.587059
LA_E_2584900,LA_0037,0.523823
LA_E_6680042,LA_0022,0.524310
LA_E_7069760,LA_0042,0.584079
LA_E_2823635,LA_0009,0.591155
LA_E_7041363,LA_0017,0.609996
LA_E_5901034,LA_0022,0.624581
LA_E_7862236,LA_0006,0.628394
LA_E_7365993,LA_0008,0.539290
LA_E_1350377,LA_0041,0.559559
LA_E_7536281,LA_0034,0.513392
LA_E_2791911,LA_0044,0.551928
LA_E_9197393,LA_0037,0.479941
LA_E_3856159,LA_0045,0.597947
LA_E_7455353,LA_0044,0.530864
LA_E_8378735,LA_0027,0.569699
LA_E_2734119,LA_0016,0.555124
LA_E_1180334,LA_0031,0.611515
LA_E_4882078,LA_0007,0.494420
LA_E_6238566,LA_0036,0.535951
LA_E_8789512,LA_0009,0.645120
LA_E_4723892,LA_0031,0.568489
LA_E_5196059,LA_0043,0.531655
LA_E_2981470,LA_0034,0.520872
LA_E_1315925,LA_0041,0.538652
LA_E_9667786,LA_0022,0.585959
LA_E_8378301,LA_0010,0.532211
LA_E_2821360,LA_0033,0.586510
LA_E_5328944,LA_0010,0.562728
LA_E_4903415,LA_0047,0.556765
LA_E_9265511,LA_0030,0.561938
LA_E_3286136,LA_0047,0.507952
LA_E_9352155,LA_0023,0.528264
LA_E_8054101,LA_0033,0.571038
LA_E_4648870,LA_0036,0.514107
LA_E_5882697,LA_0037,0.496850
LA_E_7977068,LA_0045,0.433773
LA_E_1632352,LA_0030,0.512875
LA_E_4909241,LA_0019,0.574430
LA_E_7503369,LA_0006,0.528767
LA_E_5625513,LA_0026,0.545731
LA_E_7700685,LA_0043,0.541361
LA_E_7643815,LA_0010,0.595475
LA_E_5254592,LA_0045,0.607661
LA_E_6723208,LA_0027,0.629655
LA_E_2648590,LA_0037,0.517657
LA_E_8537441,LA_0010,0.578597
LA_E_9124554,LA_0031,0.482866
LA_E_2099206,LA_0017,0.556228
LA_E_2621295,LA_0022,0.591457
LA_E_1258871,LA_0017,0.597740
LA_E_7570949,LA_0035,0.605054
LA_E_5141283,LA_0025,0.485609
LA_E_4537790,LA_0016,0.618238
LA_E_2453283,LA_0013,0.551955
LA_E_6250591,LA_0031,0.535142
LA_E_8560629,LA_0027,0.591926
LA_E_7862687,LA_0031,0.639963
LA_E_5923383,LA_0017,0.579536
LA_E_3144502,LA_0007,0.560849
LA_E_3495362,LA_0030,0.557759
LA_E_5742570,LA_0039,0.492837
LA_E_6918683,LA_0020,0.508386
LA_E_9587391,LA_0006,0.541590
LA_E_1241701,LA_0039,0.564953
LA_E_1071484,LA_0005,0.589041
LA_E_5624940,LA_0045,0.487063
LA_E_9722693,LA_0027,0.535041
LA_E_7765886,LA_0028,0.453082
LA_E_1567330,LA_0016,0.553553
LA_E_6845521,LA_0037,0.496607
LA_E_3457350,LA_0030,0.504059
LA_E_6966715,LA_0015,0.535721
LA_E_3833106,LA_0019,0.534886
LA_E_5953449,LA_0019,0.594109
LA_E_9698333,LA_0023,0.510289
LA_E_4587643,LA_0006,0.490618
LA_E_6226411,LA_0037,0.466121
LA_E_2315971,LA_0025,0.534705
LA_E_2461022,LA_0023,0.511757
LA_E_7108280,LA_0045,0.513377
LA_E_4298805,LA_0019,0.523288
LA_E_7184368,LA_0027,0.537366
LA_E_2536345,LA_0034,0.526057
LA_E_4142452,LA_0038,0.461366
LA_E_8319656,LA_0042,0.592885
LA_E_1603570,LA_0037,0.417556
LA_E_2927167,LA_0022,0.577203
LA_E_4691178,LA_0016,0.618187
LA_E_1392000,LA_0042,0.625558
LA_E_5806434,LA_0009,0.606357
LA_E_8234832,LA_0017,0.486588
LA_E_5869890,LA_0043,0.503574
LA_E_3876047,LA_0002,0.499127
LA_E_2371703,LA_0039,0.540245
LA_E_6231208,LA_0028,0.447352
LA_E_2845818,LA_0041,0.520767
LA_E_9601956,LA_0018,0.537638
LA_E_6680042,LA_0037,0.482937
LA_E_2303581,LA_0016,0.577418
LA_E_7857986,LA_0034,0.534757
LA_E_9647402,LA_0037,0.570659
LA_E_6234427,LA_0009,0.461248
LA_E_8840762,LA_0039,0.619405
LA_E_8969012,LA_0036,0.561633
LA_E_9082970,LA_0036,0.502922
LA_E_9060552,LA_0007,0.565420
LA_E_4903568,LA_0010,0.583850
LA_E_3398123,LA_0026,0.532373
LA_E_2196801,LA_0001,0.582456
LA_E_9949425,LA_0004,0.501924
LA_E_5328944,LA_0034,0.456092
LA_E_4146370,LA_0036,0.528748
LA_E_1241701,LA_0027,0.599963
LA_E_8786056,LA_0022,0.535170
LA_E_1301756,LA_0010,0.625190
LA_E_2198141,LA_0018,0.567976
LA_E_2594175,LA_0005,0.527574
LA_E_1893259,LA_0033,0.529408
LA_E_6642570,LA_0025,0.517232
LA_E_3616578,LA_0022,0.528327
LA_E_4218432,LA_0042,0.573606
LA_E_7690893,LA_0023,0.498443
LA_E_3422999,LA_0025,0.533344
LA_E_9741585,LA_0001,0.533476
LA_E_8970114,LA_0041,0.535140
LA_E_8099558,LA_0007,0.567731
LA_E_9395014,LA_0045,0.494347
LA_E_6543651,LA_0031,0.604598
LA_E_1010349,LA_0011,0.541442
LA_E_6409898,LA_0009,0.600089
LA_E_1852684,LA_0030,0.508416
LA_E_6336673,LA_0023,0.560721
LA_E_1649471,LA_0042,0.521501
LA_E_7108280,LA_0047,0.581609
LA_E_2041982,LA_0031,0.578996
LA_E_2453283,LA_0028,0.469738
LA_E_6669611,LA_0004,0.620434
LA_E_5504343,LA_0043,0.538952
LA_E_1350377,LA_0004,0.552595
LA_E_2222270,LA_0041,0.518133
LA_E_6712126,LA_0043,0.515100
LA_E_6668228,LA_0043,0.590600
LA_E_9197393,LA_0039,0.490251
LA_E_3212084,LA_0042,0.496214
LA_E_5400677,LA_0044,0.467295
LA_E_6891052,LA_0041,0.478127
LA_E_2822683,LA_0025,0.445892
LA_E_1358628,LA_0043,0.550036
LA_E_8881522,LA_0010,0.575393
LA_E_4160898,LA_0019,0.512025
LA_E_2362137,LA_0035,0.469521
LA_E_5989469,LA_0030,0.600001
LA_E_8388654,LA_0022,0.573063
LA_E_9553910,LA_0043,0.529629
LA_E_6551658,LA_0025,0.454142
LA_E_6336673,LA_0038,0.517714
LA_E_2764349,LA_0004,0.571125
LA_E_8434174,LA_0022,0.493883
LA_E_4829659,LA_0031,0.630223
LA_E_1978236,LA_0031,0.598204
LA_E_6052276,LA_0005,0.516458
LA_E_1392000,LA_0043,0.534019
LA_E_9789371,LA_0004,0.506584
LA_E_2304975,LA_0037,0.610360
LA_E_6286844,LA_0001,0.481370
LA_E_4903568,LA_0041,0.553824
LA_E_1935135,LA_0039,0.606679
LA_E_1526839,LA_0035,0.467689
LA_E_5906048,LA_0045,0.577998
LA_E_2204836,LA_0020,0.510916
LA_E_6500771,LA_0032,0.608659
LA_E_3833106,LA_0016,0.555374
LA_E_5248605,LA_0022,0.555849
LA_E_1819968,LA_0020,0.566455
LA_E_4103863,LA_0028,0.447903
LA_E_4679978,LA_0037,0.442916
LA_E_7857986,LA_0045,0.613055
LA_E_6237402,LA_0031,0.482141
LA_E_7410535,LA_0036,0.544112
LA_E_6906931,LA_0037,0.471240
LA_E_2351298,LA_0043,0.594534
LA_E_2397551,LA_0007,0.570955
LA_E_9683949,LA_0016,0.575244
LA_E_7482442,LA_0035,0.602605
LA_E_7564751,LA_0034,0.481341
LA_E_3541477,LA_0031,0.545646
LA_E_1513280,LA_0030,0.554871
LA_E_2204836,LA_0035,0.449214
LA_E_3038793,LA_0008,0.544926
LA_E_4523976,LA_0009,0.592438
LA_E_5296134,LA_0037,0.438494
LA_E_6433877,LA_0041,0.496551
LA_E_3219786,LA_0045,0.567391
LA_E_7365993,LA_0043,0.484223
LA_E_4677898,LA_0004,0.526805
LA_E_7071105,LA_0028,0.482083
LA_E_2335166,LA_0029,0.682461
LA_E_6226411,LA_0027,0.529815
LA_E_2782166,LA_0043,0.530879
LA_E_1910725,LA_0006,0.550943
LA_E_4425345,LA_0006,0.548999
LA_E_5311555,LA_0020,0.489363
LA_E_2267340,LA_0001,0.474685
LA_E_9964383,LA_0048,0.478235
LA_E_4210108,LA_0028,0.504838
LA_E_4201069,LA_0035,0.513457
LA_E_4409988,LA_0039,0.552744
LA_E_5755456,LA_0004,0.545744
LA_E_2544206,LA_0004,0.570038
LA_E_2357668,LA_0039,0.566914
LA_E_2232644,LA_0025,0.523838
LA_E_3806788,LA_0048,0.531644
LA_E_6001702,LA_0045,0.546831
LA_E_4407998,LA_0041,0.544587
LA_E_2977806,LA_0034,0.510383
LA_E_5356954,LA_0028,0.492810
LA_E_6474938,LA_0036,0.544865
LA_E_9419761,LA_0032,0.580733
LA_E_7499814,LA_0034,0.411585
LA_E_4880075,LA_0004,0.571870
LA_E_2801235,LA_0043,0.514092
LA_E_6891052,LA_0031,0.533415
LA_E_5384156,LA_0001,0.512264
LA_E_6910266,LA_0037,0.468465
LA_E_8629337,LA_0027,0.580552
LA_E_5047880,LA_0031,0.533237
LA_E_7857986,LA_0008,0.619721
LA_E_7068059,LA_0027,0.585869
LA_E_1304770,LA_0012,0.628014
LA_E_1202552,LA_0043,0.452122
LA_E_4409988,LA_0016,0.593541
LA_E_2340025,LA_0027,0.527931
LA_E_3674629,LA_0006,0.574746
LA_E_9211880,LA_0001,0.518600
LA_E_3097814,LA_0010,0.600228
LA_E_5590452,LA_0008,0.561728
LA_E_1514361,LA_0041,0.500004
LA_E_5075088,LA_0039,0.479239
LA_E_4660937,LA_0031,0.548095
LA_E_9649773,LA_0016,0.524843
LA_E_3422999,LA_0048,0.533455
LA_E_5911852,LA_0001,0.589564
LA_E_3248504,LA_0043,0.547629
LA_E_7227174,LA_0031,0.587458
LA_E_7094448,LA_0043,0.523762
LA_E_7503369,LA_0045,0.520072
LA_E_4142452,LA_0013,0.499899
LA_E_2256037,LA_0028,0.518761
LA_E_7077143,LA_0035,0.547873
LA_E_9476762,LA_0045,0.631062
LA_E_9267554,LA_0041,0.529018
LA_E_9592318,LA_0048,0.454404
LA_E_4691178,LA_0026,0.615111
LA_E_5067958,LA_0043,0.507794
LA_E_4539620,LA_0004,0.430194
LA_E_5625513,LA_0027,0.529707
LA_E_5163080,LA_0008,0.603894
LA_E_9053445,LA_0034,0.556696
LA_E_6214943,LA_0044,0.578991
LA_E_6578760,LA_0035,0.495797
LA_E_9464037,LA_0025,0.537407
LA_E_6976427,LA_0025,0.465528
LA_E_1111393,LA_0005,0.557780
LA_E_7093258,LA_0016,0.616103
LA_E_7233576,LA_0009,0.592434
LA_E_6586177,LA_0031,0.554361
LA_E_2584900,LA_0039,0.582671
LA_E_5369306,LA_0013,0.541937
LA_E_7970060,LA_0026,0.591625
LA_E_8536147,LA_0031,0.580624
LA_E_2578590,LA_0004,0.442542
LA_E_1024417,LA_0045,0.572499
LA_E_9882420,LA_0019,0.479479
LA_E_7651481,LA_0041,0.536431
LA_E_9935772,LA_0027,0.574112
LA_E_1200064,LA_0041,0.553197
LA_E_4484865,LA_0004,0.533503
LA_E_5903059,LA_0043,0.550674
LA_E_4856684,LA_0043,0.413627
LA_E_9267554,LA_0009,0.531709
LA_E_4621916,LA_0039,0.602008
LA_E_8819473,LA_0016,0.563199
LA_E_5663769,LA_0009,0.625612
LA_E_3919880,LA_0001,0.532394
LA_E_2943361,LA_0009,0.659657
LA_E_1277254,LA_0020,0.523773
LA_E_1008476,LA_0001,0.496839
LA_E_7414271,LA_0016,0.540234
LA_E_7986426,LA_0018,0.492169
LA_E_2386709,LA_0026,0.495819
LA_E_1373332,LA_0010,0.610612
LA_E_5899892,LA_0026,0.681283
LA_E_9683949,LA_0034,0.486380
LA_E_8647959,LA_0015,0.592420
LA_E_2714189,LA_0009,0.595849
LA_E_6217699,LA_0022,0.566923
LA_E_3876047,LA_0025,0.542985
LA_E_4980752,LA_0045,0.573683
LA_E_7588699,LA_0007,0.539245
LA_E_2660035,LA_0043,0.518816
LA_E_4286915,LA_0004,0.513818
LA_E_5311555,LA_0004,0.502813
LA_E_8031578,LA_0039,0.586938
LA_E_3420406,LA_0009,0.623157
LA_E_5491900,LA_0025,0.538456
LA_E_4539224,LA_0043,0.609767
LA_E_5083001,LA_0043,0.483398
LA_E_7828067,LA_0045,0.525911
LA_E_5980440,LA_0035,0.548120
LA_E_3429507,LA_0017,0.501756
LA_E_4907030,LA_0027,0.578198
LA_E_5604786,LA_0007,0.590065
LA_E_4256659,LA_0028,0.446513
LA_E_5231295,LA_0034,0.464006
LA_E_1770746,LA_0002,0.607602
LA_E_7141490,LA_0018,0.541498
LA_E_3517101,LA_0041,0.528787
LA_E_8368382,LA_0027,0.593290
LA_E_1604861,LA_0031,0.647075
LA_E_3263742,LA_0039,0.513958
LA_E_2381823,LA_0036,0.543050
LA_E_4479083,LA_0009,0.635376
LA_E_2977806,LA_0043,0.523202
LA_E_1395552,LA_0031,0.612795
LA_E_7464013,LA_0005,0.481032
LA_E_3154071,LA_0026,0.686896
LA_E_9124554,LA_0026,0.522365
LA_E_8410685,LA_0020,0.539117
LA_E_5108121,LA_0027,0.557653
LA_E_4217025,LA_0016,0.589086
LA_E_7157028,LA_0037,0.498810
LA_E_5160672,LA_0018,0.578586
LA_E_4596201,LA_0006,0.621201
LA_E_6776405,LA_0009,0.605182
