utt1	utt2	cm_before	cm_after	asv_before	asv_after
LA_0001	LA_E_1173407	5.933594	7.763912	0.198402	0.948144
LA_0042	LA_E_5903059	6.094370	7.905581	0.288049	0.966601
LA_0034	LA_E_2041982	6.142266	7.338019	0.279886	0.966483
LA_0031	LA_E_5108121	5.989035	7.486256	0.233048	0.973785
LA_0008	LA_E_5625513	5.870858	7.383015	0.242981	0.970364
LA_0035	LA_E_1373332	5.954067	7.274894	0.237587	0.931598
LA_0009	LA_E_4691178	5.874273	7.542041	0.202081	0.972771
LA_0036	LA_E_6802463	5.896481	7.544142	0.290031	0.926185
LA_0008	LA_E_6826899	6.331647	7.803695	0.177385	0.975385
LA_0037	LA_E_7955349	6.246908	7.509101	0.335214	0.967984
LA_0010	LA_E_4484865	5.084508	7.409568	0.216799	0.965899
LA_0035	LA_E_8786056	5.904277	7.064404	0.219143	0.962043
LA_0004	LA_E_3572990	5.803145	7.572252	0.295255	0.940327
LA_0001	LA_E_7010243	6.336101	7.495791	0.284283	0.973204
LA_0023	LA_E_6017356	6.019198	7.296856	0.147377	0.925122
LA_0025	LA_E_2240603	6.125496	7.501657	0.099553	0.968667
LA_0016	LA_E_8672894	6.366686	7.614603	0.265422	0.954260
LA_0018	LA_E_9318500	6.204659	7.729832	0.298634	0.967776
LA_0043	LA_E_3822402	6.285519	7.325531	0.223143	0.951452
LA_0039	LA_E_8169597	6.417088	7.554901	0.288001	0.958061
LA_0017	LA_E_2222270	6.510851	7.959864	0.249777	0.967602
LA_0039	LA_E_6873356	5.652803	7.717353	0.170681	0.980084
LA_0047	LA_E_2025487	6.126920	7.548083	0.124724	0.957364
LA_0026	LA_E_9362104	6.018758	7.666382	0.238659	0.961015
LA_0009	LA_E_7862687	5.960294	7.432348	0.135818	0.972046
LA_0017	LA_E_5318552	6.271271	7.443884	0.248503	0.969913
LA_0043	LA_E_9777016	6.139984	7.301567	0.296716	0.960257
LA_0027	LA_E_1978236	6.050845	7.579350	0.250134	0.970513
LA_0009	LA_E_9480739	6.135283	7.713655	0.206175	0.958409
LA_0031	LA_E_3551532	6.158280	7.301142	0.254555	0.964377
LA_0047	LA_E_3715131	5.245144	6.957713	0.348284	0.956671
LA_0027	LA_E_5049397	6.438218	7.870404	0.216772	0.965482
LA_0045	LA_E_3704118	6.400801	7.588826	0.303066	0.959196
LA_0017	LA_E_2456681	6.094885	7.512944	0.203680	0.970938
LA_0015	LA_E_9082970	6.212625	8.040567	0.235796	0.953858
LA_0016	LA_E_7218987	6.102642	7.362899	0.065566	0.962408
LA_0044	LA_E_7769419	5.384804	7.409145	0.250902	0.964850
LA_0043	LA_E_2267312	5.599077	7.619294	0.145008	0.957933
LA_0037	LA_E_9630978	6.323189	7.553673	0.299553	0.962220
LA_0041	LA_E_5385777	5.623046	7.493929	0.318298	0.963605
LA_0017	LA_E_3206572	6.424969	7.642055	0.167356	0.965172
LA_0033	LA_E_6152359	5.539860	7.361077	0.337838	0.953567
LA_0037	LA_E_7295579	4.959955	7.381558	0.306253	0.957315
LA_0041	LA_E_3417739	5.998095	7.303482	0.338590	0.959054
LA_0010	LA_E_6712126	6.030588	7.400044	0.215384	0.959511
LA_0022	LA_E_1613408	5.952629	7.456908	0.106503	0.951241
LA_0005	LA_E_5421571	6.408051	7.273362	0.238673	0.962294
LA_0035	LA_E_4407998	6.076273	7.475552	0.155630	0.939002
LA_0034	LA_E_2288596	5.689251	7.529570	0.166670	0.952648
LA_0027	LA_E_3425904	6.196429	7.320389	0.206906	0.956065
LA_0016	LA_E_1540962	6.269091	7.638346	0.104748	0.950123
LA_0027	LA_E_4352922	6.589682	7.753013	0.221214	0.966178
LA_0039	LA_E_1715585	6.230258	7.506376	0.160255	0.974223
LA_0018	LA_E_8563944	6.077277	7.863033	0.287788	0.953436
LA_0016	LA_E_8547733	5.686225	7.360433	0.126245	0.957680
LA_0016	LA_E_2896889	6.279119	7.666897	0.222101	0.971742
LA_0017	LA_E_5928848	6.140696	7.496321	0.358397	0.969885
LA_0022	LA_E_4376357	6.128639	7.467811	0.157087	0.963510
LA_0023	LA_E_8563944	6.077277	7.895363	0.177498	0.950949
LA_0007	LA_E_1010349	6.255440	7.539045	0.343833	0.955656
LA_0037	LA_E_9667786	6.289331	8.015739	0.353514	0.951834
LA_0009	LA_E_1819595	5.626957	7.126428	0.162285	0.962595
LA_0045	LA_E_6346117	6.504882	7.903057	0.197513	0.965986
LA_0027	LA_E_4856684	5.883228	7.338779	0.209247	0.972873
LA_0036	LA_E_7455353	5.987572	7.480159	0.291107	0.962226
LA_0031	LA_E_2714189	6.329946	7.648877	0.157339	0.970109
LA_0010	LA_E_4218432	5.779537	7.604829	0.221326	0.978359
LA_0045	LA_E_2514376	5.996896	7.511531	0.293326	0.949395
LA_0004	LA_E_3306877	5.724100	7.370763	0.181568	0.944280
LA_0045	LA_E_4352922	6.589682	7.779647	0.200936	0.974988
LA_0016	LA_E_2724873	5.096128	7.612985	0.138691	0.959430
LA_0025	LA_E_3246059	5.962335	7.487184	0.130668	0.953701
LA_0007	LA_E_3527138	6.652676	7.732565	0.253515	0.954275
LA_0037	LA_E_6873356	5.652803	7.764087	0.210910	0.964422
LA_0013	LA_E_6500771	6.257715	7.568120	0.237954	0.940707
LA_0027	LA_E_5899892	6.275688	7.812017	0.226605	0.970713
LA_0022	LA_E_2097092	5.914764	7.142081	0.198996	0.954856
LA_0021	LA_E_3775722	5.831135	7.413900	0.121308	0.959594
LA_0018	LA_E_5588661	6.407807	7.786316	0.291247	0.945525
LA_0043	LA_E_4325150	5.894443	7.536976	0.296386	0.967311
LA_0043	LA_E_4479083	6.349959	7.731463	0.299418	0.963216
LA_0007	LA_E_8601887	5.879272	7.989985	0.178375	0.963298
LA_0037	LA_E_5376768	6.159697	7.556128	0.246405	0.961511
LA_0034	LA_E_8146949	5.291011	7.518056	0.145106	0.957333
LA_0011	LA_E_1357326	5.997893	7.732959	0.352414	0.957728
LA_0026	LA_E_4352922	6.589682	7.805863	0.173274	0.955357
LA_0045	LA_E_5668603	6.375387	7.717225	0.206306	0.967289
LA_0025	LA_E_1174819	5.986142	7.234843	0.218350	0.973064
LA_0031	LA_E_5329393	5.356219	7.155929	0.268407	0.974971
LA_0023	LA_E_7721272	5.888206	7.474389	0.317261	0.971714
LA_0039	LA_E_7386758	6.340647	7.579712	0.378613	0.969569
LA_0004	LA_E_5901444	5.985542	7.321414	0.117513	0.939750
LA_0006	LA_E_9005251	6.051210	7.513188	0.334069	0.961961
LA_0009	LA_E_1046597	6.282696	7.852616	0.275187	0.963969
LA_0011	LA_E_2458204	6.469676	7.818438	0.377712	0.967752
LA_0037	LA_E_7673185	6.001072	7.449113	0.280013	0.963848
LA_0027	LA_E_7397434	5.310363	7.252172	0.293030	0.958524
LA_0045	LA_E_8792884	6.406097	7.744807	0.308732	0.972565
LA_0010	LA_E_1053797	5.749687	7.341667	0.106208	0.965526
LA_0027	LA_E_1301756	5.432336	7.320096	0.315354	0.964094
LA_0010	LA_E_3471461	6.244245	7.657126	0.222856	0.967198
LA_0045	LA_E_7434509	5.704199	6.881501	0.130620	0.936689
LA_0042	LA_E_7487309	5.882317	7.587595	0.298458	0.958188
LA_0031	LA_E_5744054	6.224318	7.353754	0.275798	0.965064
LA_0009	LA_E_7108280	5.962952	7.355709	0.314969	0.965199
LA_0019	LA_E_7620884	6.358159	7.848504	0.255022	0.967468
LA_0010	LA_E_8131218	5.975936	7.575331	0.165548	0.961100
LA_0011	LA_E_9847129	6.156887	7.579710	0.371395	0.965681
LA_0042	LA_E_5361943	6.309877	7.822208	0.176780	0.912001
LA_0035	LA_E_4712931	6.028831	7.498814	0.205890	0.938811
LA_0022	LA_E_4056939	5.752636	7.247577	0.229175	0.945822
LA_0016	LA_E_7661561	6.316916	7.822196	0.272476	0.970300
LA_0043	LA_E_2456681	6.094885	7.512477	0.281599	0.958051
LA_0037	LA_E_5667435	5.816525	7.558648	0.115900	0.932923
LA_0001	LA_E_3419023	6.405467	7.615833	0.233571	0.971225
LA_0016	LA_E_6217699	5.786126	7.172821	0.181321	0.955528
LA_0035	LA_E_6409898	6.191971	7.532244	0.246339	0.949780
LA_0041	LA_E_6723208	5.894334	7.855190	0.264717	0.966658
LA_0009	LA_E_3154071	5.750883	7.658573	0.195956	0.969107
LA_0009	LA_E_6413429	5.821893	7.574757	0.219266	0.960164
LA_0037	LA_E_6385327	5.977988	7.654867	0.206064	0.966125
LA_0042	LA_E_3190451	5.577523	7.322470	0.214618	0.953436
LA_0036	LA_E_6786709	6.147933	7.537347	0.279217	0.948667
LA_0018	LA_E_2458204	6.469676	7.884456	0.302377	0.957973
LA_0043	LA_E_3577705	6.112134	7.797464	0.288040	0.961725
LA_0016	LA_E_2172964	6.009192	7.170721	0.232759	0.954648
LA_0045	LA_E_7694653	6.415293	7.822416	0.213113	0.966208
LA_0013	LA_E_8118874	6.227235	7.433776	0.279942	0.946229
LA_0016	LA_E_1768192	6.241110	7.584233	0.301221	0.959195
LA_0032	LA_E_8590847	6.496218	7.756203	0.293072	0.972753
LA_0017	LA_E_1603570	6.299885	7.573905	0.236244	0.973891
LA_0037	LA_E_4517012	5.796280	7.667963	0.180108	0.970735
LA_0034	LA_E_3085516	5.743523	7.161668	0.193042	0.932920
LA_0039	LA_E_1499507	6.275995	7.835756	0.277615	0.966948
LA_0027	LA_E_4409988	5.959397	7.670636	0.365153	0.958950
LA_0023	LA_E_9741585	5.998424	7.411336	0.215480	0.972688
LA_0034	LA_E_1567330	5.868548	7.854711	0.182309	0.958740
LA_0018	LA_E_2854126	5.837181	7.339805	0.420546	0.957110
LA_0042	LA_E_6754038	5.773610	7.661074	0.271487	0.949044
LA_0004	LA_E_6583989	6.059142	7.548172	0.157505	0.940004
LA_0004	LA_E_7706675	6.019732	7.481193	0.133231	0.944041
LA_0019	LA_E_5231295	6.147387	7.626709	0.226723	0.955007
LA_0020	LA_E_7924241	6.031200	7.911941	0.056030	0.959085
LA_0028	LA_E_6414118	6.043751	7.276348	0.255986	0.965483
LA_0004	LA_E_7636373	5.697236	7.601364	0.136646	0.950647
LA_0045	LA_E_5258229	5.887732	7.843358	0.297826	0.958033
LA_0004	LA_E_4049611	6.020120	7.353134	0.356099	0.946292
LA_0036	LA_E_9351726	6.164459	7.911925	0.212452	0.947177
LA_0042	LA_E_5083001	6.303809	7.852009	0.194264	0.960776
LA_0036	LA_E_3497087	5.945972	7.436188	0.195192	0.947561
LA_0043	LA_E_5706857	6.118992	7.598856	0.309479	0.960206
LA_0004	LA_E_4048558	5.679284	7.408790	0.168242	0.961385
LA_0047	LA_E_1721212	6.101461	7.454950	0.219074	0.969479
LA_0041	LA_E_9053445	5.720677	7.592649	0.252147	0.959608
LA_0034	LA_E_9203619	5.866357	8.003555	0.212503	0.957869
LA_0008	LA_E_5322895	5.638326	7.102783	0.296792	0.972284
LA_0042	LA_E_2532139	5.531581	7.665367	0.328023	0.972364
LA_0028	LA_E_5593955	5.776650	7.417531	0.325079	0.938496
LA_0017	LA_E_1644905	6.205156	7.256842	0.236218	0.958737
LA_0004	LA_E_9020394	6.063021	7.279699	0.162524	0.953757
LA_0038	LA_E_2987280	5.997094	7.544096	0.263297	0.964830
LA_0017	LA_E_5810015	6.355102	7.774755	0.174275	0.967562
LA_0018	LA_E_5384156	6.227426	7.810994	0.258714	0.961817
LA_0014	LA_E_7970060	5.958704	7.670869	0.322778	0.952901
LA_0004	LA_E_2621295	6.210918	7.487116	0.041609	0.947065
LA_0041	LA_E_2544206	6.269827	7.794563	0.316840	0.969032
LA_0017	LA_E_6433877	6.270405	7.422678	0.301138	0.965389
LA_0025	LA_E_3480966	6.076688	7.529187	0.205095	0.971446
LA_0009	LA_E_4596132	5.630967	7.857643	0.170037	0.968001
LA_0009	LA_E_2748855	6.171666	7.497955	0.348397	0.963254
LA_0031	LA_E_5362271	5.888836	7.484848	0.174112	0.963089
LA_0031	LA_E_1211932	6.137115	7.384477	0.286159	0.975904
LA_0023	LA_E_7765886	6.346241	7.563662	0.248638	0.954427
LA_0019	LA_E_3673703	6.159488	7.798301	0.269178	0.965219
LA_0006	LA_E_4125001	5.809517	7.500420	0.218491	0.969552
LA_0004	LA_E_9098424	5.787268	7.431731	0.258868	0.957421
LA_0045	LA_E_5049397	6.438218	7.861042	0.130390	0.966958
LA_0045	LA_E_4903415	5.725037	7.301186	0.200169	0.959332
LA_0037	LA_E_1395552	5.979495	7.583455	0.253257	0.964310
LA_0029	LA_E_1441455	6.160417	7.717038	0.115408	0.951819
LA_0009	LA_E_2005096	6.131907	7.809895	0.198807	0.977686
LA_0008	LA_E_9395014	6.170294	7.253446	0.370893	0.954250
LA_0001	LA_E_5899229	6.259021	7.641870	0.315594	0.963881
LA_0017	LA_E_6822685	6.125834	6.983970	0.242733	0.942459
LA_0022	LA_E_3346353	6.153003	7.503924	0.356435	0.961964
LA_0023	LA_E_4694710	6.229354	7.269833	0.207995	0.962090
LA_0031	LA_E_7028286	6.346766	7.519560	0.305184	0.970779
LA_0027	LA_E_2660035	6.025629	7.419304	0.259981	0.957599
LA_0006	LA_E_5891428	6.185541	7.844866	0.239843	0.957000
LA_0027	LA_E_5047880	6.215422	7.362177	0.240722	0.965517
LA_0009	LA_E_7094448	6.224837	8.010466	0.280588	0.962264
LA_0041	LA_E_5706857	6.118992	7.601659	0.261107	0.958977
LA_0042	LA_E_5869890	6.037501	8.007838	0.177815	0.956095
LA_0045	LA_E_8004101	6.190869	7.335708	0.145614	0.962755
LA_0037	LA_E_1145965	6.028591	7.186799	0.178914	0.937534
LA_0036	LA_E_5191078	6.450047	7.715827	0.260778	0.960861
LA_0017	LA_E_3420406	6.023801	7.650379	0.192120	0.966551
LA_0026	LA_E_3541477	6.285120	7.684484	0.238401	0.946441
LA_0032	LA_E_3372566	6.274677	7.552865	0.204472	0.978382
LA_0033	LA_E_7564751	5.947628	7.362369	0.292571	0.963122
LA_0025	LA_E_9830496	6.392021	7.805248	0.202038	0.974359
LA_0041	LA_E_1935135	6.497246	7.952050	0.134579	0.963509
LA_0001	LA_E_9981609	6.322524	7.528936	0.268027	0.952761
LA_0001	LA_E_1933882	6.073246	7.503945	0.115459	0.946429
LA_0045	LA_E_8189451	5.764216	7.293674	0.223988	0.945449
LA_0036	LA_E_1971612	6.276021	7.774038	0.236745	0.964529
LA_0035	LA_E_5590452	6.092428	7.593246	0.310253	0.959818
LA_0033	LA_E_5467152	5.998413	7.471309	0.191407	0.954813
LA_0043	LA_E_4217025	5.954196	7.705965	0.280287	0.962125
LA_0019	LA_E_1518359	5.537138	7.479329	0.296581	0.949110
LA_0045	LA_E_3725702	5.970379	7.693599	0.263751	0.960327
LA_0022	LA_E_3572990	5.803145	7.496858	0.170986	0.951665
LA_0042	LA_E_3471187	5.738582	6.951957	0.336372	0.957056
LA_0044	LA_E_3754241	6.201593	7.204711	0.176694	0.938168
LA_0010	LA_E_6723208	5.894334	7.805516	0.215868	0.967011
LA_0044	LA_E_4801924	6.537858	7.375090	0.158930	0.961028
LA_0006	LA_E_9497025	6.272335	7.788373	0.213229	0.974084
LA_0014	LA_E_3885033	5.912152	7.201909	0.239653	0.948215
LA_0027	LA_E_3313944	6.007771	7.296779	0.254378	0.948044
LA_0020	LA_E_5972524	5.976503	7.807086	0.131899	0.961214
LA_0035	LA_E_6826899	6.331647	7.814075	0.290134	0.946920
LA_0039	LA_E_2467617	5.975165	7.341866	0.236974	0.972873
LA_0001	LA_E_7501521	6.321915	8.165097	0.182576	0.971391
LA_0014	LA_E_5923383	6.127028	7.401618	0.225402	0.932504
LA_0036	LA_E_7803346	6.243796	7.499808	0.207729	0.947422
LA_0023	LA_E_7459392	6.025676	7.247981	0.124923	0.958607
LA_0014	LA_E_6259763	6.306418	7.764729	0.350572	0.935576
LA_0026	LA_E_4148892	5.903149	7.517786	0.189877	0.960033
LA_0038	LA_E_9274211	6.073223	7.786805	0.373597	0.965467
LA_0013	LA_E_4943305	6.093753	7.484998	0.308499	0.939091
LA_0026	LA_E_1439904	6.478444	7.592910	0.234039	0.962691
LA_0041	LA_E_8789512	6.253935	7.835417	0.244705	0.969797
LA_0037	LA_E_7055986	6.044671	7.394567	0.262651	0.961009
LA_0011	LA_E_5160672	6.079126	8.134672	0.333269	0.967474
LA_0045	LA_E_6910266	6.037006	7.366232	0.219462	0.936174
LA_0048	LA_E_7902329	5.931183	7.589907	0.286888	0.958994
LA_0034	LA_E_4845413	5.992219	7.719329	0.196126	0.956505
LA_0025	LA_E_5358511	6.045714	7.437973	0.135896	0.972410
LA_0014	LA_E_1841613	5.627897	7.114511	0.239815	0.949162
LA_0021	LA_E_2987280	5.997094	7.560277	0.310134	0.960756
LA_0007	LA_E_3457350	4.848149	7.300145	0.229636	0.963244
LA_0039	LA_E_1304770	6.030199	7.636554	0.169068	0.964905
LA_0039	LA_E_3344290	5.520866	7.461912	0.337932	0.973182
LA_0031	LA_E_8378735	5.877190	7.367284	0.221197	0.974711
LA_0020	LA_E_4188335	5.855219	7.354801	0.134702	0.939389
LA_0043	LA_E_1352427	5.860113	7.252343	0.301198	0.969800
LA_0019	LA_E_3313393	5.994205	7.658227	0.171849	0.961288
LA_0043	LA_E_1768450	5.607769	7.981358	0.323470	0.954753
LA_0004	LA_E_4217025	5.954196	7.737418	0.138442	0.940531
LA_0001	LA_E_8962526	6.282343	8.022182	0.281788	0.971586
LA_0001	LA_E_4506237	6.160401	7.749537	0.261254	0.966466
LA_0037	LA_E_5821881	6.424870	7.626194	0.265595	0.962166
LA_0027	LA_E_3931632	5.967446	7.397045	0.127849	0.964735
LA_0027	LA_E_8959603	5.896310	7.243442	0.186247	0.969158
LA_0018	LA_E_9196975	5.828658	7.366529	0.293838	0.966742
LA_0028	LA_E_6255286	6.057534	7.581114	0.265005	0.964002
LA_0026	LA_E_2621295	6.210918	7.541487	0.259543	0.966313
LA_0034	LA_E_7028286	6.346766	7.570477	0.239707	0.960353
LA_0047	LA_E_2486913	6.064513	7.814276	0.006864	0.956075
LA_0023	LA_E_7180994	6.129101	7.082086	0.266594	0.954849
LA_0021	LA_E_4103863	5.833566	7.191716	0.323311	0.961108
LA_0031	LA_E_6433877	6.270405	7.470397	0.327059	0.970686
LA_0045	LA_E_5231295	6.147387	7.638158	0.237420	0.968656
LA_0004	LA_E_3466694	6.273182	7.513201	0.142007	0.951042
LA_0018	LA_E_2894498	6.151458	7.450891	0.288294	0.971585
LA_0004	LA_E_7218987	6.102642	7.377157	0.020674	0.944205
LA_0042	LA_E_6348642	5.963517	7.677451	0.328663	0.969203
LA_0038	LA_E_8645547	6.062008	7.745795	0.242249	0.963559
LA_0004	LA_E_4712931	6.028831	7.572226	0.079044	0.921612
LA_0028	LA_E_2497126	6.117283	7.626286	0.168651	0.961788
LA_0041	LA_E_2532139	5.531581	7.635690	0.221183	0.956732
LA_0025	LA_E_1770746	6.253519	7.621217	0.163797	0.955758
LA_0037	LA_E_3907090	6.405816	7.716940	0.209098	0.967593
LA_0041	LA_E_6807906	5.651320	7.885166	0.229476	0.960855
LA_0041	LA_E_2327160	5.933866	7.559728	0.345486	0.949766
LA_0042	LA_E_9447534	5.289873	7.632201	0.347872	0.955188
LA_0037	LA_E_5020759	5.780355	7.432895	0.200106	0.946723
LA_0015	LA_E_8130303	6.068175	7.506726	0.201188	0.961131
LA_0016	LA_E_7227174	6.339076	7.517219	0.161252	0.948814
LA_0039	LA_E_2224329	6.257007	7.651769	0.337789	0.961549
LA_0045	LA_E_4966722	6.080428	7.455688	0.195543	0.958575
LA_0031	LA_E_1841613	5.627897	7.222169	0.198993	0.958104
LA_0041	LA_E_2288596	5.689251	7.517249	0.240934	0.962386
LA_0035	LA_E_9397775	6.495523	7.915118	0.341490	0.952422
LA_0013	LA_E_6490551	6.295657	7.632920	0.205358	0.960267
LA_0042	LA_E_3931881	5.292758	7.573398	0.324080	0.952570
LA_0010	LA_E_3149837	6.012871	7.536476	0.170398	0.959803
LA_0017	LA_E_3154071	5.750883	7.627490	0.199675	0.969002
LA_0028	LA_E_4142493	6.606454	7.657251	0.250835	0.970810
LA_0035	LA_E_3219786	6.305972	7.707288	0.280658	0.957283
LA_0010	LA_E_8797117	6.116782	7.567649	0.201269	0.951521
LA_0032	LA_E_8563944	6.077277	7.872181	0.209278	0.958247
LA_0042	LA_E_2303581	6.088410	7.534485	0.239588	0.963261
LA_0026	LA_E_3346353	6.153003	7.652102	0.099378	0.960443
LA_0036	LA_E_9327099	6.395896	7.453487	0.244143	0.953381
LA_0035	LA_E_7892794	6.340311	7.768007	0.297419	0.965969
LA_0043	LA_E_6573455	5.907388	7.681118	0.323893	0.951338
LA_0006	LA_E_9882420	5.938583	7.378930	0.307888	0.968521
LA_0043	LA_E_8146949	5.291011	7.591090	0.309783	0.961476
LA_0042	LA_E_7569092	5.526853	7.677525	0.314913	0.963325
LA_0010	LA_E_2288596	5.689251	7.434916	0.307648	0.974688
LA_0022	LA_E_4440967	6.154032	7.534430	0.206245	0.968341
LA_0043	LA_E_3480679	6.148172	7.910272	0.273023	0.964130
LA_0042	LA_E_5818870	6.144701	7.478282	0.206101	0.951656
LA_0043	LA_E_4376749	5.888163	7.553556	0.263919	0.961923
LA_0009	LA_E_3885033	5.912152	7.173652	0.201023	0.967465
LA_0018	LA_E_1370474	6.344809	8.093277	0.231304	0.943707
LA_0043	LA_E_5891428	6.185541	7.797252	0.295470	0.956715
LA_0045	LA_E_4160898	5.952204	7.562987	0.291373	0.953790
LA_0033	LA_E_3931881	5.292758	7.592980	0.166994	0.958746
LA_0037	LA_E_9272203	5.716703	7.420106	0.180436	0.962969
LA_0047	LA_E_9163883	6.105630	7.399426	0.255846	0.963062
LA_0034	LA_E_6668228	4.888006	7.559514	0.164442	0.967254
LA_0031	LA_E_6746912	5.583417	7.380519	0.185036	0.972796
LA_0007	LA_E_1541503	5.699100	7.981202	0.261870	0.962372
LA_0011	LA_E_6089598	6.125569	7.618667	0.339595	0.979558
LA_0022	LA_E_6651536	6.088733	7.120562	0.169730	0.932659
LA_0041	LA_E_2224329	6.257007	7.677916	0.249722	0.954252
LA_0047	LA_E_7157028	6.122097	7.371560	0.214779	0.963484
LA_0031	LA_E_1087821	5.423431	7.280023	0.185046	0.967378
LA_0019	LA_E_9544869	6.090141	7.758698	0.279377	0.960719
LA_0032	LA_E_5397934	6.541588	7.824078	0.161686	0.969643
LA_0032	LA_E_9640136	5.738955	7.489307	0.231290	0.963839
LA_0039	LA_E_9803164	6.064553	7.573999	0.288066	0.971866
LA_0037	LA_E_2584900	5.984385	7.326104	0.132160	0.966929
LA_0022	LA_E_6680042	5.964058	7.365123	0.251202	0.953268
LA_0042	LA_E_7069760	5.918819	7.212152	0.300123	0.951613
LA_0009	LA_E_2823635	5.581723	7.245821	0.284927	0.972568
LA_0017	LA_E_7041363	6.254840	7.629987	0.175922	0.972013
LA_0022	LA_E_5901034	6.061906	7.391589	0.188246	0.961784
LA_0006	LA_E_7862236	5.391217	7.666728	0.281847	0.969890
LA_0008	LA_E_7365993	5.794764	7.305279	0.180748	0.963567
LA_0041	LA_E_1350377	6.253887	7.700525	0.131265	0.955079
LA_0034	LA_E_7536281	6.077498	7.796058	0.217320	0.959436
LA_0044	LA_E_2791911	6.441389	7.614255	0.242277	0.971551
LA_0037	LA_E_9197393	6.162301	7.574803	0.275795	0.955667
LA_0045	LA_E_3856159	6.093973	7.891452	0.138684	0.968128
LA_0044	LA_E_7455353	5.987572	7.633113	0.194471	0.965727
LA_0027	LA_E_8378735	5.877190	7.355222	0.258958	0.970770
LA_0016	LA_E_2734119	6.124200	7.352168	0.190070	0.963739
LA_0031	LA_E_1180334	6.088227	7.892124	0.274063	0.977975
LA_0007	LA_E_4882078	5.997091	7.367159	0.272023	0.950101
LA_0036	LA_E_6238566	6.075395	7.314392	0.212938	0.957845
LA_0009	LA_E_8789512	6.253935	7.822095	0.257165	0.972961
LA_0031	LA_E_4723892	6.187679	7.318549	0.260954	0.969320
LA_0043	LA_E_5196059	5.980740	7.746228	0.297833	0.963853
LA_0034	LA_E_2981470	5.850205	7.462695	0.152357	0.956776
LA_0041	LA_E_1315925	6.221291	7.554945	0.188701	0.956078
LA_0022	LA_E_9667786	6.289331	8.038545	0.199534	0.947663
LA_0010	LA_E_8378301	5.830647	7.072028	0.086530	0.950377
LA_0033	LA_E_2821360	6.108479	7.834394	0.214853	0.950320
LA_0010	LA_E_5328944	5.882421	7.117965	0.243319	0.972216
LA_0047	LA_E_4903415	5.725037	7.304702	0.104738	0.963553
LA_0030	LA_E_9265511	6.578867	7.493274	0.324191	0.962814
LA_0047	LA_E_3286136	5.959511	7.387933	0.232379	0.943853
LA_0023	LA_E_9352155	5.712378	7.475734	0.195453	0.966868
LA_0033	LA_E_8054101	5.793452	7.594538	0.161873	0.959979
LA_0036	LA_E_4648870	6.290889	7.656343	0.229876	0.945302
