utt1	utt2	cm_before	cm_after	asv_before	asv_after
LA_0041	LA_E_5385777	5.623046	7.459241	0.318298	0.263047
LA_0017	LA_E_3206572	6.424969	7.464439	0.167356	0.376215
LA_0033	LA_E_6152359	5.539860	7.285388	0.337838	0.296073
LA_0037	LA_E_7295579	4.959955	7.249215	0.306253	0.225447
LA_0041	LA_E_3417739	5.998095	7.276064	0.338590	0.352968
LA_0010	LA_E_6712126	6.030588	7.429471	0.215384	0.422766
LA_0022	LA_E_1613408	5.952629	7.384821	0.106503	0.325206
LA_0005	LA_E_5421571	6.408051	7.258506	0.238673	0.356153
LA_0035	LA_E_4407998	6.076273	7.439268	0.155630	0.409099
LA_0034	LA_E_2288596	5.689251	7.435540	0.166670	0.375330
LA_0027	LA_E_3425904	6.196429	7.308345	0.206906	0.355827
LA_0016	LA_E_1540962	6.269091	7.612352	0.104748	0.310481
LA_0027	LA_E_4352922	6.589682	7.759528	0.221214	0.403708
LA_0039	LA_E_1715585	6.230258	7.471947	0.160255	0.418415
LA_0018	LA_E_8563944	6.077277	7.858963	0.287788	0.255170
LA_0016	LA_E_8547733	5.686225	7.389832	0.126245	0.364137
LA_0016	LA_E_2896889	6.279119	7.592203	0.222101	0.377981
LA_0017	LA_E_5928848	6.140696	7.539207	0.358397	0.402922
LA_0022	LA_E_4376357	6.128639	7.498238	0.157087	0.378011
LA_0023	LA_E_8563944	6.077277	7.961224	0.177498	0.340572
LA_0007	LA_E_1010349	6.255440	7.479043	0.343833	0.334204
LA_0037	LA_E_9667786	6.289331	7.998915	0.353514	0.364762
LA_0009	LA_E_1819595	5.626957	7.122620	0.162285	0.287088
LA_0045	LA_E_6346117	6.504882	7.824079	0.197513	0.258120
LA_0027	LA_E_4856684	5.883228	7.407193	0.209247	0.219983
LA_0036	LA_E_7455353	5.987572	7.553760	0.291107	0.291325
LA_0031	LA_E_2714189	6.329946	7.607988	0.157339	0.425020
LA_0010	LA_E_4218432	5.779537	7.531975	0.221326	0.395143
LA_0045	LA_E_2514376	5.996896	7.553923	0.293326	0.364260
LA_0004	LA_E_3306877	5.724100	7.398858	0.181568	0.260684
LA_0045	LA_E_4352922	6.589682	7.798955	0.200936	0.232058
LA_0016	LA_E_2724873	5.096128	7.530796	0.138691	0.314870
LA_0025	LA_E_3246059	5.962335	7.382146	0.130668	0.264940
LA_0007	LA_E_3527138	6.652676	7.641861	0.253515	0.238238
LA_0037	LA_E_6873356	5.652803	7.684958	0.210910	0.350338
LA_0013	LA_E_6500771	6.257715	7.520790	0.237954	0.380505
LA_0027	LA_E_5899892	6.275688	7.710120	0.226605	0.206704
LA_0022	LA_E_2097092	5.914764	7.092165	0.198996	0.199913
LA_0021	LA_E_3775722	5.831135	7.338922	0.121308	0.339411
LA_0018	LA_E_5588661	6.407807	7.682742	0.291247	0.401137
LA_0043	LA_E_4325150	5.894443	7.486335	0.296386	0.434534
LA_0043	LA_E_4479083	6.349959	7.697095	0.299418	0.243957
LA_0007	LA_E_8601887	5.879272	7.921075	0.178375	0.391916
LA_0037	LA_E_5376768	6.159697	7.511282	0.246405	0.269807
LA_0034	LA_E_8146949	5.291011	7.444893	0.145106	0.380753
LA_0011	LA_E_1357326	5.997893	7.664096	0.352414	0.306950
LA_0026	LA_E_4352922	6.589682	7.728127	0.173274	0.220857
LA_0045	LA_E_5668603	6.375387	7.676571	0.206306	0.397588
LA_0025	LA_E_1174819	5.986142	7.293245	0.218350	0.409077
LA_0031	LA_E_5329393	5.356219	7.116791	0.268407	0.230610
LA_0023	LA_E_7721272	5.888206	7.289300	0.317261	0.297309
LA_0039	LA_E_7386758	6.340647	7.494093	0.378613	0.279901
LA_0004	LA_E_5901444	5.985542	7.270673	0.117513	0.259151
LA_0006	LA_E_9005251	6.051210	7.539500	0.334069	0.363726
LA_0009	LA_E_1046597	6.282696	7.817206	0.275187	0.288944
LA_0011	LA_E_2458204	6.469676	7.794627	0.377712	0.391556
LA_0037	LA_E_7673185	6.001072	7.380947	0.280013	0.256110
LA_0027	LA_E_7397434	5.310363	7.310458	0.293030	0.222630
LA_0045	LA_E_8792884	6.406097	7.679025	0.308732	0.249591
LA_0010	LA_E_1053797	5.749687	7.404420	0.106208	0.391984
LA_0027	LA_E_1301756	5.432336	7.242129	0.315354	0.279737
LA_0010	LA_E_3471461	6.244245	7.674784	0.222856	0.361435
LA_0045	LA_E_7434509	5.704199	7.015479	0.130620	0.320636
LA_0042	LA_E_7487309	5.882317	7.505368	0.298458	0.277574
LA_0031	LA_E_5744054	6.224318	7.363371	0.275798	0.410422
LA_0009	LA_E_7108280	5.962952	7.323307	0.314969	0.319703
LA_0019	LA_E_7620884	6.358159	7.845672	0.255022	0.278666
LA_0010	LA_E_8131218	5.975936	7.509211	0.165548	0.384534
LA_0011	LA_E_9847129	6.156887	7.510097	0.371395	0.310976
LA_0042	LA_E_5361943	6.309877	7.647766	0.176780	0.329620
LA_0035	LA_E_4712931	6.028831	7.438295	0.205890	0.301154
LA_0022	LA_E_4056939	5.752636	7.279426	0.229175	0.366753
LA_0016	LA_E_7661561	6.316916	7.838807	0.272476	0.418361
LA_0043	LA_E_2456681	6.094885	7.441054	0.281599	0.355943
LA_0037	LA_E_5667435	5.816525	7.486772	0.115900	0.314225
LA_0001	LA_E_3419023	6.405467	7.597264	0.233571	0.254495
LA_0016	LA_E_6217699	5.786126	7.085940	0.181321	0.273435
LA_0035	LA_E_6409898	6.191971	7.495512	0.246339	0.358141
LA_0041	LA_E_6723208	5.894334	7.788500	0.264717	0.334493
LA_0009	LA_E_3154071	5.750883	7.454439	0.195956	0.374204
LA_0009	LA_E_6413429	5.821893	7.557867	0.219266	0.344311
LA_0037	LA_E_6385327	5.977988	7.516243	0.206064	0.378912
LA_0042	LA_E_3190451	5.577523	7.312833	0.214618	0.383017
LA_0036	LA_E_6786709	6.147933	7.505631	0.279217	0.279367
LA_0018	LA_E_2458204	6.469676	7.813394	0.302377	0.404022
LA_0043	LA_E_3577705	6.112134	7.745113	0.288040	0.235636
LA_0016	LA_E_2172964	6.009192	7.134102	0.232759	0.379101
LA_0045	LA_E_7694653	6.415293	7.765280	0.213113	0.273896
LA_0013	LA_E_8118874	6.227235	7.428787	0.279942	0.290492
LA_0016	LA_E_1768192	6.241110	7.563008	0.301221	0.337527
LA_0032	LA_E_8590847	6.496218	7.796980	0.293072	0.356843
LA_0017	LA_E_1603570	6.299885	7.635092	0.236244	0.390331
LA_0037	LA_E_4517012	5.796280	7.634729	0.180108	0.416354
LA_0034	LA_E_3085516	5.743523	7.167889	0.193042	0.281967
LA_0039	LA_E_1499507	6.275995	7.785932	0.277615	0.265637
LA_0027	LA_E_4409988	5.959397	7.515306	0.365153	0.383864
LA_0023	LA_E_9741585	5.998424	7.445859	0.215480	0.219166
LA_0034	LA_E_1567330	5.868548	7.737875	0.182309	0.348716
LA_0018	LA_E_2854126	5.837181	7.329147	0.420546	0.395173
LA_0042	LA_E_6754038	5.773610	7.631163	0.271487	0.405519
LA_0004	LA_E_6583989	6.059142	7.453269	0.157505	0.331854
LA_0004	LA_E_7706675	6.019732	7.371961	0.133231	0.358137
LA_0019	LA_E_5231295	6.147387	7.707331	0.226723	0.390696
LA_0020	LA_E_7924241	6.031200	7.745523	0.056030	0.372448
LA_0028	LA_E_6414118	6.043751	7.298711	0.255986	0.409203
LA_0004	LA_E_7636373	5.697236	7.580784	0.136646	0.264564
LA_0045	LA_E_5258229	5.887732	7.846865	0.297826	0.288550
LA_0004	LA_E_4049611	6.020120	7.220792	0.356099	0.247208
LA_0036	LA_E_9351726	6.164459	7.884685	0.212452	0.225095
LA_0042	LA_E_5083001	6.303809	7.813488	0.194264	0.374481
LA_0036	LA_E_3497087	5.945972	7.443746	0.195192	0.266408
LA_0043	LA_E_5706857	6.118992	7.556067	0.309479	0.410993
LA_0004	LA_E_4048558	5.679284	7.280999	0.168242	0.348352
LA_0047	LA_E_1721212	6.101461	7.490546	0.219074	0.415225
LA_0041	LA_E_9053445	5.720677	7.492029	0.252147	0.398923
LA_0034	LA_E_9203619	5.866357	7.921920	0.212503	0.254149
LA_0008	LA_E_5322895	5.638326	7.026329	0.296792	0.246335
LA_0042	LA_E_2532139	5.531581	7.691852	0.328023	0.397129
LA_0028	LA_E_5593955	5.776650	7.300943	0.325079	0.265846
LA_0017	LA_E_1644905	6.205156	7.249254	0.236218	0.333596
LA_0004	LA_E_9020394	6.063021	7.293347	0.162524	0.395617
LA_0038	LA_E_2987280	5.997094	7.518448	0.263297	0.369734
LA_0017	LA_E_5810015	6.355102	7.764827	0.174275	0.267137
LA_0018	LA_E_5384156	6.227426	7.830988	0.258714	0.229407
LA_0014	LA_E_7970060	5.958704	7.486979	0.322778	0.303834
LA_0004	LA_E_2621295	6.210918	7.500799	0.041609	0.245744
LA_0041	LA_E_2544206	6.269827	7.773959	0.316840	0.388284
LA_0017	LA_E_6433877	6.270405	7.462363	0.301138	0.255313
LA_0025	LA_E_3480966	6.076688	7.423963	0.205095	0.377745
LA_0009	LA_E_4596132	5.630967	7.793827	0.170037	0.379540
LA_0009	LA_E_2748855	6.171666	7.441925	0.348397	0.317864
LA_0031	LA_E_5362271	5.888836	7.462851	0.174112	0.388701
LA_0031	LA_E_1211932	6.137115	7.304939	0.286159	0.229584
LA_0023	LA_E_7765886	6.346241	7.458224	0.248638	0.216489
LA_0019	LA_E_3673703	6.159488	7.620011	0.269178	0.226639
LA_0006	LA_E_4125001	5.809517	7.390243	0.218491	0.423114
LA_0004	LA_E_9098424	5.787268	7.411969	0.258868	0.422865
LA_0045	LA_E_5049397	6.438218	7.826157	0.130390	0.408824
LA_0045	LA_E_4903415	5.725037	7.229111	0.200169	0.236753
LA_0037	LA_E_1395552	5.979495	7.599141	0.253257	0.243787
LA_0029	LA_E_1441455	6.160417	7.738017	0.115408	0.382079
LA_0009	LA_E_2005096	6.131907	7.717778	0.198807	0.181984
LA_0008	LA_E_9395014	6.170294	7.142488	0.370893	0.418715
LA_0001	LA_E_5899229	6.259021	7.561235	0.315594	0.286033
LA_0017	LA_E_6822685	6.125834	6.926135	0.242733	0.347129
LA_0022	LA_E_3346353	6.153003	7.553208	0.356435	0.230548
LA_0023	LA_E_4694710	6.229354	7.222306	0.207995	0.384079
LA_0031	LA_E_7028286	6.346766	7.549170	0.305184	0.301694
LA_0027	LA_E_2660035	6.025629	7.259783	0.259981	0.402309
LA_0006	LA_E_5891428	6.185541	7.756194	0.239843	0.234520
LA_0027	LA_E_5047880	6.215422	7.347224	0.240722	0.403546
LA_0009	LA_E_7094448	6.224837	7.932724	0.280588	0.244726
LA_0041	LA_E_5706857	6.118992	7.612657	0.261107	0.356521
LA_0042	LA_E_5869890	6.037501	7.958471	0.177815	0.389967
LA_0045	LA_E_8004101	6.190869	7.354275	0.145614	0.378475
LA_0037	LA_E_1145965	6.028591	7.255228	0.178914	0.285529
LA_0036	LA_E_5191078	6.450047	7.670951	0.260778	0.265313
LA_0017	LA_E_3420406	6.023801	7.693434	0.192120	0.351732
LA_0026	LA_E_3541477	6.285120	7.630477	0.238401	0.256960
LA_0032	LA_E_3372566	6.274677	7.476424	0.204472	0.378170
LA_0033	LA_E_7564751	5.947628	7.254478	0.292571	0.297438
LA_0025	LA_E_9830496	6.392021	7.795388	0.202038	0.250712
LA_0041	LA_E_1935135	6.497246	7.918268	0.134579	0.259932
LA_0001	LA_E_9981609	6.322524	7.455271	0.268027	0.369230
LA_0001	LA_E_1933882	6.073246	7.486633	0.115459	0.303141
LA_0045	LA_E_8189451	5.764216	7.364964	0.223988	0.379233
LA_0036	LA_E_1971612	6.276021	7.769731	0.236745	0.311749
LA_0035	LA_E_5590452	6.092428	7.552563	0.310253	0.366238
LA_0033	LA_E_5467152	5.998413	7.451301	0.191407	0.385407
LA_0043	LA_E_4217025	5.954196	7.810577	0.280287	0.200194
LA_0019	LA_E_1518359	5.537138	7.485596	0.296581	0.300918
LA_0045	LA_E_3725702	5.970379	7.716644	0.263751	0.334588
LA_0022	LA_E_3572990	5.803145	7.432351	0.170986	0.376763
LA_0042	LA_E_3471187	5.738582	7.017653	0.336372	0.312428
LA_0044	LA_E_3754241	6.201593	7.196204	0.176694	0.291854
LA_0010	LA_E_6723208	5.894334	7.789436	0.215868	0.415008
LA_0044	LA_E_4801924	6.537858	7.294920	0.158930	0.329332
LA_0006	LA_E_9497025	6.272335	7.753173	0.213229	0.416257
LA_0014	LA_E_3885033	5.912152	7.185251	0.239653	0.385999
LA_0027	LA_E_3313944	6.007771	7.312185	0.254378	0.382285
LA_0020	LA_E_5972524	5.976503	7.780716	0.131899	0.380835
LA_0035	LA_E_6826899	6.331647	7.774945	0.290134	0.362845
LA_0039	LA_E_2467617	5.975165	7.289592	0.236974	0.251560
LA_0001	LA_E_7501521	6.321915	8.062311	0.182576	0.409888
LA_0014	LA_E_5923383	6.127028	7.360474	0.225402	0.328238
LA_0036	LA_E_7803346	6.243796	7.529710	0.207729	0.343193
LA_0023	LA_E_7459392	6.025676	7.207638	0.124923	0.327505
LA_0014	LA_E_6259763	6.306418	7.774222	0.350572	0.389056
LA_0026	LA_E_4148892	5.903149	7.397918	0.189877	0.411873
LA_0038	LA_E_9274211	6.073223	7.752132	0.373597	0.355667
LA_0013	LA_E_4943305	6.093753	7.458511	0.308499	0.227278
LA_0026	LA_E_1439904	6.478444	7.527339	0.234039	0.231156
LA_0041	LA_E_8789512	6.253935	7.780787	0.244705	0.256600
LA_0037	LA_E_7055986	6.044671	7.323477	0.262651	0.403045
LA_0011	LA_E_5160672	6.079126	7.988080	0.333269	0.296098
LA_0045	LA_E_6910266	6.037006	7.357978	0.219462	0.225926
LA_0048	LA_E_7902329	5.931183	7.438299	0.286888	0.235960
LA_0034	LA_E_4845413	5.992219	7.588185	0.196126	0.231989
LA_0025	LA_E_5358511	6.045714	7.478841	0.135896	0.328749
LA_0014	LA_E_1841613	5.627897	7.217272	0.239815	0.353567
LA_0021	LA_E_2987280	5.997094	7.526675	0.310134	0.244806
LA_0007	LA_E_3457350	4.848149	7.050850	0.229636	0.410348
LA_0039	LA_E_1304770	6.030199	7.652751	0.169068	0.199723
LA_0039	LA_E_3344290	5.520866	7.477905	0.337932	0.365031
LA_0031	LA_E_8378735	5.877190	7.363479	0.221197	0.258305
LA_0020	LA_E_4188335	5.855219	7.293473	0.134702	0.326729
LA_0043	LA_E_1352427	5.860113	7.259420	0.301198	0.420134
LA_0019	LA_E_3313393	5.994205	7.647401	0.171849	0.306254
LA_0043	LA_E_1768450	5.607769	7.933979	0.323470	0.323799
LA_0004	LA_E_4217025	5.954196	7.646523	0.138442	0.348709
LA_0001	LA_E_8962526	6.282343	7.905699	0.281788	0.257013
LA_0001	LA_E_4506237	6.160401	7.676039	0.261254	0.391391
LA_0037	LA_E_5821881	6.424870	7.641698	0.265595	0.229689
LA_0027	LA_E_3931632	5.967446	7.499126	0.127849	0.310930
LA_0027	LA_E_8959603	5.896310	7.183644	0.186247	0.292829
LA_0018	LA_E_9196975	5.828658	7.344062	0.293838	0.264621
LA_0028	LA_E_6255286	6.057534	7.579453	0.265005	0.358207
LA_0026	LA_E_2621295	6.210918	7.500543	0.259543	0.256692
LA_0034	LA_E_7028286	6.346766	7.520282	0.239707	0.357794
LA_0047	LA_E_2486913	6.064513	7.919498	0.006864	0.379155
LA_0023	LA_E_7180994	6.129101	7.180569	0.266594	0.386861
LA_0021	LA_E_4103863	5.833566	7.197726	0.323311	0.377112
LA_0031	LA_E_6433877	6.270405	7.513345	0.327059	0.371652
LA_0045	LA_E_5231295	6.147387	7.725667	0.237420	0.222570
LA_0004	LA_E_3466694	6.273182	7.490294	0.142007	0.305427
LA_0018	LA_E_2894498	6.151458	7.321774	0.288294	0.296169
LA_0004	LA_E_7218987	6.102642	7.347169	0.020674	0.247756
LA_0042	LA_E_6348642	5.963517	7.635057	0.328663	0.383649
LA_0038	LA_E_8645547	6.062008	7.693963	0.242249	0.319597
LA_0004	LA_E_4712931	6.028831	7.500075	0.079044	0.250344
LA_0028	LA_E_2497126	6.117283	7.556156	0.168651	0.342751
LA_0041	LA_E_2532139	5.531581	7.565549	0.221183	0.318453
LA_0025	LA_E_1770746	6.253519	7.587790	0.163797	0.354884
LA_0037	LA_E_3907090	6.405816	7.747053	0.209098	0.347046
LA_0041	LA_E_6807906	5.651320	7.905868	0.229476	0.402467
LA_0041	LA_E_2327160	5.933866	7.403760	0.345486	0.248631
LA_0042	LA_E_9447534	5.289873	7.493299	0.347872	0.172326
LA_0037	LA_E_5020759	5.780355	7.435952	0.200106	0.365805
LA_0015	LA_E_8130303	6.068175	7.525091	0.201188	0.322934
LA_0016	LA_E_7227174	6.339076	7.463659	0.161252	0.266053
LA_0039	LA_E_2224329	6.257007	7.627686	0.337789	0.325890
LA_0045	LA_E_4966722	6.080428	7.404440	0.195543	0.378663
LA_0031	LA_E_1841613	5.627897	7.179036	0.198993	0.374595
LA_0041	LA_E_2288596	5.689251	7.429396	0.240934	0.384810
LA_0035	LA_E_9397775	6.495523	7.912755	0.341490	0.250828
LA_0013	LA_E_6490551	6.295657	7.533756	0.205358	0.353655
LA_0042	LA_E_3931881	5.292758	7.549814	0.324080	0.309471
LA_0010	LA_E_3149837	6.012871	7.457854	0.170398	0.392659
LA_0017	LA_E_3154071	5.750883	7.407077	0.199675	0.364937
LA_0028	LA_E_4142493	6.606454	7.727467	0.250835	0.229055
LA_0035	LA_E_3219786	6.305972	7.721212	0.280658	0.381603
LA_0010	LA_E_8797117	6.116782	7.559136	0.201269	0.338850
LA_0032	LA_E_8563944	6.077277	7.846775	0.209278	0.388657
LA_0042	LA_E_2303581	6.088410	7.523421	0.239588	0.315324
LA_0026	LA_E_3346353	6.153003	7.575509	0.099378	0.391369
LA_0036	LA_E_9327099	6.395896	7.501506	0.244143	0.236071
LA_0035	LA_E_7892794	6.340311	7.753400	0.297419	0.357086
LA_0043	LA_E_6573455	5.907388	7.517781	0.323893	0.337758
LA_0006	LA_E_9882420	5.938583	7.311388	0.307888	0.392609
LA_0043	LA_E_8146949	5.291011	7.428435	0.309783	0.237208
LA_0042	LA_E_7569092	5.526853	7.457686	0.314913	0.330506
LA_0010	LA_E_2288596	5.689251	7.394824	0.307648	0.277959
LA_0022	LA_E_4440967	6.154032	7.409053	0.206245	0.194093
LA_0043	LA_E_3480679	6.148172	7.908525	0.273023	0.262188
LA_0042	LA_E_5818870	6.144701	7.421539	0.206101	0.393455
LA_0043	LA_E_4376749	5.888163	7.466250	0.263919	0.390765
LA_0009	LA_E_3885033	5.912152	7.163312	0.201023	0.190263
LA_0018	LA_E_1370474	6.344809	7.995214	0.231304	0.225817
LA_0043	LA_E_5891428	6.185541	7.710363	0.295470	0.307168
LA_0045	LA_E_4160898	5.952204	7.484416	0.291373	0.220005
LA_0033	LA_E_3931881	5.292758	7.607985	0.166994	0.421010
LA_0037	LA_E_9272203	5.716703	7.354555	0.180436	0.366003
LA_0047	LA_E_9163883	6.105630	7.315971	0.255846	0.244913
LA_0034	LA_E_6668228	4.888006	7.436843	0.164442	0.356740
LA_0031	LA_E_6746912	5.583417	7.290440	0.185036	0.387805
LA_0007	LA_E_1541503	5.699100	7.964830	0.261870	0.210197
LA_0011	LA_E_6089598	6.125569	7.636688	0.339595	0.336497
LA_0022	LA_E_6651536	6.088733	7.142791	0.169730	0.346835
LA_0041	LA_E_2224329	6.257007	7.740516	0.249722	0.396135
LA_0047	LA_E_7157028	6.122097	7.334934	0.214779	0.379153
LA_0031	LA_E_1087821	5.423431	7.191936	0.185046	0.388507
LA_0019	LA_E_9544869	6.090141	7.648501	0.279377	0.291970
LA_0032	LA_E_5397934	6.541588	7.691418	0.161686	0.235113
LA_0032	LA_E_9640136	5.738955	7.547476	0.231290	0.385956
LA_0039	LA_E_9803164	6.064553	7.518216	0.288066	0.281802
LA_0037	LA_E_2584900	5.984385	7.335041	0.132160	0.359928
LA_0022	LA_E_6680042	5.964058	7.306725	0.251202	0.256263
LA_0042	LA_E_7069760	5.918819	7.260206	0.300123	0.293338
LA_0009	LA_E_2823635	5.581723	7.264799	0.284927	0.281650
LA_0017	LA_E_7041363	6.254840	7.683816	0.175922	0.346934
LA_0022	LA_E_5901034	6.061906	7.553166	0.188246	0.246988
LA_0006	LA_E_7862236	5.391217	7.655895	0.281847	0.244680
LA_0008	LA_E_7365993	5.794764	7.368999	0.180748	0.363788
LA_0041	LA_E_1350377	6.253887	7.654754	0.131265	0.199713
LA_0034	LA_E_7536281	6.077498	7.704597	0.217320	0.378675
LA_0044	LA_E_2791911	6.441389	7.689169	0.242277	0.351153
LA_0037	LA_E_9197393	6.162301	7.652353	0.275795	0.376707
LA_0045	LA_E_3856159	6.093973	7.885121	0.138684	0.395825
LA_0044	LA_E_7455353	5.987572	7.495028	0.194471	0.380534
LA_0027	LA_E_8378735	5.877190	7.404314	0.258958	0.216240
LA_0016	LA_E_2734119	6.124200	7.247384	0.190070	0.367411
LA_0031	LA_E_1180334	6.088227	7.684910	0.274063	0.214691
LA_0007	LA_E_4882078	5.997091	7.315442	0.272023	0.337644
LA_0036	LA_E_6238566	6.075395	7.236497	0.212938	0.225324
LA_0009	LA_E_8789512	6.253935	7.813097	0.257165	0.306939
LA_0031	LA_E_4723892	6.187679	7.300734	0.260954	0.214699
LA_0043	LA_E_5196059	5.980740	7.701084	0.297833	0.239231
LA_0034	LA_E_2981470	5.850205	7.512245	0.152357	0.363193
LA_0041	LA_E_1315925	6.221291	7.499054	0.188701	0.320890
LA_0022	LA_E_9667786	6.289331	8.005769	0.199534	0.205322
LA_0010	LA_E_8378301	5.830647	7.016005	0.086530	0.324766
LA_0033	LA_E_2821360	6.108479	7.826053	0.214853	0.323023
LA_0010	LA_E_5328944	5.882421	7.216693	0.243319	0.200469
LA_0047	LA_E_4903415	5.725037	7.190666	0.104738	0.328698
LA_0030	LA_E_9265511	6.578867	7.495701	0.324191	0.290633
LA_0047	LA_E_3286136	5.959511	7.378611	0.232379	0.347776
LA_0023	LA_E_9352155	5.712378	7.533364	0.195453	0.373309
LA_0033	LA_E_8054101	5.793452	7.536884	0.161873	0.321281
LA_0036	LA_E_4648870	6.290889	7.675194	0.229876	0.381327
